EID,SP1 is PNE,Potential,SP1,SP1|SP1,Min-Min,Min-Max,Min-Sum,Min-Avg,Min-Abs,Max-Min-Surplus,Max-Min-Improvement,Max-Avg-Improvement,MAX-Nash-Value,MIN-Nash-Value,MIN-Sum-Surplus,Social Sum,Nash,Nash-Ratio,Nash-Value,Kalai,Kalai-Ratio,Kalai-Value,Egalitarian,Egalitarian-Ratio,Egalitarian-Value,Utilitarian,Utilitarian-Ratio,Utilitarian-Value,PoS,PoA
7fad2810-478c-4df1-b728-f428b5e2089f,False,"[(36, 59), (43, 32), (54, 31)]",90,90,54,43,43,43,43,43,43,43,43,36,43,75,"[47.0, 46.0]","[0.0, 1.0, 0.0]",93.0,"[48.0772, 41.845]","[0.1539, 0.8461, 0.0]",89.9222,"[46.0833, 46.0833]","[0.0, 0.9167, 0.0833]",92.1666,"[47.0, 46.0]","[0.0, 1.0, 0.0]",93.0,0.7894736842105263,1.0
7fad2810-478c-4df1-b728-f428b5e2089f,False,"[(59, 36), (32, 43), (31, 54)]",78,78,31,32,32,32,32,32,32,32,32,59,32,75,"[46.0, 47.0]","[0.0, 1.0, 0.0]",93.0,"[41.845, 48.0772]","[0.1539, 0.8461, 0.0]",89.9222,"[46.0833, 46.0833]","[0.0, 0.9167, 0.0833]",92.1666,"[46.0, 47.0]","[0.0, 1.0, 0.0]",93.0,0.7894736842105263,1.0
a5f5bdfa-41ee-4ce9-b2b1-e91d8f120d39,False,"[(52, 29), (49, 38), (36, 47)]",90,90,52,36,52,52,49,49,49,52,52,49,52,75,"[40.778, 45.8747]","[0.8264, 0.0, 0.1736]",86.6527,"[45.1435, 40.9636]","[0.5535, 0.0, 0.4465]",86.1071,"[43.1765, 43.1765]","[0.6765, 0.0, 0.3235]",86.353,"[38.0, 49.0]","[1.0, 0.0, 0.0]",87.0,0.8620689655172413,0.9259259259259259
a5f5bdfa-41ee-4ce9-b2b1-e91d8f120d39,False,"[(29, 52), (38, 49), (47, 36)]",78,78,29,47,29,29,38,38,38,29,29,38,29,75,"[45.8747, 40.778]","[0.8264, 0.0, 0.1736]",86.6527,"[40.9636, 45.1435]","[0.5535, 0.0, 0.4465]",86.1071,"[43.1765, 43.1765]","[0.6765, 0.0, 0.3235]",86.353,"[49.0, 38.0]","[1.0, 0.0, 0.0]",87.0,0.8620689655172413,0.9259259259259259
cad20635-4c5e-4764-85f1-91b0fa7f16c1,False,"[(42, 65), (45, 56), (54, 43)]",90,90,42,54,54,54,45,54,54,54,54,42,54,97,"[36.0, 47.0]","[0.0, 0.0, 1.0]",83.0,"[40.8481, 39.9971]","[0.0, 0.5387, 0.4613]",80.8452,"[40.5, 40.5]","[0.0, 0.5, 0.5]",81.0,"[36.0, 47.0]","[0.0, 0.0, 1.0]",83.0,0.9065420560747663,1.0
cad20635-4c5e-4764-85f1-91b0fa7f16c1,False,"[(65, 42), (56, 45), (43, 54)]",90,90,65,43,43,43,56,43,43,43,43,65,43,97,"[47.0, 36.0]","[0.0, 0.0, 1.0]",83.0,"[39.9971, 40.8481]","[0.0, 0.5387, 0.4613]",80.8452,"[40.5, 40.5]","[0.0, 0.5, 0.5]",81.0,"[47.0, 36.0]","[0.0, 0.0, 1.0]",83.0,0.9065420560747663,1.0
5932e95e-315e-4688-ae34-75dd845cedf7,False,"[(58, 47), (42, 53)]",100,100,42,42,42,42,58,42,42,42,42,58,42,95,"[58.0, 59.0]","[0.0, 1.0]",117.0,"[53.9885, 60.5043]","[0.2507, 0.7493]",114.4928,"[58.0, 59.0]","[-0.0, 1.0]",117.0,"[58.0, 59.0]","[0.0, 1.0]",117.0,0.9047619047619048,1.0
5932e95e-315e-4688-ae34-75dd845cedf7,False,"[(47, 58), (53, 42)]",112,112,53,53,53,53,47,53,53,53,53,47,53,95,"[59.0, 58.0]","[0.0, 1.0]",117.0,"[60.5043, 53.9885]","[0.2507, 0.7493]",114.4928,"[59.0, 58.0]","[-0.0, 1.0]",117.0,"[59.0, 58.0]","[0.0, 1.0]",117.0,0.9047619047619048,1.0
a3c034be-8061-4a49-8f9e-984cb809e144,False,"[(54, 31), (42, 53), (33, 56)]",90,90,54,42,54,54,42,42,42,54,54,42,54,79,"[42.7801, 50.9285]","[0.6771, 0.0, 0.3229]",93.70859999999999,"[45.7669, 47.3727]","[0.5349, 0.0, 0.4651]",93.1396,"[46.5, 46.5]","[0.5, 0.0, 0.5]",93.0,"[36.0, 59.0]","[1.0, 0.0, 0.0]",95.0,0.8315789473684211,0.9294117647058824
a3c034be-8061-4a49-8f9e-984cb809e144,False,"[(31, 54), (53, 42), (56, 33)]",90,90,31,53,31,31,53,53,53,31,31,53,31,79,"[50.9285, 42.7801]","[0.6771, 0.0, 0.3229]",93.70859999999999,"[47.3727, 45.7669]","[0.5349, 0.0, 0.4651]",93.1396,"[46.5, 46.5]","[0.5, 0.0, 0.5]",93.0,"[59.0, 36.0]","[1.0, 0.0, 0.0]",95.0,0.8315789473684211,0.9294117647058824
01f9e1bd-252c-45e4-94b3-685dab28c1d9,False,"[(59, 48), (62, 39), (33, 56)]",100,100,33,33,33,33,59,33,33,33,33,59,33,89,"[67.0, 90.0]","[0.0, 0.0, 1.0]",157.0,"[59.2133, 94.5646]","[0.0, 0.2685, 0.7315]",153.7779,"[67.0, 90.0]","[-0.0, 0.0, 1.0]",157.0,"[67.0, 90.0]","[0.0, 0.0, 1.0]",157.0,0.8317757009345794,1.0
01f9e1bd-252c-45e4-94b3-685dab28c1d9,False,"[(48, 59), (39, 62), (56, 33)]",146,146,56,56,56,56,48,56,56,56,56,48,56,89,"[90.0, 67.0]","[0.0, 0.0, 1.0]",157.0,"[94.5646, 59.2133]","[0.0, 0.2685, 0.7315]",153.7779,"[90.0, 67.0]","[-0.0, 0.0, 1.0]",157.0,"[90.0, 67.0]","[0.0, 0.0, 1.0]",157.0,0.8317757009345794,1.0
d6ff7e7e-cb81-485e-8b89-01f619b1a0de,False,"[(41, 52), (37, 60), (62, 51)]",100,100,37,41,41,41,41,37,41,41,41,62,41,91,"[59.0, 94.0]","[1.0, 0.0, 0.0]",153.0,"[60.4344, 91.1312]","[0.6414, 0.3586, 0.0]",151.56560000000002,"[63.0, 86.0]","[-0.0, 1.0, 0.0]",149.0,"[59.0, 94.0]","[1.0, 0.0, 0.0]",153.0,0.8053097345132744,0.978494623655914
d6ff7e7e-cb81-485e-8b89-01f619b1a0de,False,"[(52, 41), (60, 37), (51, 62)]",146,146,60,52,52,52,52,60,52,52,52,51,52,91,"[94.0, 59.0]","[1.0, 0.0, 0.0]",153.0,"[91.1312, 60.4344]","[0.6414, 0.3586, 0.0]",151.56560000000002,"[86.0, 63.0]","[-0.0, 1.0, 0.0]",149.0,"[94.0, 59.0]","[1.0, 0.0, 0.0]",153.0,0.8053097345132744,0.978494623655914
a619d952-d905-46c8-b2c8-c9fb1a90f1b3,True,"[(50, 61), (51, 28)]",112,112,51,51,51,51,50,51,51,51,51,50,51,73,"[61.0, 72.0]","[0.0, 1.0]",133.0,"[61.034, 70.8782]","[0.034, 0.966]",131.9122,"[61.3235, 61.3235]","[0.3235, 0.6765]",122.647,"[61.0, 72.0]","[0.0, 1.0]",133.0,0.6576576576576577,0.9240506329113924
a619d952-d905-46c8-b2c8-c9fb1a90f1b3,True,"[(61, 50), (28, 51)]",100,100,28,28,28,28,61,28,28,28,28,61,28,73,"[72.0, 61.0]","[0.0, 1.0]",133.0,"[70.8782, 61.034]","[0.034, 0.966]",131.9122,"[61.3235, 61.3235]","[0.3235, 0.6765]",122.647,"[72.0, 61.0]","[0.0, 1.0]",133.0,0.6576576576576577,0.9240506329113924
e9ce8487-b8d5-4773-b7d5-c0326e34f551,False,"[(102, 57), (90, 123)]",178,178,102,102,102,102,90,102,102,102,102,90,102,159,"[76.0, 99.0]","[1.0, 0.0]",175.0,"[78.0377, 87.7925]","[0.8302, 0.1698]",165.8302,"[79.5385, 79.5385]","[0.7051, 0.2949]",159.077,"[76.0, 99.0]","[1.0, 0.0]",175.0,0.7464788732394366,1.0
e9ce8487-b8d5-4773-b7d5-c0326e34f551,False,"[(57, 102), (123, 90)]",156,156,57,57,57,57,123,57,57,57,57,123,57,159,"[99.0, 76.0]","[1.0, 0.0]",175.0,"[87.7925, 78.0377]","[0.8302, 0.1698]",165.8302,"[79.5385, 79.5385]","[0.7051, 0.2949]",159.077,"[99.0, 76.0]","[1.0, 0.0]",175.0,0.7464788732394366,1.0
b68a2fa8-d834-4042-842a-4676e1ee1712,False,"[(45, 56), (36, 59), (70, 47)]",90,90,36,45,36,36,45,45,45,36,36,70,36,95,"[53.9085, 19.0323]","[0.0, 0.9973, 0.0027]",72.9408,"[41.0552, 23.5687]","[0.0, 0.6193, 0.3807]",64.62389999999999,"[28.1304, 28.1304]","[0.0, 0.2391, 0.7609]",56.2608,"[54.0, 19.0]","[0.0, 1.0, 0.0]",73.0,0.811965811965812,1.0
b68a2fa8-d834-4042-842a-4676e1ee1712,False,"[(56, 45), (59, 36), (47, 70)]",78,78,59,56,59,59,56,56,56,59,59,47,59,95,"[19.0323, 53.9085]","[0.0, 0.9973, 0.0027]",72.9408,"[23.5687, 41.0552]","[0.0, 0.6193, 0.3807]",64.62389999999999,"[28.1304, 28.1304]","[0.0, 0.2391, 0.7609]",56.2608,"[19.0, 54.0]","[0.0, 1.0, 0.0]",73.0,0.811965811965812,1.0
79f1e6b0-6f79-4ba7-a1ad-6cb03868d7b1,False,"[(44, 21), (36, 25)]",80,80,44,36,36,36,36,44,44,44,44,36,36,59,"[36.0, 13.0]","[1.0, 0.0]",49.0,"[38.9714, 11.5143]","[0.6286, 0.3714]",50.4857,"[36.0, 13.0]","[1.0, 0.0]",49.0,"[44.0, 9.0]","[0.0, 1.0]",53.0,0.9076923076923077,0.9672131147540983
79f1e6b0-6f79-4ba7-a1ad-6cb03868d7b1,False,"[(21, 44), (25, 36)]",34,34,21,25,25,25,25,21,21,21,21,25,25,59,"[13.0, 36.0]","[1.0, 0.0]",49.0,"[11.5143, 38.9714]","[0.6286, 0.3714]",50.4857,"[13.0, 36.0]","[1.0, 0.0]",49.0,"[9.0, 44.0]","[0.0, 1.0]",53.0,0.9076923076923077,0.9672131147540983
52231567-a074-4b3e-ad94-7393ef25c98c,False,"[(33, 44), (50, 27)]",90,90,50,33,33,33,33,33,33,33,33,50,33,71,"[51.5, 51.5]","[0.6765, 0.3235]",103.0,"[48.925, 54.075]","[0.525, 0.475]",103.0,"[51.5, 51.5]","[0.6765, 0.3235]",103.0,"[40.0, 63.0]","[0.0, 1.0]",103.0,0.922077922077922,0.922077922077922
52231567-a074-4b3e-ad94-7393ef25c98c,False,"[(44, 33), (27, 50)]",90,90,27,44,44,44,44,44,44,44,44,27,44,71,"[51.5, 51.5]","[0.6765, 0.3235]",103.0,"[54.075, 48.925]","[0.525, 0.475]",103.0,"[51.5, 51.5]","[0.6765, 0.3235]",103.0,"[63.0, 40.0]","[0.0, 1.0]",103.0,0.922077922077922,0.922077922077922
da005e76-a095-4976-8c1f-abb82ad902fc,True,"[(80, 69), (63, 86)]",100,100,63,80,80,80,80,63,63,63,63,80,80,149,"[37.0, 70.0]","[0.0, 1.0]",107.0,"[31.9274, 75.0726]","[0.2984, 0.7016]",107.0,"[37.0, 70.0]","[-0.0, 1.0]",107.0,"[37.0, 70.0]","[0.0, 1.0]",107.0,1.0,1.0
da005e76-a095-4976-8c1f-abb82ad902fc,True,"[(69, 80), (86, 63)]",156,156,86,69,69,69,69,86,86,86,86,69,69,149,"[70.0, 37.0]","[0.0, 1.0]",107.0,"[75.0726, 31.9274]","[0.2984, 0.7016]",107.0,"[70.0, 37.0]","[-0.0, 1.0]",107.0,"[70.0, 37.0]","[0.0, 1.0]",107.0,1.0,1.0
39e91ce1-d640-42ff-85e3-8039aa85a79e,False,"[(46, 57), (41, 64)]",100,100,41,46,46,46,46,46,46,46,46,41,46,97,"[54.0, 43.0]","[1.0, 0.0]",97.0,"[55.7118, 40.6035]","[0.6576, 0.3424]",96.3153,"[54.0, 43.0]","[1.0, 0.0]",97.0,"[54.0, 43.0]","[1.0, 0.0]",97.0,0.9238095238095239,0.941747572815534
39e91ce1-d640-42ff-85e3-8039aa85a79e,False,"[(57, 46), (64, 41)]",100,100,64,57,57,57,57,57,57,57,57,64,57,97,"[43.0, 54.0]","[1.0, 0.0]",97.0,"[40.6035, 55.7118]","[0.6576, 0.3424]",96.3153,"[43.0, 54.0]","[1.0, 0.0]",97.0,"[43.0, 54.0]","[1.0, 0.0]",97.0,0.9238095238095239,0.941747572815534
cdd8c106-6632-42f4-a655-d5089b704277,True,"[(88, 99), (62, 117), (44, 121), (37, 136)]",100,100,37,88,44,44,88,62,62,44,44,37,44,165,"[50.9996, 25.5002]","[0.1136, 0.0, 0.8864, 0.0]",76.4998,"[42.0, 30.0]","[0.3182, 0.0, 0.6818, 0.0]",72.0,"[34.0, 34.0]","[0.5, 0.0, 0.5, 0.0]",68.0,"[56.0, 23.0]","[0.0, 0.0, 1.0, 0.0]",79.0,0.8823529411764706,1.0
cdd8c106-6632-42f4-a655-d5089b704277,True,"[(99, 88), (117, 62), (121, 44), (136, 37)]",144,144,136,99,121,121,99,117,117,121,121,136,121,165,"[25.5002, 50.9996]","[0.1136, 0.0, 0.8864, 0.0]",76.4998,"[30.0, 42.0]","[0.3182, 0.0, 0.6818, 0.0]",72.0,"[34.0, 34.0]","[0.5, 0.0, 0.5, 0.0]",68.0,"[23.0, 56.0]","[0.0, 0.0, 1.0, 0.0]",79.0,0.8823529411764706,1.0
f8f3440b-3715-4840-a14e-482b6fbfed9f,False,"[(56, 33), (54, 77)]",90,90,56,56,56,56,56,56,56,56,56,54,56,83,"[34.0, 45.0]","[1.0, 0.0]",79.0,"[34.1075, 42.6344]","[0.9462, 0.0538]",76.7419,"[34.4783, 34.4783]","[0.7609, 0.2391]",68.9566,"[34.0, 45.0]","[1.0, 0.0]",79.0,0.6335877862595419,0.9325842696629213
f8f3440b-3715-4840-a14e-482b6fbfed9f,False,"[(33, 56), (77, 54)]",78,78,33,33,33,33,33,33,33,33,33,77,33,83,"[45.0, 34.0]","[1.0, 0.0]",79.0,"[42.6344, 34.1075]","[0.9462, 0.0538]",76.7419,"[34.4783, 34.4783]","[0.7609, 0.2391]",68.9566,"[45.0, 34.0]","[1.0, 0.0]",79.0,0.6335877862595419,0.9325842696629213
71bd582a-a7c2-4630-8e51-4622a635742f,False,"[(34, 45), (51, 40)]",100,100,34,34,34,34,34,34,34,34,34,51,34,79,"[66.0, 67.0]","[1.0, 0.0]",133.0,"[62.39, 68.0618]","[0.7876, 0.2124]",130.4518,"[66.0, 67.0]","[1.0, 0.0]",133.0,"[66.0, 67.0]","[1.0, 0.0]",133.0,0.8681318681318682,1.0
71bd582a-a7c2-4630-8e51-4622a635742f,False,"[(45, 34), (40, 51)]",112,112,45,45,45,45,45,45,45,45,45,40,45,79,"[67.0, 66.0]","[1.0, 0.0]",133.0,"[68.0618, 62.39]","[0.7876, 0.2124]",130.4518,"[67.0, 66.0]","[1.0, 0.0]",133.0,"[67.0, 66.0]","[1.0, 0.0]",133.0,0.8681318681318682,1.0
5093e9f6-0626-44d9-a777-110e001fd150,False,"[(76, 153), (72, 171)]",100,100,72,76,76,76,76,72,76,76,76,72,76,229,"[24.0, 69.0]","[1.0, 0.0]",93.0,"[25.4154, 62.6308]","[0.6462, 0.3538]",88.0462,"[28.0, 51.0]","[-0.0, 1.0]",79.0,"[24.0, 69.0]","[1.0, 0.0]",93.0,0.9423868312757202,1.0
5093e9f6-0626-44d9-a777-110e001fd150,False,"[(153, 76), (171, 72)]",222,222,171,153,153,153,153,171,153,153,153,171,153,229,"[69.0, 24.0]","[1.0, 0.0]",93.0,"[62.6308, 25.4154]","[0.6462, 0.3538]",88.0462,"[51.0, 28.0]","[-0.0, 1.0]",79.0,"[69.0, 24.0]","[1.0, 0.0]",93.0,0.9423868312757202,1.0
e68da5ed-36f0-4f62-a004-06bb63dcaa65,False,"[(49, 38), (36, 47)]",90,90,36,36,36,36,49,49,49,36,36,49,36,83,"[49.3889, 34.1923]","[0.3547, 0.6453]",83.5812,"[47.7197, 35.3479]","[0.4831, 0.5169]",83.0676,"[41.0, 40.0]","[1.0, 0.0]",81.0,"[54.0, 31.0]","[0.0, 1.0]",85.0,0.9540229885057471,1.0
e68da5ed-36f0-4f62-a004-06bb63dcaa65,False,"[(38, 49), (47, 36)]",78,78,47,47,47,47,38,38,38,47,47,38,47,83,"[34.1923, 49.3889]","[0.3547, 0.6453]",83.5812,"[35.3479, 47.7197]","[0.4831, 0.5169]",83.0676,"[40.0, 41.0]","[1.0, 0.0]",81.0,"[31.0, 54.0]","[0.0, 1.0]",85.0,0.9540229885057471,1.0
