eid,manhatten_div,path_time_div,is_sp_pne,Potential,SP1(1),SP(2),SP2(1),SP2(2),SP1|SP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai,Individual Time In Kalai,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
7e4a4851-06be-44e6-9a8e-08fb3db37334,3,33,False,"[(69, 35), (41, 41)]",90,90,19,23,90,41,82,104,69,82,41,82,41,82,41,82,41,82,41,82,41,82,41,82,41,104,69,82,41,82.0,41.0,85.5267,45.4885,82.0,41.0,82.0,41.0,0.7884615384615384,1.0
7e4a4851-06be-44e6-9a8e-08fb3db37334,3,33,False,"[(35, 69), (41, 41)]",90,90,23,19,90,41,82,104,35,82,41,82,41,82,41,82,41,82,41,82,41,82,41,82,41,104,35,82,41,82.0,41.0,85.5267,40.0382,82.0,41.0,82.0,41.0,0.7884615384615384,1.0
2a33977b-5cbf-4464-ac46-a7f6557e0a75,2,12,False,"[(36, 58), (45, 45)]",100,112,27,23,100,45,90,94,36,90,45,90,45,90,45,90,45,90,45,90,45,90,45,90,45,94,36,90,45,90.0021,44.9953,91.6808,41.2181,92.1818,40.0909,90.0,45.0,0.9574468085106383,1.0
2a33977b-5cbf-4464-ac46-a7f6557e0a75,2,12,False,"[(58, 36), (45, 45)]",112,100,23,27,112,45,90,94,58,90,45,90,45,90,45,90,45,90,45,90,45,90,45,90,45,94,58,90,45,90.0021,45.0068,91.6808,50.4627,92.1818,52.0909,90.0,45.0,0.9574468085106383,1.0
94f8141f-5273-461b-bf9b-d4cb5f3a4edf,2,12,False,"[(78, 112), (93, 93)]",144,178,57,72,144,77,176,190,78,186,93,186,93,186,93,186,93,190,78,190,78,186,93,190,78,186,93,186,93,188.1474,84.9474,188.0166,85.4377,190.0,78.0,186.0,93.0,0.9263157894736842,0.946236559139785
94f8141f-5273-461b-bf9b-d4cb5f3a4edf,2,12,False,"[(112, 78), (93, 93)]",178,144,72,57,178,99,176,190,112,186,93,186,93,186,93,186,93,190,112,190,112,186,93,190,112,186,93,186,93,188.1474,103.2,188.0166,102.5789,190.0,112.0,186.0,93.0,0.9263157894736842,0.946236559139785
87341b86-dc7b-409f-b50b-0194a5213786,0,0,False,"[(99, 243), (108, 240)]",364,530,83,130,364,102,336,342,99,348,108,342,99,342,99,348,108,342,99,348,108,342,99,342,99,348,108,342,99,342.0,99.0,343.4009,101.10129999999998,342.0,99.0,342.0,99.0,0.9655172413793104,0.9824561403508771
87341b86-dc7b-409f-b50b-0194a5213786,0,0,False,"[(243, 99), (240, 108)]",530,364,130,83,530,234,336,342,243,348,240,342,243,342,243,348,240,342,243,348,240,342,243,342,243,348,240,342,243,342.0,243.0,343.4009,242.2996,342.0,243.0,342.0,243.0,0.9655172413793104,0.9824561403508771
dc30d679-2562-4913-8c58-23165fa1d42f,2,22,True,"[(80, 24), (72, 28), (59, 37)]",100,56,23,11,100,59,96,104,80,96,59,96,59,96,59,96,59,100,72,96,59,100,72,100,72,104,80,96,59,98.0855,65.7778,98.716,67.82679999999999,100.0,72.0,96.0,59.0,0.9230769230769231,1.0
dc30d679-2562-4913-8c58-23165fa1d42f,2,22,True,"[(24, 80), (28, 72), (37, 59)]",56,100,11,23,56,37,96,104,24,96,37,96,37,96,37,96,37,100,28,96,37,100,28,100,28,104,24,96,37,98.0855,32.3077,98.716,30.8892,100.0,28.0,96.0,37.0,0.9230769230769231,1.0
