eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
f2926246-34b6-45df-9307-12779ffe5fbf,121,True,"[(100, 122)]",100,122,50,27,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,1.0,1.0
f2926246-34b6-45df-9307-12779ffe5fbf,121,True,"[(122, 100)]",122,100,27,50,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,1.0,1.0
d3560532-4fbd-4965-8ea0-06f1edd277b2,101,True,"[(100, 122)]",100,122,22,40,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,1.0,1.0
d3560532-4fbd-4965-8ea0-06f1edd277b2,101,True,"[(122, 100)]",122,100,40,22,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,1.0,1.0
8614c5db-7a14-41a6-a411-e8ba4e722b88,0,True,"[(100, 706)]",100,706,19,222,100,100,806,806,100,806,100,806,100,806,100,806,100,806,100,806,100,806,100,806,100,806,100,806,100,806,100,806,100,806,100,806,100,1.0,1.0
8614c5db-7a14-41a6-a411-e8ba4e722b88,0,True,"[(706, 100)]",706,100,222,19,706,706,806,806,706,806,706,806,706,806,706,806,706,806,706,806,706,806,706,806,706,806,706,806,706,806,706,806,706,806,706,806,706,1.0,1.0
711b9ea1-cc46-4033-be62-c0b25efb1dee,77,True,"[(320, 100)]",320,100,76,27,320,320,420,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,1.0,1.0
711b9ea1-cc46-4033-be62-c0b25efb1dee,77,True,"[(100, 320)]",100,320,27,76,100,100,420,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,1.0,1.0
5171f0c5-f95b-4d00-b67d-4d9e3611779f,111,True,"[(100, 100)]",100,100,32,35,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
5171f0c5-f95b-4d00-b67d-4d9e3611779f,111,True,"[(100, 100)]",100,100,35,32,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
d059b331-d741-4043-92bc-63365948a179,11,True,"[(342, 134)]",342,134,87,38,342,342,476,476,342,476,342,476,342,476,342,476,342,476,342,476,342,476,342,476,342,476,342,476,342,476,342,476,342,476,342,476,342,1.0,1.0
