eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
8b314850-c185-43e2-9ecf-f03dfc922408,12,False,"[(76, 120), (88, 110), (58, 124)]",100,188,19,47,100,58,182,182,58,198,88,182,58,182,58,198,88,182,58,182,58,182,58,182,58,198,88,182,58,182.0,58.0,185.2131,64.0246,182.0,58.0,182.0,58.0,1.0879120879120878,1.0
8b314850-c185-43e2-9ecf-f03dfc922408,12,False,"[(120, 76), (110, 88), (124, 58)]",188,100,47,19,188,124,182,182,124,198,110,182,124,182,124,198,110,182,124,182,124,182,124,182,124,198,110,182,124,182.0,124.0,185.2131,121.1885,182.0,124.0,182.0,124.0,1.0879120879120878,1.0
17f83aa9-70fa-4b51-8d9f-ec941c772920,23,True,"[(144, 276)]",144,276,36,91,144,144,420,420,144,420,144,420,144,420,144,420,144,420,144,420,144,420,144,420,144,420,144,420,144,420,144,420,144,420,144,420,144,1.0,1.0
17f83aa9-70fa-4b51-8d9f-ec941c772920,23,True,"[(276, 144)]",276,144,91,36,276,276,420,420,276,420,276,420,276,420,276,420,276,420,276,420,276,420,276,420,276,420,276,420,276,420,276,420,276,420,276,420,276,1.0,1.0
f9e9ce81-d195-456a-a74d-8d4ea973fe8a,78,True,"[(100, 100)]",100,100,28,27,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
f9e9ce81-d195-456a-a74d-8d4ea973fe8a,78,True,"[(100, 100)]",100,100,27,28,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
ca510f90-7183-4df5-9880-e6deecd319e3,68,True,"[(100, 56)]",100,56,32,19,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,1.0,1.0
ca510f90-7183-4df5-9880-e6deecd319e3,68,True,"[(56, 100)]",56,100,19,32,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,1.0,1.0
b92ba8a1-b8d7-4a34-8de0-7d3a7320b0ed,77,True,"[(100, 78)]",100,78,32,23,100,100,178,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,1.0,1.0
b92ba8a1-b8d7-4a34-8de0-7d3a7320b0ed,77,True,"[(78, 100)]",78,100,23,32,78,78,178,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,1.0,1.0
24a6acfc-a19e-4c17-a1ff-85d5417ee5fc,11,True,"[(80, 56)]",80,56,22,20,80,81,128,136,80,136,80,136,80,136,80,136,80,136,80,136,80,136,80,136,80,136,80,136,80,136,80,136,80,136,80,136,80,1.0625,1.0625
24a6acfc-a19e-4c17-a1ff-85d5417ee5fc,11,True,"[(56, 80)]",56,80,20,22,56,47,128,136,56,136,56,136,56,136,56,136,56,136,56,136,56,136,56,136,56,136,56,136,56,136,56,136,56,136,56,136,56,1.0625,1.0625
940aafb2-8358-42b0-bb90-b74f6698a736,78,True,"[(100, 56)]",100,56,27,15,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,1.0,1.0
940aafb2-8358-42b0-bb90-b74f6698a736,78,True,"[(56, 100)]",56,100,15,27,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,1.0,1.0
87471cc8-cd94-4ae6-9fe9-eb13b8cf4d0d,112,True,"[(166, 100)]",166,100,67,37,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,1.0,1.0
87471cc8-cd94-4ae6-9fe9-eb13b8cf4d0d,112,True,"[(100, 166)]",100,166,37,67,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,1.0,1.0
7c62581d-fc2c-49ab-81a1-417ad1971e5a,56,True,"[(100, 112)]",100,112,40,31,100,67,200,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,1.06,1.06
7c62581d-fc2c-49ab-81a1-417ad1971e5a,56,True,"[(112, 100)]",112,100,31,40,112,133,200,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,1.06,1.06
13449d99-a85d-45bc-ab54-009b916f210d,67,True,"[(100, 364)]",100,364,19,132,100,112,334,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,464,100,1.3892215568862276,1.3892215568862276
13449d99-a85d-45bc-ab54-009b916f210d,67,True,"[(364, 100)]",364,100,132,19,364,222,334,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,464,364,1.3892215568862276,1.3892215568862276
715ee702-e26b-4c2e-a122-d3dc2a29ac8c,78,True,"[(100, 100)]",100,100,27,44,100,62,190,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0526315789473684,1.0526315789473684
715ee702-e26b-4c2e-a122-d3dc2a29ac8c,78,True,"[(100, 100)]",100,100,44,27,100,128,190,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0526315789473684,1.0526315789473684
0edf0897-280a-4f9e-a706-472b950a4ca0,22,False,"[(119, 229), (128, 216)]",210,320,66,117,210,128,344,348,119,344,128,344,128,344,128,344,128,348,119,344,128,348,119,344,128,348,119,344,128,344.00149999999996,127.9967,345.7668,124.0245,348.0,119.0,344.0,128.0,1.0116279069767442,1.0
