eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
21e7c35d-974a-4f3e-bc22-4eecbf61a996,44,False,"[(223, 245)]",232,254,56,60,232,223,468,468,223,468,223,468,223,468,223,468,223,468,223,468,223,468,223,468,223,468,223,468,223,468,223,468,223,468,223,468,223,1.0,1.0
21e7c35d-974a-4f3e-bc22-4eecbf61a996,44,False,"[(245, 223)]",254,232,60,56,254,245,468,468,245,468,245,468,245,468,245,468,245,468,245,468,245,468,245,468,245,468,245,468,245,468,245,468,245,468,245,468,245,1.0,1.0
26303ec2-7431-4437-9920-9a97eb2f633f,134,True,"[(100, 166)]",100,166,28,49,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,1.0,1.0
26303ec2-7431-4437-9920-9a97eb2f633f,134,True,"[(166, 100)]",166,100,49,28,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,1.0,1.0
5e8a875d-71bd-47fb-bea0-5bad1e2f4808,89,True,"[(100, 200)]",100,200,46,78,100,100,300,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,1.0,1.0
5e8a875d-71bd-47fb-bea0-5bad1e2f4808,89,True,"[(200, 100)]",200,100,78,46,200,200,300,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,1.0,1.0
0dd07339-5875-49e0-956d-e30c9dab91e5,144,True,"[(100, 100)]",100,100,27,28,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
0dd07339-5875-49e0-956d-e30c9dab91e5,144,True,"[(100, 100)]",100,100,28,27,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
8f6cedb0-a156-416b-b2e1-7f2b38342058,143,True,"[(958, 474)]",1102,474,381,172,1102,958,1432,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1432,958,1.0,1.0
8f6cedb0-a156-416b-b2e1-7f2b38342058,143,True,"[(474, 958)]",474,1102,172,381,474,474,1432,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1432,474,1.0,1.0
7007f32e-b222-4147-9e01-75ab88f522c1,78,True,"[(100, 178)]",100,178,27,47,100,100,278,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,278,100,1.0,1.0
7007f32e-b222-4147-9e01-75ab88f522c1,78,True,"[(178, 100)]",178,100,47,27,178,178,278,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,278,178,1.0,1.0
f622e11a-6045-4813-8508-492a89cd820c,45,True,"[(122, 486)]",122,486,54,166,122,170,516,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,1.178294573643411,1.178294573643411
f622e11a-6045-4813-8508-492a89cd820c,45,True,"[(486, 122)]",486,122,166,54,486,346,516,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,1.178294573643411,1.178294573643411
4f29a6be-42e9-4754-a2bf-cb170f01545a,177,True,"[(100, 166)]",100,166,37,76,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,1.0,1.0
4f29a6be-42e9-4754-a2bf-cb170f01545a,177,True,"[(166, 100)]",166,100,76,37,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,1.0,1.0
c7f06498-97d5-496e-93d0-04a4c0711f01,154,True,"[(276, 386)]",276,386,114,127,276,276,662,662,276,662,276,662,276,662,276,662,276,662,276,662,276,662,276,662,276,662,276,662,276,662,276,662,276,662,276,662,276,1.0,1.0
