eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
ba1e2590-0de2-4b9a-afa2-c0159ccc2d0b,33,True,"[(122, 78)]",122,78,27,19,122,135,193,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,200,122,1.0362694300518134,1.0362694300518134
ba1e2590-0de2-4b9a-afa2-c0159ccc2d0b,33,True,"[(78, 122)]",78,122,19,27,78,58,193,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,200,78,1.0362694300518134,1.0362694300518134
bdf35a7d-f616-462c-b527-b5e9fb695ba2,45,True,"[(122, 222)]",122,222,36,60,122,139,267,344,122,344,122,344,122,344,122,344,122,344,122,344,122,344,122,344,122,344,122,344,122,344,122,344,122,344,122,344,122,1.2883895131086143,1.2883895131086143
bdf35a7d-f616-462c-b527-b5e9fb695ba2,45,True,"[(222, 122)]",222,122,60,36,222,128,267,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,344,222,1.2883895131086143,1.2883895131086143
33977ad6-d237-4d93-8a20-0ea4e99d4691,0,True,"[(310, 254)]",310,254,112,101,310,310,564,564,310,564,310,564,310,564,310,564,310,564,310,564,310,564,310,564,310,564,310,564,310,564,310,564,310,564,310,564,310,1.0,1.0
33977ad6-d237-4d93-8a20-0ea4e99d4691,0,True,"[(254, 310)]",254,310,101,112,254,254,564,564,254,564,254,564,254,564,254,564,254,564,254,564,254,564,254,564,254,564,254,564,254,564,254,564,254,564,254,564,254,1.0,1.0
13d83800-7a65-4f00-ba0c-807f46e12273,67,True,"[(81, 158), (94, 127)]",100,166,23,39,100,103,217,239,81,221,94,221,94,221,94,221,94,239,81,221,94,221,94,221,94,239,81,221,94,228.1688,88.8226,229.3266,87.9863,234.5,84.25,221.0,94.0,1.1013824884792627,1.0184331797235022
13d83800-7a65-4f00-ba0c-807f46e12273,67,True,"[(158, 81), (127, 94)]",166,100,39,23,166,114,217,239,158,221,127,221,127,221,127,221,127,239,158,221,127,221,127,221,127,239,158,221,127,228.1688,139.3462,229.3266,141.3403,234.5,150.25,221.0,127.0,1.1013824884792627,1.0184331797235022
52f65f12-436b-447c-a9fc-c001ba7c55fd,34,False,"[(99, 132), (61, 150), (93, 148)]",100,222,19,42,100,61,211,211,61,231,99,211,61,211,61,231,99,211,61,211,61,211,61,211,61,231,99,211,61,211.0,61.0,214.4061,67.4716,211.0,61.0,211.0,61.0,1.1421800947867298,1.0
52f65f12-436b-447c-a9fc-c001ba7c55fd,34,False,"[(132, 99), (150, 61), (148, 93)]",222,100,42,19,222,150,211,211,150,231,132,211,150,211,150,231,132,211,150,211,150,211,150,211,150,231,132,211,150,211.0,150.0,214.4061,146.9345,211.0,150.0,211.0,150.0,1.1421800947867298,1.0
e61ca86d-c430-4a71-8bf1-6bca2f981ac7,89,True,"[(100, 56)]",100,56,19,20,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,1.0,1.0
e61ca86d-c430-4a71-8bf1-6bca2f981ac7,89,True,"[(56, 100)]",56,100,20,19,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,1.0,1.0
53cb29c1-3423-428b-b0d1-e6b3ec9a4dac,101,True,"[(112, 156)]",112,156,58,61,112,112,268,268,112,268,112,268,112,268,112,268,112,268,112,268,112,268,112,268,112,268,112,268,112,268,112,268,112,268,112,268,112,1.0,1.0
53cb29c1-3423-428b-b0d1-e6b3ec9a4dac,101,True,"[(156, 112)]",156,112,61,58,156,156,268,268,156,268,156,268,156,268,156,268,156,268,156,268,156,268,156,268,156,268,156,268,156,268,156,268,156,268,156,268,156,1.0,1.0
ef82581e-bb84-4aa3-ae3f-39d4f8494803,77,True,"[(90, 90)]",90,90,18,28,90,90,180,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,1.0,1.0
ef82581e-bb84-4aa3-ae3f-39d4f8494803,77,True,"[(90, 90)]",90,90,28,18,90,90,180,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,1.0,1.0
d99a801b-30df-4750-b425-78b958a90e78,66,True,"[(464, 144)]",464,144,120,40,464,261,577,608,464,608,464,608,464,608,464,608,464,608,464,608,464,608,464,608,464,608,464,608,464,608,464,608,464,608,464,608,464,1.0537261698440208,1.0537261698440208
d99a801b-30df-4750-b425-78b958a90e78,66,True,"[(144, 464)]",144,464,40,120,144,316,577,608,144,608,144,608,144,608,144,608,144,608,144,608,144,608,144,608,144,608,144,608,144,608,144,608,144,608,144,608,144,1.0537261698440208,1.0537261698440208
cd3c5b37-3873-447d-a097-31079fd088a3,23,True,"[(100, 298)]",100,298,19,94,100,135,325,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,1.2246153846153847,1.2246153846153847
cd3c5b37-3873-447d-a097-31079fd088a3,23,True,"[(298, 100)]",298,100,94,19,298,190,325,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,1.2246153846153847,1.2246153846153847
a2930624-71c4-499f-bdf1-50915231c15f,1,False,"[(102, 135), (89, 144), (85, 162), (77, 166)]",122,200,27,54,122,89,233,243,77,237,102,233,89,233,89,237,102,247,85,233,89,233,89,233,89,237,102,233,89,233.0,89.0,235.11860000000001,86.4576,239.76479999999998,80.8824,233.0,89.0,1.0600858369098713,1.0
a2930624-71c4-499f-bdf1-50915231c15f,1,False,"[(135, 102), (144, 89), (162, 85), (166, 77)]",200,122,54,27,200,144,233,243,166,237,135,233,144,233,144,237,135,247,162,233,144,233,144,233,144,237,135,233,144,233.0,144.0,235.11860000000001,148.661,239.76479999999998,158.8824,233.0,144.0,1.0600858369098713,1.0
4a155b53-421a-402b-b09d-deb0d090e1da,67,True,"[(100, 78)]",100,78,19,24,100,91,171,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,1.04093567251462,1.04093567251462
4a155b53-421a-402b-b09d-deb0d090e1da,67,True,"[(78, 100)]",78,100,24,19,78,80,171,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,1.04093567251462,1.04093567251462
