eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
63234548-16f7-4f67-8491-398e36e18e25,44,True,"[(90, 156)]",122,166,49,44,122,72,244,246,90,246,90,246,90,246,90,246,90,246,90,246,90,246,90,246,90,246,90,246,90,246,90,246,90,246,90,246,90,1.0081967213114753,1.0081967213114753
63234548-16f7-4f67-8491-398e36e18e25,44,True,"[(156, 90)]",166,122,44,49,166,172,244,246,156,246,156,246,156,246,156,246,156,246,156,246,156,246,156,246,156,246,156,246,156,246,156,246,156,246,156,246,156,1.0081967213114753,1.0081967213114753
189c46d4-087e-4807-acd0-a3c654316a3d,100,True,"[(100, 166)]",100,166,32,79,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,1.0,1.0
189c46d4-087e-4807-acd0-a3c654316a3d,100,True,"[(166, 100)]",166,100,79,32,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,1.0,1.0
40f9b563-9995-48ad-b0df-ef7f9b37def8,100,True,"[(100, 144)]",100,144,34,56,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,1.0,1.0
40f9b563-9995-48ad-b0df-ef7f9b37def8,100,True,"[(144, 100)]",144,100,56,34,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,1.0,1.0
ec666aa9-a70d-4693-8eae-f65e210b1045,90,True,"[(210, 78)]",210,78,52,24,210,210,288,288,210,288,210,288,210,288,210,288,210,288,210,288,210,288,210,288,210,288,210,288,210,288,210,288,210,288,210,288,210,1.0,1.0
ec666aa9-a70d-4693-8eae-f65e210b1045,90,True,"[(78, 210)]",78,210,24,52,78,78,288,288,78,288,78,288,78,288,78,288,78,288,78,288,78,288,78,288,78,288,78,288,78,288,78,288,78,288,78,288,78,1.0,1.0
50583454-0080-49fd-ba92-0a625b03f799,66,True,"[(100, 112)]",100,112,22,30,100,121,198,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,1.0707070707070707,1.0707070707070707
50583454-0080-49fd-ba92-0a625b03f799,66,True,"[(112, 100)]",112,100,30,22,112,77,198,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,1.0707070707070707,1.0707070707070707
