eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
df58e6e5-7619-4d59-a034-59f373e56c24,89,False,"[(281, 192)]",354,398,129,151,354,250,467,473,281,473,281,473,281,473,281,473,281,473,281,473,281,473,281,473,281,473,281,473,281,473,281,473,281,473,281,473,281,1.0128479657387581,1.0128479657387581
df58e6e5-7619-4d59-a034-59f373e56c24,89,False,"[(192, 281)]",398,354,151,129,398,217,467,473,192,473,192,473,192,473,192,473,192,473,192,473,192,473,192,473,192,473,192,473,192,473,192,473,192,473,192,473,192,1.0128479657387581,1.0128479657387581
5e5fad11-8a13-4dde-a498-6a7fa0f482aa,56,True,"[(122, 486)]",122,486,59,171,122,138,507,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,608,122,1.1992110453648914,1.1992110453648914
5e5fad11-8a13-4dde-a498-6a7fa0f482aa,56,True,"[(486, 122)]",486,122,171,59,486,369,507,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,608,486,1.1992110453648914,1.1992110453648914
f8e5fc40-db11-4848-9c30-fa276dabf66d,45,True,"[(100, 56)]",100,56,19,15,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,1.0,1.0
f8e5fc40-db11-4848-9c30-fa276dabf66d,45,True,"[(56, 100)]",56,100,15,19,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,1.0,1.0
fc56a1b8-fb20-41ed-b73a-3e5046b694a7,89,True,"[(100, 12)]",100,12,27,3,100,100,112,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,1.0,1.0
fc56a1b8-fb20-41ed-b73a-3e5046b694a7,89,True,"[(12, 100)]",12,100,3,27,12,12,112,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,1.0,1.0
0524e79f-0936-4727-941c-eb786592c697,585,True,"[(408, 298)]",408,298,132,113,408,408,706,706,408,706,408,706,408,706,408,706,408,706,408,706,408,706,408,706,408,706,408,706,408,706,408,706,408,706,408,706,408,1.0,1.0
0524e79f-0936-4727-941c-eb786592c697,585,True,"[(298, 408)]",298,408,113,132,298,298,706,706,298,706,298,706,298,706,298,706,298,706,298,706,298,706,298,706,298,706,298,706,298,706,298,706,298,706,298,706,298,1.0,1.0
3d87aa8a-b243-42d8-b5cb-1d4d088348ef,11,True,"[(354, 244)]",354,244,112,73,354,356,591,598,354,598,354,598,354,598,354,598,354,598,354,598,354,598,354,598,354,598,354,598,354,598,354,598,354,598,354,598,354,1.011844331641286,1.011844331641286
3d87aa8a-b243-42d8-b5cb-1d4d088348ef,11,True,"[(244, 354)]",244,354,73,112,244,235,591,598,244,598,244,598,244,598,244,598,244,598,244,598,244,598,244,598,244,598,244,598,244,598,244,598,244,598,244,598,244,1.011844331641286,1.011844331641286
