eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
c6b2f45d-777f-42e6-a60c-27f9b0973d75,0,False,"[(90, 156), (86, 164)]",100,200,28,47,100,89,244,250,86,246,90,246,90,246,90,246,90,250,86,250,86,246,90,250,86,246,90,246,90,249.998,86.002,248.4445,87.5556,250.0,86.0,246.0,90.0,1.0245901639344261,1.0081967213114753
c6b2f45d-777f-42e6-a60c-27f9b0973d75,0,False,"[(156, 90), (164, 86)]",200,100,47,28,200,155,244,250,164,246,156,246,156,246,156,246,156,250,164,250,164,246,156,250,164,246,156,246,156,249.998,163.996,248.4445,160.8889,250.0,164.0,246.0,156.0,1.0245901639344261,1.0081967213114753
ea2b1acc-34ec-4666-bca0-21ef82c3a856,44,True,"[(100, 34)]",100,34,19,7,100,100,134,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,1.0,1.0
ea2b1acc-34ec-4666-bca0-21ef82c3a856,44,True,"[(34, 100)]",34,100,7,19,34,34,134,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,1.0,1.0
f24c5ff2-f285-449b-ba24-a48058a1b448,55,True,"[(68, 90)]",90,90,19,18,90,55,154,158,68,158,68,158,68,158,68,158,68,158,68,158,68,158,68,158,68,158,68,158,68,158,68,158,68,158,68,158,68,1.025974025974026,1.025974025974026
f24c5ff2-f285-449b-ba24-a48058a1b448,55,True,"[(90, 68)]",90,90,18,19,90,99,154,158,90,158,90,158,90,158,90,158,90,158,90,158,90,158,90,158,90,158,90,158,90,158,90,158,90,158,90,158,90,1.025974025974026,1.025974025974026
58e0e055-6fa7-4e26-ab5c-ffc48b402b00,45,True,"[(100, 166)]",100,166,28,39,100,116,210,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,1.2666666666666666,1.2666666666666666
58e0e055-6fa7-4e26-ab5c-ffc48b402b00,45,True,"[(166, 100)]",166,100,39,28,166,94,210,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,1.2666666666666666,1.2666666666666666
d34d377d-a85e-4472-a5d6-5d3f6556c69a,78,True,"[(89, 89)]",100,100,19,23,100,46,170,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,1.0470588235294118,1.0470588235294118
d34d377d-a85e-4472-a5d6-5d3f6556c69a,78,True,"[(89, 89)]",100,100,23,19,100,124,170,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,178,89,1.0470588235294118,1.0470588235294118
a474ab49-8f2e-4303-8cdb-b634bb90d5cf,44,False,"[(82, 60), (73, 73)]",100,78,28,15,100,82,142,142,82,146,73,142,82,142,82,146,73,142,82,142,82,142,82,142,82,146,73,142,82,142.0001,82.0,143.26319999999998,79.1579,142.0,82.0,142.0,82.0,1.028169014084507,1.0
a474ab49-8f2e-4303-8cdb-b634bb90d5cf,44,False,"[(60, 82), (73, 73)]",78,100,15,28,78,60,142,142,60,146,73,142,60,142,60,146,73,142,60,142,60,142,60,142,60,146,73,142,60,142.0001,60.0001,143.26319999999998,64.1053,142.0,60.0,142.0,60.0,1.028169014084507,1.0
28a03e89-5d01-4650-ad42-ba1549d0d0ec,67,True,"[(100, 122)]",100,122,34,40,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,1.0,1.0
28a03e89-5d01-4650-ad42-ba1549d0d0ec,67,True,"[(122, 100)]",122,100,40,34,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,1.0,1.0
38f16088-6bfb-406f-896d-e58a1633d247,66,True,"[(58, 124)]",100,156,28,34,100,58,182,182,58,182,58,182,58,182,58,182,58,182,58,182,58,182,58,182,58,182,58,182,58,182,58,182,58,182,58,182,58,1.0,1.0
