eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,PoA,PoS
fce996de-0f0d-4832-92ca-31bf6c8b5e1b,0,False,"[(198, 54)]",266,100,69,27,266,189,246,252,198,252,198,252,198,252,198,252,198,252,198,252,198,252,198,252,198,252,198,252,198,252.0,198.0,252.0,198.0,252.0,198.0,252.0,198.0,1.024390243902439,1.024390243902439
7bc29853-85ed-4d0f-ab5c-64ac32f7270d,34,True,"[(54, 120), (50, 128)]",100,134,23,30,100,53,172,178,50,174,54,174,54,174,54,174,54,174,54,174,54,174,54,174,54,178,50,174,54,174.0,54.0,174.0,54.0,174.4913,53.5088,174.0,54.0,1.0348837209302326,1.0116279069767442
7bc29853-85ed-4d0f-ab5c-64ac32f7270d,34,True,"[(120, 54), (128, 50)]",134,100,30,23,134,119,172,178,128,174,120,174,120,174,120,174,120,174,120,174,120,174,120,174,120,178,128,174,120,174.0,120.0,174.0,120.0,174.4913,120.9825,174.0,120.0,1.0348837209302326,1.0116279069767442
e67a0d7f-e0f4-4a64-8ab1-4c7b19e9f0d3,34,True,"[(90, 56)]",90,56,23,15,90,90,146,146,90,146,90,146,90,146,90,146,90,146,90,146,90,146,90,146,90,146,90,146,90,146.0,90.0,146.0,90.0,146.0,90.0,146.0,90.0,1.0,1.0
e67a0d7f-e0f4-4a64-8ab1-4c7b19e9f0d3,34,True,"[(56, 90)]",56,90,15,23,56,56,146,146,56,146,56,146,56,146,56,146,56,146,56,146,56,146,56,146,56,146,56,146,56,146.0,56.0,146.0,56.0,146.0,56.0,146.0,56.0,1.0,1.0
99be6f26-770a-4db7-ace1-947553a1812a,0,True,"[(100, 288)]",100,288,41,103,100,124,314,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388.0,100.0,388.0,100.0,388.0,100.0,388.0,100.0,1.2356687898089171,1.2356687898089171
99be6f26-770a-4db7-ace1-947553a1812a,0,True,"[(288, 100)]",288,100,103,41,288,190,314,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388.0,288.0,388.0,288.0,388.0,288.0,388.0,288.0,1.2356687898089171,1.2356687898089171
8c948423-8bc4-4300-b671-a0863a06d4e1,100,True,"[(122, 12)]",122,12,36,3,122,122,134,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134.0,122.0,134.0,122.0,134.0,122.0,134.0,122.0,1.0,1.0
8c948423-8bc4-4300-b671-a0863a06d4e1,100,True,"[(12, 122)]",12,122,3,36,12,12,134,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134.0,12.0,134.0,12.0,134.0,12.0,134.0,12.0,1.0,1.0
d5bec7cd-c77d-4f03-a37b-02d419d55536,210,True,"[(420, 628)]",420,628,150,253,420,420,1048,1048,420,1048,420,1048,420,1048,420,1048,420,1048,420,1048,420,1048,420,1048,420,1048,420,1048,420,1048.0,420.0,1048.0,420.0,1048.0,420.0,1048.0,420.0,1.0,1.0
d5bec7cd-c77d-4f03-a37b-02d419d55536,210,True,"[(628, 420)]",628,420,253,150,628,628,1048,1048,628,1048,628,1048,628,1048,628,1048,628,1048,628,1048,628,1048,628,1048,628,1048,628,1048,628,1048.0,628.0,1048.0,628.0,1048.0,628.0,1048.0,628.0,1.0,1.0
5ae71af6-3052-471d-91ee-34ba98bc5332,78,True,"[(100, 56)]",100,56,19,29,100,55,154,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156.0,100.0,156.0,100.0,156.0,100.0,156.0,100.0,1.0129870129870129,1.0129870129870129
5ae71af6-3052-471d-91ee-34ba98bc5332,78,True,"[(56, 100)]",56,100,29,19,56,99,154,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156.0,56.0,156.0,56.0,156.0,56.0,156.0,56.0,1.0129870129870129,1.0129870129870129
6813d9f0-81e1-4c76-9870-45cb75072863,45,True,"[(73, 151), (77, 143), (89, 133), (97, 97)]",100,166,27,39,100,97,194,224,73,194,97,194,97,194,97,194,97,220,77,220,77,194,97,220,77,194,97,194,97,219.3846,76.6923,194.0,97.0,209.9538,84.237,211.2917,83.16669999999999,1.1546391752577319,1.0
6813d9f0-81e1-4c76-9870-45cb75072863,45,True,"[(151, 73), (143, 77), (133, 89), (97, 97)]",166,100,39,27,166,97,194,224,151,194,97,194,97,194,97,194,97,220,143,220,143,194,97,220,143,194,97,194,97,219.3846,142.6923,194.0,97.0,209.9538,125.7168,211.2917,128.125,1.1546391752577319,1.0
08e18758-0bc2-40c5-9aea-bb8f9fd28422,0,False,"[(153, 153), (101, 179)]",166,288,49,85,166,104,274,280,101,306,153,280,101,280,101,306,153,280,101,280,101,280,101,280,101,306,153,280,101,280.0,101.0,280.0,101.0,285.0448,111.08959999999999,280.0,101.0,1.1167883211678833,1.0218978102189782
08e18758-0bc2-40c5-9aea-bb8f9fd28422,0,False,"[(153, 153), (179, 101)]",288,166,85,49,288,170,274,280,179,306,153,280,179,280,179,306,153,280,179,280,179,280,179,280,179,306,153,280,179,280.0,179.0,280.0,179.0,285.0448,173.9552,280.0,179.0,1.1167883211678833,1.0218978102189782
6e6f861e-3542-4c82-98e4-e64f21a1c660,78,True,"[(100, 232)]",100,232,28,69,100,100,332,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332.0,100.0,332.0,100.0,332.0,100.0,332.0,100.0,1.0,1.0
6e6f861e-3542-4c82-98e4-e64f21a1c660,78,True,"[(232, 100)]",232,100,69,28,232,232,332,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332.0,232.0,332.0,232.0,332.0,232.0,332.0,232.0,1.0,1.0
447f8029-90cb-4f7a-813d-fb8166b4b6de,44,True,"[(98, 76), (94, 94), (90, 112)]",100,156,27,38,100,98,174,174,98,188,94,174,98,174,98,188,94,202,90,202,90,174,98,202,90,174,98,174,98,202.0,90.0,174.0,98.0,191.92000000000002,92.88,201.60989999999998,90.1114,1.160919540229885,1.0
447f8029-90cb-4f7a-813d-fb8166b4b6de,44,True,"[(76, 98), (94, 94), (112, 90)]",156,100,38,27,156,76,174,174,76,188,94,174,76,174,76,188,94,202,112,202,112,174,76,202,112,174,76,174,76,202.0,112.0,174.0,76.0,191.92000000000002,99.03999999999999,201.60989999999998,111.4985,1.160919540229885,1.0
2d03189b-f166-4042-9206-38511e22ab87,122,True,"[(694, 56)]",694,56,233,11,694,694,750,750,694,750,694,750,694,750,694,750,694,750,694,750,694,750,694,750,694,750,694,750,694,750.0,694.0,750.0,694.0,750.0,694.0,750.0,694.0,1.0,1.0
2d03189b-f166-4042-9206-38511e22ab87,122,True,"[(56, 694)]",56,694,11,233,56,56,750,750,56,750,56,750,56,750,56,750,56,750,56,750,56,750,56,750,56,750,56,750,56,750.0,56.0,750.0,56.0,750.0,56.0,750.0,56.0,1.0,1.0
b10ee086-eb6f-4860-97f3-a4f3d1e0ba8a,0,False,"[(807, 377)]",816,386,264,152,807,807,1184,1184,807,1184,807,1184,807,1184,807,1184,807,1184,807,1184,807,1184,807,1184,807,1184,807,1184,807,1184.0,807.0,1184.0,807.0,1184.0,807.0,1184.0,807.0,1.0,1.0
b10ee086-eb6f-4860-97f3-a4f3d1e0ba8a,0,False,"[(377, 807)]",386,816,152,264,377,377,1184,1184,377,1184,377,1184,377,1184,377,1184,377,1184,377,1184,377,1184,377,1184,377,1184,377,1184,377,1184.0,377.0,1184.0,377.0,1184.0,377.0,1184.0,377.0,1.0,1.0
c9e9f59e-8295-4f77-98d4-8aa87304cc36,66,True,"[(119, 75)]",122,156,44,40,122,127,188,194,119,194,119,194,119,194,119,194,119,194,119,194,119,194,119,194,119,194,119,194,119,194.0,119.0,194.0,119.0,194.0,119.0,194.0,119.0,1.0319148936170213,1.0319148936170213
c9e9f59e-8295-4f77-98d4-8aa87304cc36,66,True,"[(75, 119)]",156,122,40,44,156,61,188,194,75,194,75,194,75,194,75,194,75,194,75,194,75,194,75,194,75,194,75,194,75,194.0,75.0,194.0,75.0,194.0,75.0,194.0,75.0,1.0319148936170213,1.0319148936170213
d5bbdb58-40c6-492e-a6c9-b3c103b60734,44,True,"[(81, 47)]",90,56,23,15,90,81,128,128,81,128,81,128,81,128,81,128,81,128,81,128,81,128,81,128,81,128,81,128,81,128.0,81.0,128.0,81.0,128.0,81.0,128.0,81.0,1.0,1.0
d5bbdb58-40c6-492e-a6c9-b3c103b60734,44,True,"[(47, 81)]",56,90,15,23,56,47,128,128,47,128,47,128,47,128,47,128,47,128,47,128,47,128,47,128,47,128,47,128,47,128.0,47.0,128.0,47.0,128.0,47.0,128.0,47.0,1.0,1.0
a95c65c1-ef6f-4a73-825d-36a982eaae7b,22,False,"[(91, 47)]",100,56,19,11,100,91,138,138,91,138,91,138,91,138,91,138,91,138,91,138,91,138,91,138,91,138,91,138,91,138.0,91.0,138.0,91.0,138.0,91.0,138.0,91.0,1.0,1.0
a95c65c1-ef6f-4a73-825d-36a982eaae7b,22,False,"[(47, 91)]",56,100,11,19,56,47,138,138,47,138,47,138,47,138,47,138,47,138,47,138,47,138,47,138,47,138,47,138,47,138.0,47.0,138.0,47.0,138.0,47.0,138.0,47.0,1.0,1.0
8cdbd218-b712-4bf6-898e-e77d26a5b2e9,77,True,"[(100, 34)]",100,34,41,16,100,100,134,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134.0,100.0,134.0,100.0,134.0,100.0,134.0,100.0,1.0,1.0
8cdbd218-b712-4bf6-898e-e77d26a5b2e9,77,True,"[(34, 100)]",34,100,16,41,34,34,134,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134.0,34.0,134.0,34.0,134.0,34.0,134.0,34.0,1.0,1.0
898c26b5-5a81-4926-bce7-ba776d2e0ea1,0,True,"[(210, 388)]",210,388,84,153,210,201,590,598,210,598,210,598,210,598,210,598,210,598,210,598,210,598,210,598,210,598,210,598,210,598.0,210.0,598.0,210.0,598.0,210.0,598.0,210.0,1.0135593220338983,1.0135593220338983
898c26b5-5a81-4926-bce7-ba776d2e0ea1,0,True,"[(388, 210)]",388,210,153,84,388,389,590,598,388,598,388,598,388,598,388,598,388,598,388,598,388,598,388,598,388,598,388,598,388,598.0,388.0,598.0,388.0,598.0,388.0,598.0,388.0,1.0135593220338983,1.0135593220338983
2c8c3d3c-9fa3-4bad-9e9b-c9299ebbfc1b,77,True,"[(100, 200)]",100,200,23,51,100,115,252,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300.0,100.0,300.0,100.0,300.0,100.0,300.0,100.0,1.1904761904761905,1.1904761904761905
2c8c3d3c-9fa3-4bad-9e9b-c9299ebbfc1b,77,True,"[(200, 100)]",200,100,51,23,200,137,252,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300.0,200.0,300.0,200.0,300.0,200.0,300.0,200.0,1.1904761904761905,1.1904761904761905
2b2acc4d-75d3-4f8f-b099-271c17ede0a8,77,True,"[(100, 112)]",100,112,28,27,100,123,180,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212.0,100.0,212.0,100.0,212.0,100.0,212.0,100.0,1.1777777777777778,1.1777777777777778
2b2acc4d-75d3-4f8f-b099-271c17ede0a8,77,True,"[(112, 100)]",112,100,27,28,112,57,180,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212.0,112.0,212.0,112.0,212.0,112.0,212.0,112.0,1.1777777777777778,1.1777777777777778
af03c779-676d-4c6f-b131-46032608fd80,0,True,"[(55, 133), (64, 108), (77, 99)]",100,134,19,35,100,64,172,188,55,176,77,172,64,172,64,176,77,172,64,176,77,172,64,172,64,188,55,172,64,173.8182,69.9091,172.0,64.0,172.4186,65.3605,172.0,64.0,1.0930232558139534,1.0
af03c779-676d-4c6f-b131-46032608fd80,0,True,"[(133, 55), (108, 64), (99, 77)]",134,100,35,19,134,108,172,188,133,176,99,172,108,172,108,176,99,172,108,176,99,172,108,172,108,188,133,172,108,173.8182,103.9091,172.0,108.0,172.4186,107.0581,172.0,108.0,1.0930232558139534,1.0
cc761b06-655a-46da-816f-b9ca69cee562,56,True,"[(100, 112)]",100,112,45,39,100,100,212,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212.0,100.0,212.0,100.0,212.0,100.0,212.0,100.0,1.0,1.0
cc761b06-655a-46da-816f-b9ca69cee562,56,True,"[(112, 100)]",112,100,39,45,112,112,212,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212.0,112.0,212.0,112.0,212.0,112.0,212.0,112.0,1.0,1.0
bcc81bf7-741e-424f-affe-78972ea6db13,0,False,"[(151, 173), (93, 193)]",166,288,62,116,166,96,280,286,93,324,151,286,93,286,93,324,151,286,93,286,93,286,93,286,93,324,151,286,93,286.0,93.0,286.0,93.0,292.8241,103.4157,286.0,93.0,1.1571428571428573,1.0214285714285714
bcc81bf7-741e-424f-affe-78972ea6db13,0,False,"[(173, 151), (193, 93)]",288,166,116,62,288,184,280,286,193,324,173,286,193,286,193,324,173,286,193,286,193,286,193,286,193,324,173,286,193,286.0,193.0,286.0,193.0,292.8241,189.4084,286.0,193.0,1.1571428571428573,1.0214285714285714
706f091e-8188-4c8b-a2cd-67f1ed024766,56,True,"[(90, 78)]",90,78,18,15,90,111,156,168,90,168,90,168,90,168,90,168,90,168,90,168,90,168,90,168,90,168,90,168,90,168.0,90.0,168.0,90.0,168.0,90.0,168.0,90.0,1.0769230769230769,1.0769230769230769
706f091e-8188-4c8b-a2cd-67f1ed024766,56,True,"[(78, 90)]",78,90,15,18,78,45,156,168,78,168,78,168,78,168,78,168,78,168,78,168,78,168,78,168,78,168,78,168,78,168.0,78.0,168.0,78.0,168.0,78.0,168.0,78.0,1.0769230769230769,1.0769230769230769
81193203-f65a-47e9-ac23-0a97fe450557,78,True,"[(100, 100)]",100,100,23,19,100,115,164,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.2195121951219512,1.2195121951219512
81193203-f65a-47e9-ac23-0a97fe450557,78,True,"[(100, 100)]",100,100,19,23,100,49,164,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.2195121951219512,1.2195121951219512
7acc4f48-218c-491f-8b89-e0a7e98c5122,90,True,"[(134, 112)]",134,112,60,59,134,134,246,246,134,246,134,246,134,246,134,246,134,246,134,246,134,246,134,246,134,246,134,246,134,246.0,134.0,246.0,134.0,246.0,134.0,246.0,134.0,1.0,1.0
7acc4f48-218c-491f-8b89-e0a7e98c5122,90,True,"[(112, 134)]",112,134,59,60,112,112,246,246,112,246,112,246,112,246,112,246,112,246,112,246,112,246,112,246,112,246,112,246,112,246.0,112.0,246.0,112.0,246.0,112.0,246.0,112.0,1.0,1.0
eee662ee-a1a8-48eb-baaa-6f74cc82668a,0,True,"[(81, 69)]",90,78,18,15,90,82,142,150,81,150,81,150,81,150,81,150,81,150,81,150,81,150,81,150,81,150,81,150,81,150.0,81.0,150.0,81.0,150.0,81.0,150.0,81.0,1.056338028169014,1.056338028169014
eee662ee-a1a8-48eb-baaa-6f74cc82668a,0,True,"[(69, 81)]",78,90,15,18,78,60,142,150,69,150,69,150,69,150,69,150,69,150,69,150,69,150,69,150,69,150,69,150,69,150.0,69.0,150.0,69.0,150.0,69.0,150.0,69.0,1.056338028169014,1.056338028169014
febc3d6f-e173-4ee3-83e2-857fa90c96e3,78,True,"[(100, 78)]",100,78,32,33,100,100,178,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178.0,100.0,178.0,100.0,178.0,100.0,178.0,100.0,1.0,1.0
febc3d6f-e173-4ee3-83e2-857fa90c96e3,78,True,"[(78, 100)]",78,100,33,32,78,78,178,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178.0,78.0,178.0,78.0,178.0,78.0,178.0,78.0,1.0,1.0
d7ade07b-b83f-4839-a81f-a358bbbe6d68,66,False,"[(64, 86), (77, 77)]",100,112,19,23,100,64,150,150,64,154,77,150,64,150,64,154,77,150,64,150,64,150,64,150,64,154,77,150,64,151.8182,69.9091,150.0,64.0,151.6636,69.40690000000001,150.0,64.0,1.0266666666666666,1.0
d7ade07b-b83f-4839-a81f-a358bbbe6d68,66,False,"[(86, 64), (77, 77)]",112,100,23,19,112,86,150,150,86,154,77,150,86,150,86,154,77,150,86,150,86,150,86,150,86,154,77,150,86,151.8182,81.9091,150.0,86.0,151.6636,82.2567,150.0,86.0,1.0266666666666666,1.0
180bcefc-2716-47bd-8ef6-0bdf222f99aa,67,True,"[(122, 574)]",122,574,32,177,122,122,696,696,122,696,122,696,122,696,122,696,122,696,122,696,122,696,122,696,122,696,122,696,122,696.0,122.0,696.0,122.0,696.0,122.0,696.0,122.0,1.0,1.0
180bcefc-2716-47bd-8ef6-0bdf222f99aa,67,True,"[(574, 122)]",574,122,177,32,574,574,696,696,574,696,574,696,574,696,574,696,574,696,574,696,574,696,574,696,574,696,574,696,574,696.0,574.0,696.0,574.0,696.0,574.0,696.0,574.0,1.0,1.0
b5b00064-ec4b-43f7-a96f-a2fc943af5d8,67,True,"[(100, 188)]",100,188,45,56,100,167,268,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288.0,100.0,288.0,100.0,288.0,100.0,288.0,100.0,1.0746268656716418,1.0746268656716418
b5b00064-ec4b-43f7-a96f-a2fc943af5d8,67,True,"[(188, 100)]",188,100,56,45,188,101,268,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288.0,188.0,288.0,188.0,288.0,188.0,288.0,188.0,1.0746268656716418,1.0746268656716418
19bc83da-500b-48fe-8e16-2c7b182f618e,78,True,"[(100, 188)]",100,188,28,80,100,100,288,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288.0,100.0,288.0,100.0,288.0,100.0,288.0,100.0,1.0,1.0
19bc83da-500b-48fe-8e16-2c7b182f618e,78,True,"[(188, 100)]",188,100,80,28,188,188,288,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288.0,188.0,288.0,188.0,288.0,188.0,288.0,188.0,1.0,1.0
11320737-c2a2-44f0-a1c5-18af426bb0a6,67,True,"[(54, 120), (72, 116), (76, 98)]",100,144,23,44,100,76,174,174,54,174,76,174,54,174,54,174,76,188,72,174,76,174,54,174,54,188,72,174,54,174.0,65.0,174.0,54.0,174.0,65.0,174.0,65.0,1.0804597701149425,1.0
11320737-c2a2-44f0-a1c5-18af426bb0a6,67,True,"[(120, 54), (116, 72), (98, 76)]",144,100,44,23,144,98,174,174,120,174,98,174,120,174,120,174,98,188,116,174,98,174,120,174,120,188,116,174,120,174.0,109.0,174.0,120.0,174.0,109.0,174.0,109.0,1.0804597701149425,1.0
b66883d8-dbb3-40aa-a7e2-3019e1e981d3,34,True,"[(67, 133), (76, 120), (89, 89)]",100,166,31,31,100,89,178,200,67,178,89,178,89,178,89,178,89,200,67,196,76,178,89,196,76,178,89,178,89,200.0,67.0,178.0,89.0,189.8461,77.1538,191.75,75.25,1.1235955056179776,1.0
b66883d8-dbb3-40aa-a7e2-3019e1e981d3,34,True,"[(133, 67), (120, 76), (89, 89)]",166,100,31,31,166,89,178,200,133,178,89,178,89,178,89,178,89,200,133,196,120,178,89,196,120,178,89,178,89,200.0,133.0,178.0,89.0,189.8461,112.6923,191.75,116.5,1.1235955056179776,1.0
fd93fe95-5ff8-4b7f-99fb-ce31aea1ce07,44,True,"[(178, 78)]",178,78,89,51,178,133,244,256,178,256,178,256,178,256,178,256,178,256,178,256,178,256,178,256,178,256,178,256,178,256.0,178.0,256.0,178.0,256.0,178.0,256.0,178.0,1.0491803278688525,1.0491803278688525
fd93fe95-5ff8-4b7f-99fb-ce31aea1ce07,44,True,"[(78, 178)]",78,178,51,89,78,111,244,256,78,256,78,256,78,256,78,256,78,256,78,256,78,256,78,256,78,256,78,256,78,256.0,78.0,256.0,78.0,256.0,78.0,256.0,78.0,1.0491803278688525,1.0491803278688525
15bc8e8d-286a-4a1d-a8c4-7e452d8e311c,0,True,"[(79, 157), (87, 153)]",100,256,36,63,100,82,230,236,79,240,87,236,79,236,79,240,87,236,79,236,79,236,79,236,79,240,87,236,79,236.0,79.0,236.0,79.0,236.37009999999998,79.7401,236.0,79.0,1.0434782608695652,1.0260869565217392
15bc8e8d-286a-4a1d-a8c4-7e452d8e311c,0,True,"[(157, 79), (153, 87)]",256,100,63,36,256,148,230,236,157,240,153,236,157,236,157,240,153,236,157,236,157,236,157,236,157,240,153,236,157,236.0,157.0,236.0,157.0,236.37009999999998,156.63,236.0,157.0,1.0434782608695652,1.0260869565217392
