eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
fa98803e-c115-423e-b1cc-7cb0ff847978,12,True,"[(100, 430)]",100,430,27,130,100,100,530,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,530,100,1.0,1.0
fa98803e-c115-423e-b1cc-7cb0ff847978,12,True,"[(430, 100)]",430,100,130,27,430,430,530,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,530,430,1.0,1.0
12f34d9f-c15e-41db-9e2a-64919dd75e6e,111,True,"[(100, 452)]",100,452,37,150,100,100,552,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,552,100,1.0,1.0
12f34d9f-c15e-41db-9e2a-64919dd75e6e,111,True,"[(452, 100)]",452,100,150,37,452,452,552,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,552,452,1.0,1.0
5c3c843c-977e-45a7-bbe3-126619d4a055,100,True,"[(100, 122)]",100,122,37,40,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,1.0,1.0
5c3c843c-977e-45a7-bbe3-126619d4a055,100,True,"[(122, 100)]",122,100,40,37,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,1.0,1.0
8f381037-b2c6-4b9d-a570-bcf08e793385,121,True,"[(100, 166)]",100,166,32,31,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,1.0,1.0
8f381037-b2c6-4b9d-a570-bcf08e793385,121,True,"[(166, 100)]",166,100,31,32,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,1.0,1.0
9fdb3b7f-56fc-4e31-b30e-efd4e7fb01b1,66,True,"[(100, 112)]",100,112,22,44,100,56,211,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,1.004739336492891,1.004739336492891
9fdb3b7f-56fc-4e31-b30e-efd4e7fb01b1,66,True,"[(112, 100)]",112,100,44,22,112,155,211,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,1.004739336492891,1.004739336492891
