eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
3a254f6e-9add-43db-a513-ae64e2a52ca8,12,False,"[(56, 67), (46, 91)]",100,166,19,40,100,56,123,137,46,123,56,123,56,123,56,123,56,137,46,137,46,123,56,123,56,137,46,123,56,123.0227,55.9838,129.063,51.6693,137.0,46.0,123.0,56.0,1.113821138211382,1.0
3a254f6e-9add-43db-a513-ae64e2a52ca8,12,False,"[(67, 56), (91, 46)]",166,100,40,19,166,67,123,137,91,123,67,123,67,123,67,123,67,137,91,137,91,123,67,123,67,137,91,123,67,123.0227,67.0389,129.063,77.3937,137.0,91.0,123.0,67.0,1.113821138211382,1.0
c631a75e-f1f7-4383-9365-b8f3bbe19ba7,45,True,"[(90, 90)]",90,90,54,45,90,90,180,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,1.0,1.0
c631a75e-f1f7-4383-9365-b8f3bbe19ba7,45,True,"[(90, 90)]",90,90,45,54,90,90,180,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,1.0,1.0
f865cf4b-3cb4-4a96-a043-a67c21aba903,1,True,"[(78, 111)]",166,210,60,48,166,78,189,189,78,189,78,189,78,189,78,189,78,189,78,189,78,189,78,189,78,189,78,189,78,189,78,189,78,189,78,189,78,1.0,1.0
f865cf4b-3cb4-4a96-a043-a67c21aba903,1,True,"[(111, 78)]",210,166,48,60,210,111,189,189,111,189,111,189,111,189,111,189,111,189,111,189,111,189,111,189,111,189,111,189,111,189,111,189,111,189,111,189,111,1.0,1.0
8259866a-7137-49e0-9c71-bed861b93dd1,45,True,"[(65, 76), (63, 96)]",100,100,31,45,100,65,141,159,63,141,65,141,65,141,65,141,65,141,65,141,65,141,65,141,65,159,63,141,65,141.0,65.0,142.0965,64.8782,141.0,65.0,141.0,65.0,1.127659574468085,1.0
8259866a-7137-49e0-9c71-bed861b93dd1,45,True,"[(76, 65), (96, 63)]",100,100,45,31,100,76,141,159,96,141,76,141,76,141,76,141,76,141,76,141,76,141,76,141,76,159,96,141,76,141.0,76.0,142.0965,77.2183,141.0,76.0,141.0,76.0,1.127659574468085,1.0
ed2c4a0a-0b01-4584-ab34-6374244fcd4c,0,False,"[(87, 42)]",168,78,33,15,168,78,123,129,87,129,87,129,87,129,87,129,87,129,87,129,87,129,87,129,87,129,87,129,87,129,87,129,87,129,87,129,87,1.048780487804878,1.048780487804878
ed2c4a0a-0b01-4584-ab34-6374244fcd4c,0,False,"[(42, 87)]",78,168,15,33,78,45,123,129,42,129,42,129,42,129,42,129,42,129,42,129,42,129,42,129,42,129,42,129,42,129,42,129,42,129,42,129,42,1.048780487804878,1.048780487804878
3e841f87-a822-45ed-8c3b-f725749a9790,45,True,"[(63, 74), (59, 92), (55, 100)]",100,100,27,23,100,63,137,155,55,137,63,137,63,137,63,137,63,137,63,137,63,137,63,137,63,155,55,137,63,137.0001,63.0,139.71699999999998,61.7925,137.0,63.0,137.0,63.0,1.1313868613138687,1.0
3e841f87-a822-45ed-8c3b-f725749a9790,45,True,"[(74, 63), (92, 59), (100, 55)]",100,100,23,27,100,74,137,155,100,137,74,137,74,137,74,137,74,137,74,137,74,137,74,137,74,155,100,137,74,137.0001,74.0001,139.71699999999998,77.9245,137.0,74.0,137.0,74.0,1.1313868613138687,1.0
9ee12832-420a-45cd-91ef-b78ff80f0738,0,True,"[(234, 12)]",234,12,76,12,234,234,246,246,234,246,234,246,234,246,234,246,234,246,234,246,234,246,234,246,234,246,234,246,234,246,234,246,234,246,234,246,234,1.0,1.0
9ee12832-420a-45cd-91ef-b78ff80f0738,0,True,"[(12, 234)]",12,234,12,76,12,12,246,246,12,246,12,246,12,246,12,246,12,246,12,246,12,246,12,246,12,246,12,246,12,246,12,246,12,246,12,246,12,1.0,1.0
ddca12a7-b89a-40fa-bd68-6e6e5fa2d5e8,33,True,"[(518, 90)]",518,90,149,36,518,520,601,608,518,608,518,608,518,608,518,608,518,608,518,608,518,608,518,608,518,608,518,608,518,608,518,608,518,608,518,608,518,1.0116472545757071,1.0116472545757071
ddca12a7-b89a-40fa-bd68-6e6e5fa2d5e8,33,True,"[(90, 518)]",90,518,36,149,90,81,601,608,90,608,90,608,90,608,90,608,90,608,90,608,90,608,90,608,90,608,90,608,90,608,90,608,90,608,90,608,90,1.0116472545757071,1.0116472545757071
516820c5-c42b-424f-ab14-66986a84d9dc,11,True,"[(93, 48), (82, 49), (61, 94), (66, 77)]",100,112,28,30,100,82,131,141,93,143,66,131,82,131,82,143,66,143,66,143,66,131,82,143,66,141,93,131,82,137.75,73.0,138.4007,72.1323,143.5454,65.7727,131.0,82.0,1.183206106870229,1.0
516820c5-c42b-424f-ab14-66986a84d9dc,11,True,"[(48, 93), (49, 82), (94, 61), (77, 66)]",112,100,30,28,112,49,131,141,48,143,77,131,49,131,49,143,77,143,77,143,77,131,49,143,77,141,48,131,49,137.75,64.75,138.4007,66.2684,143.5454,77.7727,131.0,49.0,1.183206106870229,1.0
9735f1c0-fc7e-49d9-88d0-828357f1f546,308,True,"[(1024, 56)]",1024,56,315,20,1024,1024,1080,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1080,1024,1.0,1.0
9735f1c0-fc7e-49d9-88d0-828357f1f546,308,True,"[(56, 1024)]",56,1024,20,315,56,56,1080,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1080,56,1.0,1.0
c8fc66ce-cc6c-4b90-a840-15c8d179fb5c,55,True,"[(122, 122)]",122,122,39,50,122,122,244,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,1.0,1.0
c8fc66ce-cc6c-4b90-a840-15c8d179fb5c,55,True,"[(122, 122)]",122,122,50,39,122,122,244,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,244,122,1.0,1.0
affb8b56-8acb-442c-b783-1dd34a3c718a,0,False,"[(73, 118)]",122,200,36,64,122,73,191,191,73,191,73,191,73,191,73,191,73,191,73,191,73,191,73,191,73,191,73,191,73,191,73,191,73,191,73,191,73,1.0,1.0
affb8b56-8acb-442c-b783-1dd34a3c718a,0,False,"[(118, 73)]",200,122,64,36,200,118,191,191,118,191,118,191,118,191,118,191,118,191,118,191,118,191,118,191,118,191,118,191,118,191,118,191,118,191,118,191,118,1.0,1.0
485a4a65-4855-4bb8-8164-2229b5b05479,45,False,"[(48, 81), (61, 72), (82, 71), (46, 91)]",100,100,37,36,100,48,129,137,46,133,61,129,48,129,48,133,61,133,61,133,61,129,48,133,61,137,46,129,48,132.7777,60.2777,131.23399999999998,55.2607,143.0,71.5,129.0,48.0,1.186046511627907,1.0
485a4a65-4855-4bb8-8164-2229b5b05479,45,False,"[(81, 48), (72, 61), (71, 82), (91, 46)]",100,100,36,37,100,81,129,137,91,133,72,129,81,129,81,133,72,133,72,133,72,129,81,133,72,137,91,129,81,132.7777,72.5,131.23399999999998,75.9733,143.0,71.5,129.0,81.0,1.186046511627907,1.0
4b4c2206-0956-4ea1-8e4f-448449febd29,45,True,"[(178, 45), (170, 49)]",178,90,79,31,178,169,217,223,178,219,170,219,170,219,170,219,170,219,170,219,170,219,170,219,170,223,178,219,170,219.0,170.0,219.32659999999998,170.6531,219.0,170.0,219.0,170.0,1.0276497695852536,1.0092165898617511
4b4c2206-0956-4ea1-8e4f-448449febd29,45,True,"[(45, 178), (49, 170)]",90,178,31,79,90,48,217,223,45,219,49,219,49,219,49,219,49,219,49,219,49,219,49,219,49,223,45,219,49,219.0,49.0,219.32659999999998,48.6735,219.0,49.0,219.0,49.0,1.0276497695852536,1.0092165898617511
6c630ce6-63f5-40b1-bc6a-4e26e43d27f0,23,True,"[(93, 48), (86, 53), (84, 73)]",100,78,30,28,100,84,135,141,93,157,84,139,86,139,86,157,84,139,86,139,86,139,86,139,86,157,84,139,86,139.0,86.0,139.138,86.4828,148.0,85.0,139.0,86.0,1.162962962962963,1.0296296296296297
6c630ce6-63f5-40b1-bc6a-4e26e43d27f0,23,True,"[(48, 93), (53, 86), (73, 84)]",78,100,28,30,78,51,135,141,48,157,73,139,53,139,53,157,73,139,53,139,53,139,53,139,53,157,73,139,53,139.0,53.0,139.138,52.6552,148.0,63.0,139.0,53.0,1.162962962962963,1.0296296296296297
77076e55-217e-439b-8465-5ebf780a813d,55,True,"[(121, 110)]",122,122,45,40,122,121,231,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,231,121,1.0,1.0
77076e55-217e-439b-8465-5ebf780a813d,55,True,"[(110, 121)]",122,122,40,45,122,110,231,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,231,110,1.0,1.0
62a29881-532b-4f85-bd9e-8dd7b4d074fa,33,False,"[(46, 57), (59, 48)]",100,78,19,15,100,46,103,103,46,103,46,103,46,103,46,103,46,107,59,107,59,103,46,107,59,103,46,103,46,106.6406,57.8319,105.2191,53.2123,107.0,59.0,103.0,46.0,1.0388349514563107,1.0
