eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
8f185dce-3853-4036-8276-6f3428aac1c7,78,True,"[(122, 320)]",122,320,41,104,122,222,389,442,122,442,122,442,122,442,122,442,122,442,122,442,122,442,122,442,122,442,122,442,122,442,122,442,122,442,122,442,122,1.1362467866323906,1.1362467866323906
8f185dce-3853-4036-8276-6f3428aac1c7,78,True,"[(320, 122)]",320,122,104,41,320,167,389,442,320,442,320,442,320,442,320,442,320,442,320,442,320,442,320,442,320,442,320,442,320,442,320,442,320,442,320,442,320,1.1362467866323906,1.1362467866323906
18afaa4d-fce4-4a10-a7b3-b0fc6c7620de,0,True,"[(100, 288)]",100,288,37,84,100,106,289,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,388,100,1.342560553633218,1.342560553633218
18afaa4d-fce4-4a10-a7b3-b0fc6c7620de,0,True,"[(288, 100)]",288,100,84,37,288,183,289,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,388,288,1.342560553633218,1.342560553633218
a15ad8e6-ea1b-4450-b2c2-187d16ee357c,364,True,"[(100, 584)]",100,584,46,223,100,100,684,684,100,684,100,684,100,684,100,684,100,684,100,684,100,684,100,684,100,684,100,684,100,684,100,684,100,684,100,684,100,1.0,1.0
a15ad8e6-ea1b-4450-b2c2-187d16ee357c,364,True,"[(584, 100)]",584,100,223,46,584,584,684,684,584,684,584,684,584,684,584,684,584,684,584,684,584,684,584,684,584,684,584,684,584,684,584,684,584,684,584,684,584,1.0,1.0
f652bc49-05c1-44f2-bac4-3e17df00d84a,67,True,"[(112, 100)]",112,100,22,28,112,135,193,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,212,112,1.0984455958549222,1.0984455958549222
f652bc49-05c1-44f2-bac4-3e17df00d84a,67,True,"[(100, 112)]",100,112,28,22,100,58,193,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,212,100,1.0984455958549222,1.0984455958549222
2916c188-2d55-4a83-89f5-c2bbd6616533,67,True,"[(85, 196), (89, 188)]",100,298,19,64,100,88,275,281,85,277,89,277,89,277,89,277,89,281,85,281,85,281,85,281,85,277,89,277,89,281.0,85.0,280.14279999999997,85.8571,281.0,85.0,277.0,89.0,1.0218181818181817,1.0072727272727273
2916c188-2d55-4a83-89f5-c2bbd6616533,67,True,"[(196, 85), (188, 89)]",298,100,64,19,298,187,275,281,196,277,188,277,188,277,188,277,188,281,196,281,196,281,196,281,196,277,188,277,188,281.0,196.0,280.14279999999997,194.2857,281.0,196.0,277.0,188.0,1.0218181818181817,1.0072727272727273
105bcb49-03ca-4c15-82fe-6e2138d52443,89,True,"[(90, 167)]",100,210,27,60,100,108,249,257,90,257,90,257,90,257,90,257,90,257,90,257,90,257,90,257,90,257,90,257,90,257,90,257,90,257,90,257,90,1.0321285140562249,1.0321285140562249
