eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,PoA,PoS
77eb579b-55cf-4324-addb-90e1362e4021,0,False,"[(59, 137)]",122,200,50,65,77,62,190,196,59,196,59,196,59,196,59,196,59,196,59,196,59,196,59,196,59,196,59,196,59,196.0,59.0,196.0,59.0,196.0,59.0,196.0,59.0,1.0315789473684212,1.0315789473684212
77eb579b-55cf-4324-addb-90e1362e4021,0,False,"[(137, 59)]",200,122,65,50,155,128,190,196,137,196,137,196,137,196,137,196,137,196,137,196,137,196,137,196,137,196,137,196,137,196.0,137.0,196.0,137.0,196.0,137.0,196.0,137.0,1.0315789473684212,1.0315789473684212
036a925b-3f8e-474d-8b84-924fd2105dd2,34,True,"[(84, 140)]",100,200,36,69,100,87,218,224,84,224,84,224,84,224,84,224,84,224,84,224,84,224,84,224,84,224,84,224,84,224.0,84.0,224.0,84.0,224.0,84.0,224.0,84.0,1.0275229357798166,1.0275229357798166
036a925b-3f8e-474d-8b84-924fd2105dd2,34,True,"[(140, 84)]",200,100,69,36,200,131,218,224,140,224,140,224,140,224,140,224,140,224,140,224,140,224,140,224,140,224,140,224,140,224.0,140.0,224.0,140.0,224.0,140.0,224.0,140.0,1.0275229357798166,1.0275229357798166
49f02027-aff1-4749-a0aa-3363785d4c1b,1,False,"[(53, 109), (87, 87), (69, 91)]",100,200,31,42,100,69,160,162,53,174,87,160,69,160,69,174,87,162,53,162,53,162,53,162,53,174,87,160,69,161.2208,59.2336,162.0,53.0,162.0,53.0,160.0,69.0,1.0875,1.0
49f02027-aff1-4749-a0aa-3363785d4c1b,1,False,"[(109, 53), (87, 87), (91, 69)]",200,100,42,31,200,91,160,162,109,174,87,160,91,160,91,174,87,162,109,162,109,162,109,162,109,174,87,160,91,161.2208,101.9872,162.0,109.0,162.0,109.0,160.0,91.0,1.0875,1.0
a2c921f1-eca3-41f7-9a63-6fae46a00c66,22,False,"[(95, 73)]",100,100,59,46,100,99,154,168,95,168,95,168,95,168,95,168,95,168,95,168,95,168,95,168,95,168,95,168,95,168.0,95.0,168.0,95.0,168.0,95.0,168.0,95.0,1.0909090909090908,1.0909090909090908
a2c921f1-eca3-41f7-9a63-6fae46a00c66,22,False,"[(73, 95)]",100,100,46,59,100,55,154,168,73,168,73,168,73,168,73,168,73,168,73,168,73,168,73,168,73,168,73,168,73,168.0,73.0,168.0,73.0,168.0,73.0,168.0,73.0,1.0909090909090908,1.0909090909090908
0fe83641-702f-4c6d-aca7-45217fcde91d,0,False,"[(95, 95), (56, 100)]",100,212,27,49,100,56,156,156,56,190,95,156,56,156,56,190,95,156,56,156,56,156,56,156,56,190,95,156,56,157.5639,57.7939,156.0,56.0,156.0,56.0,156.0,56.0,1.2179487179487178,1.0
0fe83641-702f-4c6d-aca7-45217fcde91d,0,False,"[(95, 95), (100, 56)]",212,100,49,27,212,100,156,156,100,190,95,156,100,156,100,190,95,156,100,156,100,156,100,156,100,190,95,156,100,157.5639,99.77,156.0,100.0,156.0,100.0,156.0,100.0,1.2179487179487178,1.0
54ba74e7-f860-46b7-af0c-ac10b3794b58,56,True,"[(134, 90)]",134,90,53,18,134,83,210,224,134,224,134,224,134,224,134,224,134,224,134,224,134,224,134,224,134,224,134,224,134,224.0,134.0,224.0,134.0,224.0,134.0,224.0,134.0,1.0666666666666667,1.0666666666666667
54ba74e7-f860-46b7-af0c-ac10b3794b58,56,True,"[(90, 134)]",90,134,18,53,90,127,210,224,90,224,90,224,90,224,90,224,90,224,90,224,90,224,90,224,90,224,90,224,90,224.0,90.0,224.0,90.0,224.0,90.0,224.0,90.0,1.0666666666666667,1.0666666666666667
546ec10c-31c7-4835-a33d-8976926cd395,44,True,"[(120, 54)]",134,90,58,40,134,120,174,174,120,174,120,174,120,174,120,174,120,174,120,174,120,174,120,174,120,174,120,174,120,174.0,120.0,174.0,120.0,174.0,120.0,174.0,120.0,1.0,1.0
546ec10c-31c7-4835-a33d-8976926cd395,44,True,"[(54, 120)]",90,134,40,58,90,54,174,174,54,174,54,174,54,174,54,174,54,174,54,174,54,174,54,174,54,174,54,174,54,174.0,54.0,174.0,54.0,174.0,54.0,174.0,54.0,1.0,1.0
f3abee13-e125-4819-a217-941186c57bde,23,False,"[(66, 66), (53, 109)]",100,156,27,43,100,66,132,162,53,132,66,132,66,132,66,132,66,162,53,132,66,132,66,132,66,162,53,132,66,142.9997,61.2335,162.0,53.0,132.0331,65.98570000000001,132.0,66.0,1.2272727272727273,1.0
f3abee13-e125-4819-a217-941186c57bde,23,False,"[(66, 66), (109, 53)]",156,100,43,27,156,66,132,162,109,132,66,132,66,132,66,132,66,162,109,132,66,132,66,132,66,162,109,132,66,142.9997,81.7662,162.0,109.0,132.0331,66.0474,132.0,66.0,1.2272727272727273,1.0
d19c3600-0827-4265-9b5f-6b8698e33009,56,True,"[(98, 98), (106, 62), (58, 102)]",122,122,31,23,122,58,160,160,58,196,98,160,58,160,58,196,98,196,98,196,98,160,58,160,58,196,98,160,58,163.7647,80.5882,164.0,82.0,163.3333,78.0,160.0,58.0,1.225,1.0
d19c3600-0827-4265-9b5f-6b8698e33009,56,True,"[(98, 98), (62, 106), (102, 58)]",122,122,23,31,122,102,160,160,102,196,98,160,102,160,102,196,98,196,98,196,98,160,102,160,102,196,98,160,102,163.7647,83.1765,164.0,82.0,163.3333,85.33330000000001,160.0,102.0,1.225,1.0
067878c3-c1e3-427c-a8c4-e7017f556342,22,False,"[(113, 113)]",122,122,32,53,122,95,212,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226.0,113.0,226.0,113.0,226.0,113.0,226.0,113.0,1.0660377358490567,1.0660377358490567
067878c3-c1e3-427c-a8c4-e7017f556342,22,False,"[(113, 113)]",122,122,53,32,122,117,212,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226,113,226.0,113.0,226.0,113.0,226.0,113.0,226.0,113.0,1.0660377358490567,1.0660377358490567
336ec47f-a53d-40a2-971a-ea67ad7b9d46,34,False,"[(93, 37)]",112,100,22,19,112,84,124,130,93,130,93,130,93,130,93,130,93,130,93,130,93,130,93,130,93,130,93,130,93,130.0,93.0,130.0,93.0,130.0,93.0,130.0,93.0,1.0483870967741935,1.0483870967741935
336ec47f-a53d-40a2-971a-ea67ad7b9d46,34,False,"[(37, 93)]",100,112,19,22,100,40,124,130,37,130,37,130,37,130,37,130,37,130,37,130,37,130,37,130,37,130,37,130,37,130.0,37.0,130.0,37.0,130.0,37.0,130.0,37.0,1.0483870967741935,1.0483870967741935
4f106a18-6741-4a7d-8085-38d00147f13e,46,True,"[(90, 90)]",90,90,31,26,90,96,136,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180.0,90.0,180.0,90.0,180.0,90.0,180.0,90.0,1.3235294117647058,1.3235294117647058
4f106a18-6741-4a7d-8085-38d00147f13e,46,True,"[(90, 90)]",90,90,26,31,90,40,136,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180.0,90.0,180.0,90.0,180.0,90.0,180.0,90.0,1.3235294117647058,1.3235294117647058
dc1ae171-7aaa-46f6-b688-f9e53c4f0d37,45,True,"[(58, 80), (85, 63), (97, 53)]",100,112,19,35,100,58,138,150,97,138,58,138,58,138,58,138,58,138,58,138,58,138,58,138,58,150,97,138,58,141.9616,70.8751,139.8182,63.9091,138.0002,58.0007,138.0,58.0,1.0869565217391304,1.0
dc1ae171-7aaa-46f6-b688-f9e53c4f0d37,45,True,"[(80, 58), (63, 85), (53, 97)]",112,100,35,19,112,80,138,150,53,138,80,138,80,138,80,138,80,138,80,138,80,138,80,138,80,150,53,138,80,141.9616,71.0865,139.8182,75.9091,138.0002,79.9995,138.0,80.0,1.0869565217391304,1.0
