eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,PoA,PoS
c3c541ea-14aa-4945-8b4c-95cf5af97fd0,45,True,"[(143, 76), (135, 80), (106, 95)]",188,122,52,36,188,106,201,219,143,201,106,201,106,201,106,201,106,219,143,215,135,201,106,215,135,219,143,201,106,218.66660000000002,142.3333,201.0,106.0,209.507,123.6217,208.19310000000002,120.9,1.0895522388059702,1.0
c612b06b-32ed-4838-8aca-6773fcf01aa1,23,True,"[(52, 119), (83, 116), (89, 78)]",100,144,23,31,100,55,165,171,52,167,89,167,89,167,89,167,89,171,52,171,52,171,52,171,52,199,83,167,89,169.8206,62.9103,167.0,89.0,169.215,68.5116,169.6249,64.7195,1.206060606060606,1.0121212121212122
c612b06b-32ed-4838-8aca-6773fcf01aa1,23,True,"[(119, 52), (116, 83), (78, 89)]",144,100,31,23,144,110,165,171,119,167,78,167,78,167,78,167,78,171,119,171,119,171,119,171,119,199,116,167,78,169.8206,106.9103,167.0,78.0,169.215,100.7034,169.6249,104.9054,1.206060606060606,1.0121212121212122
926f45e8-c319-4aa7-b80f-07f7e51e0c79,12,True,"[(88, 121), (76, 143)]",122,188,41,44,122,88,209,219,76,209,88,209,88,209,88,209,88,219,76,209,88,209,88,209,88,219,76,209,88,218.7058,76.3529,209.0,88.0,213.4273,82.68719999999999,210.06099999999998,86.7268,1.0478468899521531,1.0
926f45e8-c319-4aa7-b80f-07f7e51e0c79,12,True,"[(121, 88), (143, 76)]",188,122,44,41,188,121,209,219,143,209,121,209,121,209,121,209,121,219,143,209,121,209,121,209,121,219,143,209,121,218.7058,142.3529,209.0,121.0,213.4273,130.74009999999998,210.06099999999998,123.3342,1.0478468899521531,1.0
23597382-155f-4419-8b24-5a1ae06ac558,67,True,"[(166, 442)]",166,442,62,113,166,290,525,608,166,608,166,608,166,608,166,608,166,608,166,608,166,608,166,608,166,608,166,608,166,608.0,166.0,608.0,166.0,608.0,166.0,608.0,166.0,1.158095238095238,1.158095238095238
23597382-155f-4419-8b24-5a1ae06ac558,67,True,"[(442, 166)]",442,166,113,62,442,235,525,608,442,608,442,608,442,608,442,608,442,608,442,608,442,608,442,608,442,608,442,608,442,608.0,442.0,608.0,442.0,608.0,442.0,608.0,442.0,1.158095238095238,1.158095238095238
78b5313b-e965-42f6-aec0-d1ffeed79106,57,True,"[(90, 90)]",90,90,23,27,90,87,163,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180.0,90.0,180.0,90.0,180.0,90.0,180.0,90.0,1.1042944785276074,1.1042944785276074
78b5313b-e965-42f6-aec0-d1ffeed79106,57,True,"[(90, 90)]",90,90,27,23,90,76,163,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180.0,90.0,180.0,90.0,180.0,90.0,180.0,90.0,1.1042944785276074,1.1042944785276074
d2c580a7-4630-4431-8e91-60aad63af853,1,False,"[(73, 162), (82, 159)]",100,244,37,80,100,76,229,235,73,241,82,235,73,235,73,241,82,235,73,235,73,235,73,235,73,241,82,235,73,235.0,73.0,235.0,73.0,235.5745,73.8617,235.0,73.0,1.0524017467248907,1.0262008733624455
d2c580a7-4630-4431-8e91-60aad63af853,1,False,"[(162, 73), (159, 82)]",244,100,80,37,244,153,229,235,162,241,159,235,162,235,162,241,159,235,162,235,162,235,162,235,162,241,159,235,162,235.0,162.0,235.0,162.0,235.5745,161.71280000000002,235.0,162.0,1.0524017467248907,1.0262008733624455
32e88c8d-5934-41f8-86a9-55f77ac8fe3d,23,False,"[(95, 260)]",100,332,37,89,100,95,355,355,95,355,95,355,95,355,95,355,95,355,95,355,95,355,95,355,95,355,95,355,95,355.0,95.0,355.0,95.0,355.0,95.0,355.0,95.0,1.0,1.0
32e88c8d-5934-41f8-86a9-55f77ac8fe3d,23,False,"[(260, 95)]",332,100,89,37,332,260,355,355,260,355,260,355,260,355,260,355,260,355,260,355,260,355,260,355,260,355,260,355,260,355.0,260.0,355.0,260.0,355.0,260.0,355.0,260.0,1.0,1.0
64ef189b-a09d-4f68-9250-35f63e6a655d,23,True,"[(77, 88)]",100,178,28,34,100,77,165,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165,77,165.0,77.0,165.0,77.0,165.0,77.0,165.0,77.0,1.0,1.0
64ef189b-a09d-4f68-9250-35f63e6a655d,23,True,"[(88, 77)]",178,100,34,28,178,88,165,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165,88,165.0,88.0,165.0,88.0,165.0,88.0,165.0,88.0,1.0,1.0
1c2ae49a-8ab2-443d-a481-100a6d4017b3,11,True,"[(134, 134)]",134,134,30,39,134,148,219,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268.0,134.0,268.0,134.0,268.0,134.0,268.0,134.0,1.2237442922374429,1.2237442922374429
1c2ae49a-8ab2-443d-a481-100a6d4017b3,11,True,"[(134, 134)]",134,134,39,30,134,71,219,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268,134,268.0,134.0,268.0,134.0,268.0,134.0,268.0,134.0,1.2237442922374429,1.2237442922374429
4998cf3f-971a-4fba-ba94-bee5903fc746,67,True,"[(142, 109), (167, 100), (160, 105), (138, 127)]",188,144,71,44,188,142,251,267,167,265,138,251,142,251,142,265,138,251,142,251,142,251,142,251,142,265,138,251,142,256.1764,150.0882,251.0,142.0,253.8284,146.4194,251.0,142.0,1.0637450199203187,1.0
4998cf3f-971a-4fba-ba94-bee5903fc746,67,True,"[(109, 142), (100, 167), (105, 160), (127, 138)]",144,188,44,71,144,109,251,267,100,265,127,251,109,251,109,265,127,251,109,251,109,251,109,251,109,265,127,251,109,256.1764,106.0882,251.0,109.0,253.8284,107.40899999999999,251.0,109.0,1.0637450199203187,1.0
57e5331e-4176-4caa-b721-364e27927680,56,True,"[(60, 127)]",100,222,19,55,100,60,187,187,60,187,60,187,60,187,60,187,60,187,60,187,60,187,60,187,60,187,60,187,60,187.0,60.0,187.0,60.0,187.0,60.0,187.0,60.0,1.0,1.0
57e5331e-4176-4caa-b721-364e27927680,56,True,"[(127, 60)]",222,100,55,19,222,127,187,187,127,187,127,187,127,187,127,187,127,187,127,187,127,187,127,187,127,187,127,187,127,187.0,127.0,187.0,127.0,187.0,127.0,187.0,127.0,1.0,1.0
08492e48-532b-4b2d-9f88-4d0e580091bb,33,True,"[(298, 78)]",298,78,108,31,298,298,376,376,298,376,298,376,298,376,298,376,298,376,298,376,298,376,298,376,298,376,298,376,298,376.0,298.0,376.0,298.0,376.0,298.0,376.0,298.0,1.0,1.0
08492e48-532b-4b2d-9f88-4d0e580091bb,33,True,"[(78, 298)]",78,298,31,108,78,78,376,376,78,376,78,376,78,376,78,376,78,376,78,376,78,376,78,376,78,376,78,376,78,376.0,78.0,376.0,78.0,376.0,78.0,376.0,78.0,1.0,1.0
2d80082d-98e6-4dc9-848b-b2ee88aad43a,66,False,"[(203, 236), (212, 223)]",442,386,157,137,442,207,425,439,203,435,212,435,212,435,212,435,212,435,212,435,212,435,212,435,212,439,203,435,212,435.0,212.0,435.0,212.0,436.2829,209.1135,435.0,212.0,1.0329411764705883,1.0235294117647058
2d80082d-98e6-4dc9-848b-b2ee88aad43a,66,False,"[(236, 203), (223, 212)]",386,442,137,157,386,218,425,439,236,435,223,435,223,435,223,435,223,435,223,435,223,435,223,435,223,439,236,435,223,435.0,223.0,435.0,223.0,436.2829,227.1694,435.0,223.0,1.0329411764705883,1.0235294117647058
b0c6799f-1584-43d3-a959-bcd10ccf3c7b,0,True,"[(72, 139)]",100,178,36,52,100,75,205,211,72,211,72,211,72,211,72,211,72,211,72,211,72,211,72,211,72,211,72,211,72,211.0,72.0,211.0,72.0,211.0,72.0,211.0,72.0,1.0292682926829269,1.0292682926829269
b0c6799f-1584-43d3-a959-bcd10ccf3c7b,0,True,"[(139, 72)]",178,100,52,36,178,130,205,211,139,211,139,211,139,211,139,211,139,211,139,211,139,211,139,211,139,211,139,211,139,211.0,139.0,211.0,139.0,211.0,139.0,211.0,139.0,1.0292682926829269,1.0292682926829269
1b2a9ca9-3fe6-4779-a612-070eb8bfee46,89,True,"[(156, 100)]",156,100,30,32,156,84,245,256,156,256,156,256,156,256,156,256,156,256,156,256,156,256,156,256,156,256,156,256,156,256.0,156.0,256.0,156.0,256.0,156.0,256.0,156.0,1.0448979591836736,1.0448979591836736
1b2a9ca9-3fe6-4779-a612-070eb8bfee46,89,True,"[(100, 156)]",100,156,32,30,100,161,245,256,100,256,100,256,100,256,100,256,100,256,100,256,100,256,100,256,100,256,100,256,100,256.0,100.0,256.0,100.0,256.0,100.0,256.0,100.0,1.0448979591836736,1.0448979591836736
6ee0e371-234b-40ef-a99c-78e2c126b368,33,True,"[(90, 34)]",90,34,30,7,90,90,124,124,90,124,90,124,90,124,90,124,90,124,90,124,90,124,90,124,90,124,90,124,90,124.0,90.0,124.0,90.0,124.0,90.0,124.0,90.0,1.0,1.0
6ee0e371-234b-40ef-a99c-78e2c126b368,33,True,"[(34, 90)]",34,90,7,30,34,34,124,124,34,124,34,124,34,124,34,124,34,124,34,124,34,124,34,124,34,124,34,124,34,124.0,34.0,124.0,34.0,124.0,34.0,124.0,34.0,1.0,1.0
1c1aa135-aa65-4f5c-aaaf-1bfc27849152,11,True,"[(122, 12)]",122,12,34,3,122,122,134,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134,122,134.0,122.0,134.0,122.0,134.0,122.0,134.0,122.0,1.0,1.0
1c1aa135-aa65-4f5c-aaaf-1bfc27849152,11,True,"[(12, 122)]",12,122,3,34,12,12,134,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134,12,134.0,12.0,134.0,12.0,134.0,12.0,134.0,12.0,1.0,1.0
2be73d88-3bec-4991-96b6-64f93ef366d8,67,True,"[(100, 188)]",100,188,28,57,100,100,288,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288.0,100.0,288.0,100.0,288.0,100.0,288.0,100.0,1.0,1.0
2be73d88-3bec-4991-96b6-64f93ef366d8,67,True,"[(188, 100)]",188,100,57,28,188,188,288,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288.0,188.0,288.0,188.0,288.0,188.0,288.0,188.0,1.0,1.0
7512f6d2-3dbf-474d-95d9-3d44b9656065,11,True,"[(298, 1420)]",298,1420,91,499,298,289,1711,1718,298,1718,298,1718,298,1718,298,1718,298,1718,298,1718,298,1718,298,1718,298,1718,298,1718,298,1718.0,298.0,1718.0,298.0,1718.0,298.0,1718.0,298.0,1.0040911747516073,1.0040911747516073
7512f6d2-3dbf-474d-95d9-3d44b9656065,11,True,"[(1420, 298)]",1420,298,499,91,1420,1422,1711,1718,1420,1718,1420,1718,1420,1718,1420,1718,1420,1718,1420,1718,1420,1718,1420,1718,1420,1718,1420,1718,1420,1718.0,1420.0,1718.0,1420.0,1718.0,1420.0,1718.0,1420.0,1.0040911747516073,1.0040911747516073
38d5cb0b-7e16-4931-9966-85199acad647,67,True,"[(100, 1860)]",100,1860,32,468,100,100,1960,1960,100,1960,100,1960,100,1960,100,1960,100,1960,100,1960,100,1960,100,1960,100,1960,100,1960,100,1960.0,100.0,1960.0,100.0,1960.0,100.0,1960.0,100.0,1.0,1.0
38d5cb0b-7e16-4931-9966-85199acad647,67,True,"[(1860, 100)]",1860,100,468,32,1860,1860,1960,1960,1860,1960,1860,1960,1860,1960,1860,1960,1860,1960,1860,1960,1860,1960,1860,1960,1860,1960,1860,1960,1860,1960.0,1860.0,1960.0,1860.0,1960.0,1860.0,1960.0,1860.0,1.0,1.0
33a798fb-4d07-4ef7-9ebd-4383f388664a,67,False,"[(187, 254), (191, 246)]",430,398,128,108,430,190,435,441,187,437,191,437,191,437,191,437,191,437,191,437,191,437,191,437,191,441,187,437,191,437.0,191.0,437.0,191.0,437.953,190.047,437.0,191.0,1.013793103448276,1.0045977011494254
33a798fb-4d07-4ef7-9ebd-4383f388664a,67,False,"[(254, 187), (246, 191)]",398,430,108,128,398,245,435,441,254,437,246,437,246,437,246,437,246,437,246,437,246,437,246,437,246,441,254,437,246,437.0,246.0,437.0,246.0,437.953,247.906,437.0,246.0,1.013793103448276,1.0045977011494254
6a890236-a180-4c92-a9e2-a1cf899fc7b7,111,True,"[(122, 364)]",122,364,50,107,122,122,486,486,122,486,122,486,122,486,122,486,122,486,122,486,122,486,122,486,122,486,122,486,122,486.0,122.0,486.0,122.0,486.0,122.0,486.0,122.0,1.0,1.0
6a890236-a180-4c92-a9e2-a1cf899fc7b7,111,True,"[(364, 122)]",364,122,107,50,364,364,486,486,364,486,364,486,364,486,364,486,364,486,364,486,364,486,364,486,364,486,364,486,364,486.0,364.0,486.0,364.0,486.0,364.0,486.0,364.0,1.0,1.0
0e965d71-3350-446f-a717-00e39939fed5,67,True,"[(244, 112)]",244,112,104,35,244,244,356,356,244,356,244,356,244,356,244,356,244,356,244,356,244,356,244,356,244,356,244,356,244,356.0,244.0,356.0,244.0,356.0,244.0,356.0,244.0,1.0,1.0
0e965d71-3350-446f-a717-00e39939fed5,67,True,"[(112, 244)]",112,244,35,104,112,112,356,356,112,356,112,356,112,356,112,356,112,356,112,356,112,356,112,356,112,356,112,356,112,356.0,112.0,356.0,112.0,356.0,112.0,356.0,112.0,1.0,1.0
f5a5884f-dcc1-4215-8449-e943e63cf3e1,33,True,"[(100, 56)]",100,56,37,24,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156.0,100.0,156.0,100.0,156.0,100.0,156.0,100.0,1.0,1.0
f5a5884f-dcc1-4215-8449-e943e63cf3e1,33,True,"[(56, 100)]",56,100,24,37,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156.0,56.0,156.0,56.0,156.0,56.0,156.0,56.0,1.0,1.0
3df5ea4b-c39f-47ee-80a9-0fdd78c0dc90,57,True,"[(90, 90)]",90,90,27,23,90,114,173,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180.0,90.0,180.0,90.0,180.0,90.0,180.0,90.0,1.0404624277456647,1.0404624277456647
3df5ea4b-c39f-47ee-80a9-0fdd78c0dc90,57,True,"[(90, 90)]",90,90,23,27,90,59,173,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180,90,180.0,90.0,180.0,90.0,180.0,90.0,180.0,90.0,1.0404624277456647,1.0404624277456647
207e35c8-8ffd-4def-bc64-0e17a05435ff,78,False,"[(143, 132)]",144,222,27,85,144,80,237,275,143,275,143,275,143,275,143,275,143,275,143,275,143,275,143,275,143,275,143,275,143,275.0,143.0,275.0,143.0,275.0,143.0,275.0,143.0,1.160337552742616,1.160337552742616
207e35c8-8ffd-4def-bc64-0e17a05435ff,78,False,"[(132, 143)]",222,144,85,27,222,157,237,275,132,275,132,275,132,275,132,275,132,275,132,275,132,275,132,275,132,275,132,275,132,275.0,132.0,275.0,132.0,275.0,132.0,275.0,132.0,1.160337552742616,1.160337552742616
0209d198-a688-4388-b070-afec15181a75,23,True,"[(81, 148)]",122,156,41,57,122,84,223,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229,81,229.0,81.0,229.0,81.0,229.0,81.0,229.0,81.0,1.0269058295964126,1.0269058295964126
0209d198-a688-4388-b070-afec15181a75,23,True,"[(148, 81)]",156,122,57,41,156,139,223,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229,148,229.0,148.0,229.0,148.0,229.0,148.0,229.0,148.0,1.0269058295964126,1.0269058295964126
4caa7f64-43a0-4721-82e4-b98346b69cfd,67,True,"[(100, 606)]",100,606,23,154,100,100,706,706,100,706,100,706,100,706,100,706,100,706,100,706,100,706,100,706,100,706,100,706,100,706.0,100.0,706.0,100.0,706.0,100.0,706.0,100.0,1.0,1.0
4caa7f64-43a0-4721-82e4-b98346b69cfd,67,True,"[(606, 100)]",606,100,154,23,606,606,706,706,606,706,606,706,606,706,606,706,606,706,606,706,606,706,606,706,606,706,606,706,606,706.0,606.0,706.0,606.0,706.0,606.0,706.0,606.0,1.0,1.0
fdee4f20-5b27-440b-8473-87e92a40cc76,0,False,"[(104, 137), (140, 129), (79, 146)]",166,300,39,74,166,82,219,225,79,241,104,225,79,225,79,269,140,225,79,225,79,225,79,225,79,269,140,225,79,225.0,79.0,225.0,79.0,229.67849999999999,86.3102,225.0,79.0,1.2283105022831051,1.0273972602739727
fdee4f20-5b27-440b-8473-87e92a40cc76,0,False,"[(137, 104), (129, 140), (146, 79)]",300,166,74,39,300,137,219,225,146,241,137,225,146,225,146,269,129,225,146,225,146,225,146,225,146,269,129,225,146,225.0,146.0,225.0,146.0,229.67849999999999,143.3683,225.0,146.0,1.2283105022831051,1.0273972602739727
3b47147e-1f43-424b-8b2e-59277548dc70,55,True,"[(100, 56)]",100,56,27,19,100,90,147,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156.0,100.0,156.0,100.0,156.0,100.0,156.0,100.0,1.0612244897959184,1.0612244897959184
3b47147e-1f43-424b-8b2e-59277548dc70,55,True,"[(56, 100)]",56,100,19,27,56,57,147,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156.0,56.0,156.0,56.0,156.0,56.0,156.0,56.0,1.0612244897959184,1.0612244897959184
7f37dffe-89ca-437c-9fb8-8c0b5675bec5,67,True,"[(772, 90)]",772,90,195,23,772,772,862,862,772,862,772,862,772,862,772,862,772,862,772,862,772,862,772,862,772,862,772,862,772,862.0,772.0,862.0,772.0,862.0,772.0,862.0,772.0,1.0,1.0
7f37dffe-89ca-437c-9fb8-8c0b5675bec5,67,True,"[(90, 772)]",90,772,23,195,90,90,862,862,90,862,90,862,90,862,90,862,90,862,90,862,90,862,90,862,90,862,90,862,90,862.0,90.0,862.0,90.0,862.0,90.0,862.0,90.0,1.0,1.0
4496ebdf-a8c4-4253-85ed-27c083d0713a,243,True,"[(144, 188)]",144,188,49,98,144,144,332,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332.0,144.0,332.0,144.0,332.0,144.0,332.0,144.0,1.0,1.0
4496ebdf-a8c4-4253-85ed-27c083d0713a,243,True,"[(188, 144)]",188,144,98,49,188,188,332,332,188,332,188,332,188,332,188,332,188,332,188,332,188,332,188,332,188,332,188,332,188,332.0,188.0,332.0,188.0,332.0,188.0,332.0,188.0,1.0,1.0
df985711-ed49-4149-a8f8-ca92c74b5b65,1,False,"[(69, 168)]",100,254,32,65,100,69,237,237,69,237,69,237,69,237,69,237,69,237,69,237,69,237,69,237,69,237,69,237,69,237.0,69.0,237.0,69.0,237.0,69.0,237.0,69.0,1.0,1.0
df985711-ed49-4149-a8f8-ca92c74b5b65,1,False,"[(168, 69)]",254,100,65,32,254,168,237,237,168,237,168,237,168,237,168,237,168,237,168,237,168,237,168,237,168,237,168,237,168,237.0,168.0,237.0,168.0,237.0,168.0,237.0,168.0,1.0,1.0
cbbab0f5-10a1-4cc3-8e1d-cb2e69cd88a7,132,True,"[(892, 156)]",892,156,252,39,892,953,1037,1048,892,1048,892,1048,892,1048,892,1048,892,1048,892,1048,892,1048,892,1048,892,1048,892,1048,892,1048.0,892.0,1048.0,892.0,1048.0,892.0,1048.0,892.0,1.0106075216972035,1.0106075216972035
cbbab0f5-10a1-4cc3-8e1d-cb2e69cd88a7,132,True,"[(156, 892)]",156,892,39,252,156,84,1037,1048,156,1048,156,1048,156,1048,156,1048,156,1048,156,1048,156,1048,156,1048,156,1048,156,1048,156,1048.0,156.0,1048.0,156.0,1048.0,156.0,1048.0,156.0,1.0106075216972035,1.0106075216972035
56d0f11d-3c71-48ac-a156-3bc30c17f66a,0,True,"[(420, 134)]",420,134,115,44,420,420,554,554,420,554,420,554,420,554,420,554,420,554,420,554,420,554,420,554,420,554,420,554,420,554.0,420.0,554.0,420.0,554.0,420.0,554.0,420.0,1.0,1.0
56d0f11d-3c71-48ac-a156-3bc30c17f66a,0,True,"[(134, 420)]",134,420,44,115,134,134,554,554,134,554,134,554,134,554,134,554,134,554,134,554,134,554,134,554,134,554,134,554,134,554.0,134.0,554.0,134.0,554.0,134.0,554.0,134.0,1.0,1.0
1bb5d6c0-4175-44f7-ab99-3edbc070dbe8,11,True,"[(442, 342)]",442,342,126,98,442,444,777,784,442,784,442,784,442,784,442,784,442,784,442,784,442,784,442,784,442,784,442,784,442,784.0,442.0,784.0,442.0,784.0,442.0,784.0,442.0,1.009009009009009,1.009009009009009
1bb5d6c0-4175-44f7-ab99-3edbc070dbe8,11,True,"[(342, 442)]",342,442,98,126,342,333,777,784,342,784,342,784,342,784,342,784,342,784,342,784,342,784,342,784,342,784,342,784,342,784.0,342.0,784.0,342.0,784.0,342.0,784.0,342.0,1.009009009009009,1.009009009009009
f18ada20-cc9a-4823-95c7-6efc19f70eaa,55,True,"[(166, 144)]",166,144,49,54,166,81,239,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310,166,310.0,166.0,310.0,166.0,310.0,166.0,310.0,166.0,1.297071129707113,1.297071129707113
f18ada20-cc9a-4823-95c7-6efc19f70eaa,55,True,"[(144, 166)]",144,166,54,49,144,158,239,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310,144,310.0,144.0,310.0,144.0,310.0,144.0,310.0,144.0,1.297071129707113,1.297071129707113
f1dec06c-c11b-4b19-bc89-137f5b301aa6,0,False,"[(81, 48)]",90,56,22,11,81,81,129,129,81,129,81,129,81,129,81,129,81,129,81,129,81,129,81,129,81,129,81,129,81,129.0,81.0,129.0,81.0,129.0,81.0,129.0,81.0,1.0,1.0
f1dec06c-c11b-4b19-bc89-137f5b301aa6,0,False,"[(48, 81)]",56,90,11,22,48,48,129,129,48,129,48,129,48,129,48,129,48,129,48,129,48,129,48,129,48,129,48,129,48,129.0,48.0,129.0,48.0,129.0,48.0,129.0,48.0,1.0,1.0
38e70efb-ef6e-40a0-848b-1db6e26490af,78,True,"[(166, 200)]",166,200,49,101,166,174,293,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366,166,366.0,166.0,366.0,166.0,366.0,166.0,366.0,166.0,1.2491467576791808,1.2491467576791808
38e70efb-ef6e-40a0-848b-1db6e26490af,78,True,"[(200, 166)]",200,166,101,49,200,119,293,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366,200,366.0,200.0,366.0,200.0,366.0,200.0,366.0,200.0,1.2491467576791808,1.2491467576791808
9365b20e-ca48-401e-a26d-55e3db8a8462,11,False,"[(68, 167)]",122,210,32,61,122,68,235,235,68,235,68,235,68,235,68,235,68,235,68,235,68,235,68,235,68,235,68,235,68,235.0,68.0,235.0,68.0,235.0,68.0,235.0,68.0,1.0,1.0
9365b20e-ca48-401e-a26d-55e3db8a8462,11,False,"[(167, 68)]",210,122,61,32,210,167,235,235,167,235,167,235,167,235,167,235,167,235,167,235,167,235,167,235,167,235,167,235,167,235.0,167.0,235.0,167.0,235.0,167.0,235.0,167.0,1.0,1.0
dc1c38a1-d8bd-4059-8bcf-b72ff2ea731b,77,True,"[(100, 100)]",100,100,19,37,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
dc1c38a1-d8bd-4059-8bcf-b72ff2ea731b,77,True,"[(100, 100)]",100,100,37,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
5b83f065-529a-48a5-94e7-04865fe2976d,0,True,"[(197, 264)]",210,354,74,128,210,200,455,461,197,461,197,461,197,461,197,461,197,461,197,461,197,461,197,461,197,461,197,461,197,461.0,197.0,461.0,197.0,461.0,197.0,461.0,197.0,1.0131868131868131,1.0131868131868131
5b83f065-529a-48a5-94e7-04865fe2976d,0,True,"[(264, 197)]",354,210,128,74,354,255,455,461,264,461,264,461,264,461,264,461,264,461,264,461,264,461,264,461,264,461,264,461,264,461.0,264.0,461.0,264.0,461.0,264.0,461.0,264.0,1.0131868131868131,1.0131868131868131
337d3f87-a3ea-470b-8b10-63b3d6e4910b,0,False,"[(65, 132)]",100,222,28,59,100,68,191,197,65,197,65,197,65,197,65,197,65,197,65,197,65,197,65,197,65,197,65,197,65,197.0,65.0,197.0,65.0,197.0,65.0,197.0,65.0,1.031413612565445,1.031413612565445
337d3f87-a3ea-470b-8b10-63b3d6e4910b,0,False,"[(132, 65)]",222,100,59,28,222,123,191,197,132,197,132,197,132,197,132,197,132,197,132,197,132,197,132,197,132,197,132,197,132,197.0,132.0,197.0,132.0,197.0,132.0,197.0,132.0,1.031413612565445,1.031413612565445
c9cb1168-a404-4e63-99fe-94f45499a5f1,67,True,"[(100, 100)]",100,100,41,23,100,102,171,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.1695906432748537,1.1695906432748537
c9cb1168-a404-4e63-99fe-94f45499a5f1,67,True,"[(100, 100)]",100,100,23,41,100,69,171,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.1695906432748537,1.1695906432748537
