eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,PoA,PoS
db88693c-9ce2-4f04-97a8-7b537e3b3ac2,110,True,"[(144, 188)]",144,188,35,52,144,144,332,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332,144,332.0,144.0,332.0,144.0,332.0,144.0,332.0,144.0,1.0,1.0
80dda2b0-efed-4203-82c1-78bfaa60c871,22,True,"[(100, 870)]",100,870,23,277,100,100,970,970,100,970,100,970,100,970,100,970,100,970,100,970,100,970,100,970,100,970,100,970,100,970.0,100.0,970.0,100.0,970.0,100.0,970.0,100.0,1.0,1.0
80dda2b0-efed-4203-82c1-78bfaa60c871,22,True,"[(870, 100)]",870,100,277,23,870,870,970,970,870,970,870,970,870,970,870,970,870,970,870,970,870,970,870,970,870,970,870,970,870,970.0,870.0,970.0,870.0,970.0,870.0,970.0,870.0,1.0,1.0
49589f21-ea3a-4525-9041-48a06494b81f,122,True,"[(99, 209)]",100,210,27,39,100,116,298,308,99,308,99,308,99,308,99,308,99,308,99,308,99,308,99,308,99,308,99,308,99,308.0,99.0,308.0,99.0,308.0,99.0,308.0,99.0,1.0335570469798658,1.0335570469798658
49589f21-ea3a-4525-9041-48a06494b81f,122,True,"[(209, 99)]",210,100,39,27,210,182,298,308,209,308,209,308,209,308,209,308,209,308,209,308,209,308,209,308,209,308,209,308,209,308.0,209.0,308.0,209.0,308.0,209.0,308.0,209.0,1.0335570469798658,1.0335570469798658
3abc3bc1-efa8-4017-8b3e-382636f3c572,110,True,"[(144, 210)]",144,210,54,66,144,144,354,354,144,354,144,354,144,354,144,354,144,354,144,354,144,354,144,354,144,354,144,354,144,354.0,144.0,354.0,144.0,354.0,144.0,354.0,144.0,1.0,1.0
3abc3bc1-efa8-4017-8b3e-382636f3c572,110,True,"[(210, 144)]",210,144,66,54,210,210,354,354,210,354,210,354,210,354,210,354,210,354,210,354,210,354,210,354,210,354,210,354,210,354.0,210.0,354.0,210.0,354.0,210.0,354.0,210.0,1.0,1.0
eacdc7c2-3983-4c1f-8d7d-0d11ee258aa4,33,True,"[(650, 1014)]",650,1014,176,362,650,641,1656,1664,650,1664,650,1664,650,1664,650,1664,650,1664,650,1664,650,1664,650,1664,650,1664,650,1664,650,1664.0,650.0,1664.0,650.0,1664.0,650.0,1664.0,650.0,1.0048309178743962,1.0048309178743962
eacdc7c2-3983-4c1f-8d7d-0d11ee258aa4,33,True,"[(1014, 650)]",1014,650,362,176,1014,1015,1656,1664,1014,1664,1014,1664,1014,1664,1014,1664,1014,1664,1014,1664,1014,1664,1014,1664,1014,1664,1014,1664,1014,1664.0,1014.0,1664.0,1014.0,1664.0,1014.0,1664.0,1014.0,1.0048309178743962,1.0048309178743962
6dff3e0e-cfad-4efc-94cd-5be7af8ca4f6,56,True,"[(98, 286)]",100,320,23,135,100,101,378,384,98,384,98,384,98,384,98,384,98,384,98,384,98,384,98,384,98,384,98,384,98,384.0,98.0,384.0,98.0,384.0,98.0,384.0,98.0,1.0158730158730158,1.0158730158730158
6dff3e0e-cfad-4efc-94cd-5be7af8ca4f6,56,True,"[(286, 98)]",320,100,135,23,320,277,378,384,286,384,286,384,286,384,286,384,286,384,286,384,286,384,286,384,286,384,286,384,286,384.0,286.0,384.0,286.0,384.0,286.0,384.0,286.0,1.0158730158730158,1.0158730158730158
15c9527f-d2da-453d-bb21-a69e59a7a87d,155,True,"[(100, 210)]",100,210,36,97,100,100,310,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310,100,310.0,100.0,310.0,100.0,310.0,100.0,310.0,100.0,1.0,1.0
15c9527f-d2da-453d-bb21-a69e59a7a87d,155,True,"[(210, 100)]",210,100,97,36,210,210,310,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310,210,310.0,210.0,310.0,210.0,310.0,210.0,310.0,210.0,1.0,1.0
90dfd465-6416-4e2b-bef7-6b9d68526731,134,True,"[(100, 100)]",100,100,19,28,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
90dfd465-6416-4e2b-bef7-6b9d68526731,134,True,"[(100, 100)]",100,100,28,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
c61cc072-5963-47d2-bf73-2e1bbb080b8a,0,True,"[(100, 420)]",100,420,19,95,100,139,410,520,100,520,100,520,100,520,100,520,100,520,100,520,100,520,100,520,100,520,100,520,100,520.0,100.0,520.0,100.0,520.0,100.0,520.0,100.0,1.2682926829268293,1.2682926829268293
c61cc072-5963-47d2-bf73-2e1bbb080b8a,0,True,"[(420, 100)]",420,100,95,19,420,271,410,520,420,520,420,520,420,520,420,520,420,520,420,520,420,520,420,520,420,520,420,520,420,520.0,420.0,520.0,420.0,520.0,420.0,520.0,420.0,1.2682926829268293,1.2682926829268293
790f19e0-c8f4-4b13-a92d-cabe5cc5f20f,144,True,"[(100, 100)]",100,100,36,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
790f19e0-c8f4-4b13-a92d-cabe5cc5f20f,144,True,"[(100, 100)]",100,100,19,36,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
208a3a2c-d37d-4510-b980-7059c0e50f56,198,True,"[(188, 298)]",188,298,56,72,188,188,486,486,188,486,188,486,188,486,188,486,188,486,188,486,188,486,188,486,188,486,188,486,188,486.0,188.0,486.0,188.0,486.0,188.0,486.0,188.0,1.0,1.0
208a3a2c-d37d-4510-b980-7059c0e50f56,198,True,"[(298, 188)]",298,188,72,56,298,298,486,486,298,486,298,486,298,486,298,486,298,486,298,486,298,486,298,486,298,486,298,486,298,486.0,298.0,486.0,298.0,486.0,298.0,486.0,298.0,1.0,1.0
c5c775cc-8e44-4de6-9336-10165abb1bd3,1,True,"[(100, 628)]",100,628,19,167,100,279,690,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728,100,728.0,100.0,728.0,100.0,728.0,100.0,728.0,100.0,1.055072463768116,1.055072463768116
c5c775cc-8e44-4de6-9336-10165abb1bd3,1,True,"[(628, 100)]",628,100,167,19,628,411,690,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728,628,728.0,628.0,728.0,628.0,728.0,628.0,728.0,628.0,1.055072463768116,1.055072463768116
22f8ba3c-9995-456b-b903-66ef351ab5f8,66,True,"[(100, 144)]",100,144,41,40,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
22f8ba3c-9995-456b-b903-66ef351ab5f8,66,True,"[(144, 100)]",144,100,40,41,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
52f266de-a858-4119-88ed-27e5415a5c9e,144,True,"[(100, 122)]",100,122,23,27,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
52f266de-a858-4119-88ed-27e5415a5c9e,144,True,"[(122, 100)]",122,100,27,23,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
337904a0-d5fa-43c4-bae6-c4181c3efad2,298,True,"[(100, 188)]",100,188,19,53,100,100,288,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288.0,100.0,288.0,100.0,288.0,100.0,288.0,100.0,1.0,1.0
337904a0-d5fa-43c4-bae6-c4181c3efad2,298,True,"[(188, 100)]",188,100,53,19,188,188,288,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288.0,188.0,288.0,188.0,288.0,188.0,288.0,188.0,1.0,1.0
813b3355-6470-482e-8463-2def698c05b4,144,True,"[(100, 100)]",100,100,32,32,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
813b3355-6470-482e-8463-2def698c05b4,144,True,"[(100, 100)]",100,100,32,32,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
277daafc-ce79-4f27-be65-08dfbf12ed93,144,True,"[(100, 100)]",100,100,32,41,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
277daafc-ce79-4f27-be65-08dfbf12ed93,144,True,"[(100, 100)]",100,100,41,32,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
c3c54606-643a-4f08-b1c6-cb91227bfa15,0,True,"[(100, 376)]",100,376,28,75,100,109,350,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476,100,476.0,100.0,476.0,100.0,476.0,100.0,476.0,100.0,1.36,1.36
c3c54606-643a-4f08-b1c6-cb91227bfa15,0,True,"[(376, 100)]",376,100,75,28,376,241,350,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476,376,476.0,376.0,476.0,376.0,476.0,376.0,476.0,376.0,1.36,1.36
b1e2e441-e46f-42ad-9ea3-85845fe90300,177,True,"[(100, 144)]",100,144,46,49,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
b1e2e441-e46f-42ad-9ea3-85845fe90300,177,True,"[(144, 100)]",144,100,49,46,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
80d4a2bc-412d-4d26-beb8-e617e78ffa8f,144,True,"[(100, 100)]",100,100,23,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
80d4a2bc-412d-4d26-beb8-e617e78ffa8f,144,True,"[(100, 100)]",100,100,23,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
ed44db99-29aa-4caf-8574-5e064e0632c5,134,True,"[(100, 100)]",100,100,49,28,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
ed44db99-29aa-4caf-8574-5e064e0632c5,134,True,"[(100, 100)]",100,100,28,49,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
e01808ca-17e5-4c32-8dcd-f930ea2d8385,144,True,"[(100, 100)]",100,100,28,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
e01808ca-17e5-4c32-8dcd-f930ea2d8385,144,True,"[(100, 100)]",100,100,23,28,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,1.0,1.0
14963aa0-a37f-4a03-9500-776e24905880,144,True,"[(100, 34)]",100,34,37,7,100,100,134,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134,100,134.0,100.0,134.0,100.0,134.0,100.0,134.0,100.0,1.0,1.0
14963aa0-a37f-4a03-9500-776e24905880,144,True,"[(34, 100)]",34,100,7,37,34,34,134,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134,34,134.0,34.0,134.0,34.0,134.0,34.0,134.0,34.0,1.0,1.0
3d971526-11d5-44ed-90a1-046f3b64760c,0,True,"[(100, 332)]",100,332,23,85,100,105,354,432,100,432,100,432,100,432,100,432,100,432,100,432,100,432,100,432,100,432,100,432,100,432.0,100.0,432.0,100.0,432.0,100.0,432.0,100.0,1.2203389830508475,1.2203389830508475
3d971526-11d5-44ed-90a1-046f3b64760c,0,True,"[(332, 100)]",332,100,85,23,332,249,354,432,332,432,332,432,332,432,332,432,332,432,332,432,332,432,332,432,332,432,332,432,332,432.0,332.0,432.0,332.0,432.0,332.0,432.0,332.0,1.2203389830508475,1.2203389830508475
bc4b8507-ac84-4e17-8acf-61c669897470,100,True,"[(332, 672)]",332,672,104,166,332,332,1004,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004,332,1004.0,332.0,1004.0,332.0,1004.0,332.0,1004.0,332.0,1.0,1.0
bc4b8507-ac84-4e17-8acf-61c669897470,100,True,"[(672, 332)]",672,332,166,104,672,672,1004,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004,672,1004.0,672.0,1004.0,672.0,1004.0,672.0,1004.0,672.0,1.0,1.0
623f5c58-1a4e-4c56-a871-3277f2a420d5,44,False,"[(829, 729)]",838,738,252,219,838,829,1558,1558,829,1558,829,1558,829,1558,829,1558,829,1558,829,1558,829,1558,829,1558,829,1558,829,1558,829,1558.0,829.0,1558.0,829.0,1558.0,829.0,1558.0,829.0,1.0,1.0
623f5c58-1a4e-4c56-a871-3277f2a420d5,44,False,"[(729, 829)]",738,838,219,252,738,729,1558,1558,729,1558,729,1558,729,1558,729,1558,729,1558,729,1558,729,1558,729,1558,729,1558,729,1558,729,1558.0,729.0,1558.0,729.0,1558.0,729.0,1558.0,729.0,1.0,1.0
4407fc2d-752b-4b6e-90f4-c03eb87b3178,12,True,"[(100, 232)]",100,354,19,75,100,109,328,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332,100,332.0,100.0,332.0,100.0,332.0,100.0,332.0,100.0,1.0121951219512195,1.0121951219512195
4407fc2d-752b-4b6e-90f4-c03eb87b3178,12,True,"[(232, 100)]",354,100,75,19,354,219,328,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332,232,332.0,232.0,332.0,232.0,332.0,232.0,332.0,232.0,1.0121951219512195,1.0121951219512195
9ad8d6c3-3164-4e3e-9edc-86b72aa77dbe,134,True,"[(100, 12)]",100,12,32,3,100,100,112,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112,100,112.0,100.0,112.0,100.0,112.0,100.0,112.0,100.0,1.0,1.0
9ad8d6c3-3164-4e3e-9edc-86b72aa77dbe,134,True,"[(12, 100)]",12,100,3,32,12,12,112,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112,12,112.0,12.0,112.0,12.0,112.0,12.0,112.0,12.0,1.0,1.0
7d885ced-a18c-4bac-a0fe-d37238d0109e,319,True,"[(100, 78)]",100,78,55,33,100,100,178,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178.0,100.0,178.0,100.0,178.0,100.0,178.0,100.0,1.0,1.0
7d885ced-a18c-4bac-a0fe-d37238d0109e,319,True,"[(78, 100)]",78,100,33,55,78,78,178,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178.0,78.0,178.0,78.0,178.0,78.0,178.0,78.0,1.0,1.0
156fc695-6929-4d3d-8c3f-e41b0541e1d3,132,True,"[(100, 122)]",100,122,19,41,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
156fc695-6929-4d3d-8c3f-e41b0541e1d3,132,True,"[(122, 100)]",122,100,41,19,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
511d1add-3eec-4cfe-a234-ec4c693677aa,110,True,"[(202, 400)]",210,452,79,125,210,201,600,602,202,602,202,602,202,602,202,602,202,602,202,602,202,602,202,602,202,602,202,602,202,602.0,202.0,602.0,202.0,602.0,202.0,602.0,202.0,1.0033333333333334,1.0033333333333334
511d1add-3eec-4cfe-a234-ec4c693677aa,110,True,"[(400, 202)]",452,210,125,79,452,399,600,602,400,602,400,602,400,602,400,602,400,602,400,602,400,602,400,602,400,602,400,602,400,602.0,400.0,602.0,400.0,602.0,400.0,602.0,400.0,1.0033333333333334,1.0033333333333334
5a1ada3c-fa59-4f19-a9ea-df4243148df3,67,True,"[(98, 242)]",100,254,19,70,100,101,334,340,98,340,98,340,98,340,98,340,98,340,98,340,98,340,98,340,98,340,98,340,98,340.0,98.0,340.0,98.0,340.0,98.0,340.0,98.0,1.0179640718562875,1.0179640718562875
5a1ada3c-fa59-4f19-a9ea-df4243148df3,67,True,"[(242, 98)]",254,100,70,19,254,233,334,340,242,340,242,340,242,340,242,340,242,340,242,340,242,340,242,340,242,340,242,340,242,340.0,242.0,340.0,242.0,340.0,242.0,340.0,242.0,1.0179640718562875,1.0179640718562875
98920e10-d079-472f-b782-4600ec282242,133,True,"[(100, 144)]",100,144,28,27,100,100,244,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244,100,244.0,100.0,244.0,100.0,244.0,100.0,244.0,100.0,1.0,1.0
98920e10-d079-472f-b782-4600ec282242,133,True,"[(144, 100)]",144,100,27,28,144,144,244,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244,144,244.0,144.0,244.0,144.0,244.0,144.0,244.0,144.0,1.0,1.0
748034ca-2a21-4f5d-a4dd-570e9cdad926,100,True,"[(122, 56)]",122,56,36,15,122,122,178,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178,122,178.0,122.0,178.0,122.0,178.0,122.0,178.0,122.0,1.0,1.0
748034ca-2a21-4f5d-a4dd-570e9cdad926,100,True,"[(56, 122)]",56,122,15,36,56,56,178,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178,56,178.0,56.0,178.0,56.0,178.0,56.0,178.0,56.0,1.0,1.0
2704b541-38ba-474a-b0d0-c4beff56cc97,122,True,"[(100, 122)]",100,122,36,36,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
2704b541-38ba-474a-b0d0-c4beff56cc97,122,True,"[(122, 100)]",122,100,36,36,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
1668a0ee-f0a8-4557-bc18-6fa9b149504e,330,True,"[(518, 430)]",518,430,174,134,518,518,948,948,518,948,518,948,518,948,518,948,518,948,518,948,518,948,518,948,518,948,518,948,518,948.0,518.0,948.0,518.0,948.0,518.0,948.0,518.0,1.0,1.0
1668a0ee-f0a8-4557-bc18-6fa9b149504e,330,True,"[(430, 518)]",430,518,134,174,430,430,948,948,430,948,430,948,430,948,430,948,430,948,430,948,430,948,430,948,430,948,430,948,430,948.0,430.0,948.0,430.0,948.0,430.0,948.0,430.0,1.0,1.0
00632f67-a1f5-498c-9270-b9e45aa1e074,584,True,"[(298, 100)]",298,100,77,23,298,298,398,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398,298,398.0,298.0,398.0,298.0,398.0,298.0,398.0,298.0,1.0,1.0
00632f67-a1f5-498c-9270-b9e45aa1e074,584,True,"[(100, 298)]",100,298,23,77,100,100,398,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398,100,398.0,100.0,398.0,100.0,398.0,100.0,398.0,100.0,1.0,1.0
89f00028-3b8c-4f4c-b966-fc64c57e2abb,12,True,"[(77, 221)]",100,222,27,47,100,77,298,298,77,298,77,298,77,298,77,298,77,298,77,298,77,298,77,298,77,298,77,298,77,298.0,77.0,298.0,77.0,298.0,77.0,298.0,77.0,1.0,1.0
89f00028-3b8c-4f4c-b966-fc64c57e2abb,12,True,"[(221, 77)]",222,100,47,27,222,221,298,298,221,298,221,298,221,298,221,298,221,298,221,298,221,298,221,298,221,298,221,298,221,298.0,221.0,298.0,221.0,298.0,221.0,298.0,221.0,1.0,1.0
a1518f9f-da18-4723-9186-0d9ae598aa63,56,True,"[(276, 750)]",276,750,99,249,276,356,866,1026,276,1026,276,1026,276,1026,276,1026,276,1026,276,1026,276,1026,276,1026,276,1026,276,1026,276,1026.0,276.0,1026.0,276.0,1026.0,276.0,1026.0,276.0,1.1847575057736721,1.1847575057736721
a1518f9f-da18-4723-9186-0d9ae598aa63,56,True,"[(750, 276)]",750,276,249,99,750,510,866,1026,750,1026,750,1026,750,1026,750,1026,750,1026,750,1026,750,1026,750,1026,750,1026,750,1026,750,1026.0,750.0,1026.0,750.0,1026.0,750.0,1026.0,750.0,1.1847575057736721,1.1847575057736721
d0137e6a-0bad-46cc-8a58-e7aa5ea81a9c,0,True,"[(166, 1136)]",166,1136,49,386,166,372,1228,1302,166,1302,166,1302,166,1302,166,1302,166,1302,166,1302,166,1302,166,1302,166,1302,166,1302,166,1302.0,166.0,1302.0,166.0,1302.0,166.0,1302.0,166.0,1.0602605863192183,1.0602605863192183
d0137e6a-0bad-46cc-8a58-e7aa5ea81a9c,0,True,"[(1136, 166)]",1136,166,386,49,1136,856,1228,1302,1136,1302,1136,1302,1136,1302,1136,1302,1136,1302,1136,1302,1136,1302,1136,1302,1136,1302,1136,1302,1136,1302.0,1136.0,1302.0,1136.0,1302.0,1136.0,1302.0,1136.0,1.0602605863192183,1.0602605863192183
d813867e-97b2-4d34-ab2a-8481c8e4b2d5,166,True,"[(100, 78)]",100,78,37,42,100,100,178,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178.0,100.0,178.0,100.0,178.0,100.0,178.0,100.0,1.0,1.0
d813867e-97b2-4d34-ab2a-8481c8e4b2d5,166,True,"[(78, 100)]",78,100,42,37,78,78,178,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178.0,78.0,178.0,78.0,178.0,78.0,178.0,78.0,1.0,1.0
e44ae1aa-b6d0-424a-8895-c21f978d50ba,44,True,"[(100, 320)]",100,320,50,99,100,117,410,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420,100,420.0,100.0,420.0,100.0,420.0,100.0,420.0,100.0,1.024390243902439,1.024390243902439
e44ae1aa-b6d0-424a-8895-c21f978d50ba,44,True,"[(320, 100)]",320,100,99,50,320,293,410,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420,320,420.0,320.0,420.0,320.0,420.0,320.0,420.0,320.0,1.024390243902439,1.024390243902439
80c466d8-bb24-43cd-a0fa-10ba8bc363f6,0,False,"[(1433, 1379)]",1442,1388,426,375,1433,1433,2812,2812,1433,2812,1433,2812,1433,2812,1433,2812,1433,2812,1433,2812,1433,2812,1433,2812,1433,2812,1433,2812,1433,2812.0,1433.0,2812.0,1433.0,2812.0,1433.0,2812.0,1433.0,1.0,1.0
80c466d8-bb24-43cd-a0fa-10ba8bc363f6,0,False,"[(1379, 1433)]",1388,1442,375,426,1379,1379,2812,2812,1379,2812,1379,2812,1379,2812,1379,2812,1379,2812,1379,2812,1379,2812,1379,2812,1379,2812,1379,2812,1379,2812.0,1379.0,2812.0,1379.0,2812.0,1379.0,2812.0,1379.0,1.0,1.0
2d2e251f-03d0-418b-bf7b-c007a6286b78,166,True,"[(100, 78)]",100,78,28,37,100,100,178,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178.0,100.0,178.0,100.0,178.0,100.0,178.0,100.0,1.0,1.0
2d2e251f-03d0-418b-bf7b-c007a6286b78,166,True,"[(78, 100)]",78,100,37,28,78,78,178,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178.0,78.0,178.0,78.0,178.0,78.0,178.0,78.0,1.0,1.0
167bf77c-ec08-4989-946a-d14438ece1fd,45,False,"[(559, 603), (532, 620)]",584,870,162,273,584,532,1152,1152,532,1162,559,1152,532,1152,532,1162,559,1152,532,1152,532,1152,532,1152,532,1162,559,1152,532,1152.0,532.0,1152.0,532.0,1152.0,532.0,1153.0923,534.9492,1.0086805555555556,1.0
167bf77c-ec08-4989-946a-d14438ece1fd,45,False,"[(603, 559), (620, 532)]",870,584,273,162,870,620,1152,1152,620,1162,603,1152,620,1152,620,1162,603,1152,620,1152,620,1152,620,1152,620,1162,603,1152,620,1152.0,620.0,1152.0,620.0,1152.0,620.0,1153.0923,618.1431,1.0086805555555556,1.0
e3c7fc57-2415-4860-bb1d-fe9cb15f2ed4,34,True,"[(100, 408)]",100,408,50,124,100,100,508,508,100,508,100,508,100,508,100,508,100,508,100,508,100,508,100,508,100,508,100,508,100,508.0,100.0,508.0,100.0,508.0,100.0,508.0,100.0,1.0,1.0
e3c7fc57-2415-4860-bb1d-fe9cb15f2ed4,34,True,"[(408, 100)]",408,100,124,50,408,408,508,508,408,508,408,508,408,508,408,508,408,508,408,508,408,508,408,508,408,508,408,508,408,508.0,408.0,508.0,408.0,508.0,408.0,508.0,408.0,1.0,1.0
c905b917-67a7-48cb-825f-f296e4c327dc,55,True,"[(804, 232)]",804,232,280,82,804,804,1036,1036,804,1036,804,1036,804,1036,804,1036,804,1036,804,1036,804,1036,804,1036,804,1036,804,1036,804,1036.0,804.0,1036.0,804.0,1036.0,804.0,1036.0,804.0,1.0,1.0
c905b917-67a7-48cb-825f-f296e4c327dc,55,True,"[(232, 804)]",232,804,82,280,232,232,1036,1036,232,1036,232,1036,232,1036,232,1036,232,1036,232,1036,232,1036,232,1036,232,1036,232,1036,232,1036.0,232.0,1036.0,232.0,1036.0,232.0,1036.0,232.0,1.0,1.0
