eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
7cd31c24-da3a-4de5-ad8a-6482024b2a7e,0,False,"[(87, 187)]",100,288,32,75,100,90,268,274,87,274,87,274,87,274,87,274,87,274,87,274,87,274,87,274,87,274,87,274,87,274,87,274,87,274,87,274,87,1.0223880597014925,1.0223880597014925
7cd31c24-da3a-4de5-ad8a-6482024b2a7e,0,False,"[(187, 87)]",288,100,75,32,288,178,268,274,187,274,187,274,187,274,187,274,187,274,187,274,187,274,187,274,187,274,187,274,187,274,187,274,187,274,187,274,187,1.0223880597014925,1.0223880597014925
c6ad8876-f902-498b-9a0f-8dfcbb105cc4,0,False,"[(103, 91)]",112,100,49,37,103,103,194,194,103,194,103,194,103,194,103,194,103,194,103,194,103,194,103,194,103,194,103,194,103,194,103,194,103,194,103,194,103,1.0,1.0
c6ad8876-f902-498b-9a0f-8dfcbb105cc4,0,False,"[(91, 103)]",100,112,37,49,91,91,194,194,91,194,91,194,91,194,91,194,91,194,91,194,91,194,91,194,91,194,91,194,91,194,91,194,91,194,91,194,91,1.0,1.0
2a437008-de8a-4da1-b5e5-9e219143e855,78,True,"[(100, 200)]",100,200,28,66,100,100,300,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,300,100,1.0,1.0
2a437008-de8a-4da1-b5e5-9e219143e855,78,True,"[(200, 100)]",200,100,66,28,200,200,300,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,300,200,1.0,1.0
563839e1-1bf4-493c-893e-ccdff36d5b78,89,True,"[(106, 172), (98, 186)]",122,210,31,43,122,106,278,284,98,278,106,278,106,278,106,278,106,284,98,278,106,278,106,278,106,284,98,278,106,280.1429,103.1429,280.85,102.2,284.0,98.0,278.0,106.0,1.0215827338129497,1.0
563839e1-1bf4-493c-893e-ccdff36d5b78,89,True,"[(172, 106), (186, 98)]",210,122,43,31,210,172,278,284,186,278,172,278,172,278,172,278,172,284,186,278,172,278,172,278,172,284,186,278,172,280.1429,177.0,280.85,178.65,284.0,186.0,278.0,172.0,1.0215827338129497,1.0
173d7334-4d30-4625-9749-6ededd02eeb5,100,True,"[(100, 100)]",100,100,26,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
173d7334-4d30-4625-9749-6ededd02eeb5,100,True,"[(100, 100)]",100,100,19,26,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
f701fbf8-e5b1-47da-b23f-1a680fb03c56,628,True,"[(100, 100)]",100,100,27,19,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
f701fbf8-e5b1-47da-b23f-1a680fb03c56,628,True,"[(100, 100)]",100,100,19,27,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
ba39f093-045d-4aff-b7da-8cc339bf072d,100,True,"[(100, 100)]",100,100,31,23,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
ba39f093-045d-4aff-b7da-8cc339bf072d,100,True,"[(100, 100)]",100,100,23,31,100,100,200,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,200,100,1.0,1.0
88aae97c-bbe3-42fe-af49-0173687161a1,0,False,"[(63, 163)]",100,200,19,51,82,66,220,226,63,226,63,226,63,226,63,226,63,226,63,226,63,226,63,226,63,226,63,226,63,226,63,226,63,226,63,226,63,1.0272727272727273,1.0272727272727273
88aae97c-bbe3-42fe-af49-0173687161a1,0,False,"[(163, 63)]",200,100,51,19,182,154,220,226,163,226,163,226,163,226,163,226,163,226,163,226,163,226,163,226,163,226,163,226,163,226,163,226,163,226,163,226,163,1.0272727272727273,1.0272727272727273
374f5d20-2c65-4d80-8a3a-32993ff8745c,12,False,"[(164, 64)]",178,100,70,37,178,164,228,228,164,228,164,228,164,228,164,228,164,228,164,228,164,228,164,228,164,228,164,228,164,228,164,228,164,228,164,228,164,1.0,1.0
374f5d20-2c65-4d80-8a3a-32993ff8745c,12,False,"[(64, 164)]",100,178,37,70,100,64,228,228,64,228,64,228,64,228,64,228,64,228,64,228,64,228,64,228,64,228,64,228,64,228,64,228,64,228,64,228,64,1.0,1.0
c789f6e0-c49c-4c4b-af93-1a6861fc8432,88,True,"[(144, 122)]",144,122,44,30,144,144,266,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,266,144,1.0,1.0
c789f6e0-c49c-4c4b-af93-1a6861fc8432,88,True,"[(122, 144)]",122,144,30,44,122,122,266,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,266,122,1.0,1.0
96cbee28-a66c-460f-a06c-a94067614c7a,88,True,"[(91, 91)]",100,100,27,19,100,91,182,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,1.0,1.0
96cbee28-a66c-460f-a06c-a94067614c7a,88,True,"[(91, 91)]",100,100,19,27,100,91,182,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,182,91,1.0,1.0
902c5b63-5f55-4d3c-a5aa-2a8d36c2fa12,12,True,"[(73, 195), (82, 192), (95, 183)]",100,200,28,101,100,76,262,268,73,278,95,268,73,268,73,278,95,274,82,278,95,268,73,274,82,278,95,268,73,272.05310000000003,81.9167,272.6418,83.212,274.4706,87.2353,268.0,73.0,1.0610687022900764,1.0229007633587786
902c5b63-5f55-4d3c-a5aa-2a8d36c2fa12,12,True,"[(195, 73), (192, 82), (183, 95)]",200,100,101,28,200,186,262,268,195,278,183,268,195,268,195,278,183,274,192,278,183,268,195,274,192,278,183,268,195,272.05310000000003,190.1364,272.6418,189.4298,274.4706,187.2353,268.0,195.0,1.0610687022900764,1.0229007633587786
33bb0c55-94fa-493a-badb-0d055e8519ad,88,True,"[(100, 78)]",100,78,19,15,100,100,178,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,178,100,1.0,1.0
33bb0c55-94fa-493a-badb-0d055e8519ad,88,True,"[(78, 100)]",78,100,15,19,78,78,178,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,178,78,1.0,1.0
f393f0f1-5272-4c65-8999-244d6bf7bf99,12,True,"[(96, 162), (93, 193)]",100,266,41,76,100,96,258,286,93,258,96,258,96,258,96,258,96,286,93,286,93,258,96,286,93,258,96,258,96,285.9996,93.0,274.5142,94.2306,286.0,93.0,258.0,96.0,1.1085271317829457,1.0
