eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
46699a91-3943-4177-98d2-a853dbea7273,1,False,"[(105, 144)]",248,326,77,100,248,105,249,249,105,249,105,249,105,249,105,249,105,249,105,249,105,249,105,249,105,249,105,249,105,249,105,249,105,249,105,249,105,1.0,1.0
46699a91-3943-4177-98d2-a853dbea7273,1,False,"[(144, 105)]",326,248,100,77,326,144,249,249,144,249,144,249,144,249,144,249,144,249,144,249,144,249,144,249,144,249,144,249,144,249,144,249,144,249,144,249,144,1.0,1.0
b7108a34-df19-4a8a-a25f-427e0486bd59,0,False,"[(175, 202)]",300,418,80,129,300,178,369,377,175,377,175,377,175,377,175,377,175,377,175,377,175,377,175,377,175,377,175,377,175,377,175,377,175,377,175,377,175,1.021680216802168,1.021680216802168
b7108a34-df19-4a8a-a25f-427e0486bd59,0,False,"[(202, 175)]",418,300,129,80,418,191,369,377,202,377,202,377,202,377,202,377,202,377,202,377,202,377,202,377,202,377,202,377,202,377,202,377,202,377,202,377,202,1.021680216802168,1.021680216802168
203bf19d-cb8f-4bf2-92d5-eb5857255bf3,0,False,"[(132, 105)]",444,404,99,89,444,121,229,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,1.034934497816594,1.034934497816594
203bf19d-cb8f-4bf2-92d5-eb5857255bf3,0,False,"[(105, 132)]",404,444,89,99,404,108,229,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,1.034934497816594,1.034934497816594
fdcae667-c343-4453-8ce2-2146a33dfef3,13,False,"[(76, 63)]",248,248,54,50,248,76,139,139,76,139,76,139,76,139,76,139,76,139,76,139,76,139,76,139,76,139,76,139,76,139,76,139,76,139,76,139,76,1.0,1.0
fdcae667-c343-4453-8ce2-2146a33dfef3,13,False,"[(63, 76)]",248,248,50,54,248,63,139,139,63,139,63,139,63,139,63,139,63,139,63,139,63,139,63,139,63,139,63,139,63,139,63,139,63,139,63,139,63,1.0,1.0
b60a6bd9-1732-46b2-9795-f697ff5cac53,0,False,"[(81, 54), (65, 92)]",224,170,42,38,224,56,125,135,81,135,81,135,81,135,81,135,81,135,81,135,81,135,81,135,81,157,65,135,81,135.0,81.0,140.17000000000002,77.2401,135.0,81.0,135.0,81.0,1.256,1.08
b60a6bd9-1732-46b2-9795-f697ff5cac53,0,False,"[(54, 81), (92, 65)]",170,224,38,42,170,69,125,135,54,135,54,135,54,135,54,135,54,135,54,135,54,135,54,135,54,157,92,135,54,135.0,54.0,140.17000000000002,62.9299,135.0,54.0,135.0,54.0,1.256,1.08
5f9b744b-6cc6-48b7-a2b7-f2bef7db7b7a,27,False,"[(80, 133), (88, 127)]",274,300,72,92,274,80,213,213,80,215,88,213,80,213,80,215,88,215,88,215,88,213,80,213,80,215,88,213,80,213.0,80.0,213.91359999999997,83.6546,215.0,88.0,213.0,80.0,1.0093896713615023,1.0
5f9b744b-6cc6-48b7-a2b7-f2bef7db7b7a,27,False,"[(133, 80), (127, 88)]",300,274,92,72,300,133,213,213,133,215,127,213,133,213,133,215,127,215,127,215,127,213,133,213,133,215,127,213,133,213.0,133.0,213.91359999999997,130.259,215.0,127.0,213.0,133.0,1.0093896713615023,1.0
80748baa-6771-42b8-b363-ac5fb79935e2,13,False,"[(110, 97), (89, 116)]",274,274,78,81,274,92,197,205,89,207,110,205,89,205,89,207,110,207,110,207,110,205,89,205,89,207,110,205,89,205.4937,94.1842,205.97199999999998,99.2067,206.35,103.175,205.0,89.0,1.0507614213197969,1.0406091370558375
80748baa-6771-42b8-b363-ac5fb79935e2,13,False,"[(97, 110), (116, 89)]",274,274,81,78,274,105,197,205,116,207,97,205,116,205,116,207,97,207,97,207,97,205,116,205,116,207,97,205,116,205.4937,111.3095,205.97199999999998,106.7653,206.35,103.175,205.0,116.0,1.0507614213197969,1.0406091370558375
2911c2c2-63cd-4b8e-bfa4-7f307415d0a4,26,False,"[(126, 99), (124, 137)]",288,288,88,89,288,115,217,225,126,225,126,225,126,225,126,261,124,225,126,225,126,225,126,225,126,261,124,225,126,225.0,126.0,227.0587,125.8856,249.3,124.65,225.0,126.0,1.2027649769585254,1.0368663594470047
