eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,PoA,PoS
557b31bd-ef72-4a0d-a8fb-feaf96f58205,14,False,"[(70, 55)]",162,170,50,50,162,65,123,125,70,125,70,125,70,125,70,125,70,125,70,125,70,125,70,125,70,125,70,125,70,125.0,70.0,125.0,70.0,125.0,70.0,125.0,70.0,1.016260162601626,1.016260162601626
557b31bd-ef72-4a0d-a8fb-feaf96f58205,14,False,"[(55, 70)]",170,162,50,50,170,58,123,125,55,125,55,125,55,125,55,125,55,125,55,125,55,125,55,125,55,125,55,125,55,125.0,55.0,125.0,55.0,125.0,55.0,125.0,55.0,1.016260162601626,1.016260162601626
0a8e8e0d-2539-41a4-8c31-bd858e9b9166,1,False,"[(61, 90)]",134,156,51,51,134,64,149,151,61,151,61,151,61,151,61,151,61,151,61,151,61,151,61,151,61,151,61,151,61,151.0,61.0,151.0,61.0,151.0,61.0,151.0,61.0,1.0134228187919463,1.0134228187919463
0a8e8e0d-2539-41a4-8c31-bd858e9b9166,1,False,"[(90, 61)]",156,134,51,51,156,85,149,151,90,151,90,151,90,151,90,151,90,151,90,151,90,151,90,151,90,151,90,151,90,151.0,90.0,151.0,90.0,151.0,90.0,151.0,90.0,1.0134228187919463,1.0134228187919463
0036ed12-b8b3-41b7-a66c-2976b755a67c,7,False,"[(76, 61)]",128,106,66,51,128,71,135,137,76,137,76,137,76,137,76,137,76,137,76,137,76,137,76,137,76,137,76,137,76,137.0,76.0,137.0,76.0,137.0,76.0,137.0,76.0,1.0148148148148148,1.0148148148148148
0036ed12-b8b3-41b7-a66c-2976b755a67c,7,False,"[(61, 76)]",106,128,51,66,106,64,135,137,61,137,61,137,61,137,61,137,61,137,61,137,61,137,61,137,61,137,61,137,61,137.0,61.0,137.0,61.0,137.0,61.0,137.0,61.0,1.0148148148148148,1.0148148148148148
77384e9e-ae9c-4758-9015-c08c3274b7db,1,False,"[(91, 98)]",148,190,63,75,148,91,189,189,91,189,91,189,91,189,91,189,91,189,91,189,91,189,91,189,91,189,91,189,91,189.0,91.0,189.0,91.0,189.0,91.0,189.0,91.0,1.0,1.0
77384e9e-ae9c-4758-9015-c08c3274b7db,1,False,"[(98, 91)]",190,148,75,63,190,98,189,189,98,189,98,189,98,189,98,189,98,189,98,189,98,189,98,189,98,189,98,189,98,189.0,98.0,189.0,98.0,189.0,98.0,189.0,98.0,1.0,1.0
e8707ee7-0f4c-44db-a736-2bad918375de,7,False,"[(68, 61)]",148,148,53,56,148,68,129,129,68,129,68,129,68,129,68,129,68,129,68,129,68,129,68,129,68,129,68,129,68,129.0,68.0,129.0,68.0,129.0,68.0,129.0,68.0,1.0,1.0
e8707ee7-0f4c-44db-a736-2bad918375de,7,False,"[(61, 68)]",148,148,56,53,148,61,129,129,61,129,61,129,61,129,61,129,61,129,61,129,61,129,61,129,61,129,61,129,61,129.0,61.0,129.0,61.0,129.0,61.0,129.0,61.0,1.0,1.0
291a0a8f-c6eb-45db-931c-260ea4bce3e0,14,False,"[(62, 77), (63, 70), (67, 60)]",134,156,52,55,134,67,127,127,67,127,67,127,67,127,67,133,63,139,62,133,63,127,67,127,67,139,62,127,67,139.0,62.0,127.0,67.0,129.6087,65.2609,127.0,67.0,1.094488188976378,1.0
291a0a8f-c6eb-45db-931c-260ea4bce3e0,14,False,"[(77, 62), (70, 63), (60, 67)]",156,134,55,52,156,60,127,127,60,127,60,127,60,127,60,133,70,139,77,133,70,127,60,127,60,139,77,127,60,139.0,77.0,127.0,60.0,129.6087,64.3478,127.0,60.0,1.094488188976378,1.0
160bf7d5-1b18-4796-b46b-627f5e00b08d,21,True,"[(121, 142)]",148,190,62,82,148,135,235,263,121,263,121,263,121,263,121,263,121,263,121,263,121,263,121,263,121,263,121,263,121,263.0,121.0,263.0,121.0,263.0,121.0,263.0,121.0,1.1191489361702127,1.1191489361702127
160bf7d5-1b18-4796-b46b-627f5e00b08d,21,True,"[(142, 121)]",190,148,82,62,190,100,235,263,142,263,142,263,142,263,142,263,142,263,142,263,142,263,142,263,142,263,142,263,142,263.0,142.0,263.0,142.0,263.0,142.0,263.0,142.0,1.1191489361702127,1.1191489361702127
5260b932-151e-440f-a2a9-ee103de9dca1,7,False,"[(86, 93), (94, 87)]",162,162,79,82,162,86,179,179,86,179,86,179,86,179,86,179,86,179,86,179,86,179,86,179,86,181,94,179,86,180.0,90.0,179.0,86.0,179.8636,89.4545,179.0,86.0,1.011173184357542,1.0
5260b932-151e-440f-a2a9-ee103de9dca1,7,False,"[(93, 86), (87, 94)]",162,162,82,79,162,93,179,179,93,179,93,179,93,179,93,179,93,179,93,179,93,179,93,179,93,181,87,179,93,180.0,90.0,179.0,93.0,179.8636,90.4091,179.0,93.0,1.011173184357542,1.0
6d0736db-cbca-400c-8128-b13686059061,0,True,"[(51, 66), (61, 54)]",128,92,39,41,128,61,115,117,51,115,61,115,61,115,61,115,61,115,61,115,61,115,61,115,61,117,51,115,61,115.0,61.0,115.0,61.0,115.58279999999999,58.085899999999995,115.0,61.0,1.017391304347826,1.0
6d0736db-cbca-400c-8128-b13686059061,0,True,"[(66, 51), (54, 61)]",92,128,41,39,92,54,115,117,66,115,54,115,54,115,54,115,54,115,54,115,54,115,54,115,54,117,66,115,54,115.0,54.0,115.0,54.0,115.58279999999999,57.4969,115.0,54.0,1.017391304347826,1.0
cb1b4522-130a-4648-b0fc-a1fa25f72e93,14,False,"[(84, 77), (63, 78)]",184,184,58,62,184,63,141,141,63,141,63,141,63,141,63,161,84,141,63,141,63,141,63,141,63,161,84,141,63,154.6364,77.3182,141.0,63.0,142.022,64.0731,141.0,63.0,1.1418439716312057,1.0
