eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
f3d2d6e4-8e2e-4077-b534-0be2844d2304,21,False,"[(139, 118)]",400,400,96,96,400,139,257,257,139,257,139,257,139,257,139,257,139,257,139,257,139,257,139,257,139,257,139,257,139,257.0,139.0,257.0,139.0,257.0,139.0,257.0,139.0,1.0,1.0
f3d2d6e4-8e2e-4077-b534-0be2844d2304,21,False,"[(118, 139)]",400,400,96,96,400,118,257,257,118,257,118,257,118,257,118,257,118,257,118,257,118,257,118,257,118,257,118,257,118,257.0,118.0,257.0,118.0,257.0,118.0,257.0,118.0,1.0,1.0
25926bae-7935-40f5-a575-601b237caa7d,42,False,"[(175, 90), (124, 103), (101, 122)]",400,464,77,65,400,101,223,265,175,223,101,223,101,223,101,227,124,223,101,223,101,223,101,223,101,265,175,223,101,223.0,101.0,223.0,101.0,225.67949999999996,116.4074,223.0,101.0,1.188340807174888,1.0
25926bae-7935-40f5-a575-601b237caa7d,42,False,"[(90, 175), (103, 124), (122, 101)]",464,400,65,77,464,122,223,265,90,223,122,223,122,223,122,227,103,223,122,223,122,223,122,223,122,265,90,223,122,223.0,122.0,223.0,122.0,225.67949999999996,109.27210000000002,223.0,122.0,1.188340807174888,1.0
abb52d76-54d8-4719-a012-5c1acb34ec6a,1,False,"[(86, 65), (63, 84)]",400,464,39,46,400,63,147,147,63,147,63,147,63,147,63,151,86,147,63,147,63,147,63,147,63,151,86,147,63,147.0,63.0,147.0,63.0,148.64390000000003,72.45240000000001,147.0,63.0,1.0272108843537415,1.0
abb52d76-54d8-4719-a012-5c1acb34ec6a,1,False,"[(65, 86), (84, 63)]",464,400,46,39,464,84,147,147,84,147,84,147,84,147,84,151,65,147,84,147,84,147,84,147,84,151,65,147,84,147.0,84.0,147.0,84.0,148.64390000000003,76.19150000000002,147.0,84.0,1.0272108843537415,1.0
75e8053e-fb09-4a84-b68e-7b7248328667,42,False,"[(174, 111), (152, 215)]",526,506,112,92,526,174,285,285,174,285,174,285,174,285,174,285,174,285,174,285,174,285,174,285,174,367,152,285,174,285.0,174.0,285.0,174.0,299.97450000000003,169.98239999999998,312.9842,166.4921,1.287719298245614,1.0
75e8053e-fb09-4a84-b68e-7b7248328667,42,False,"[(111, 174), (215, 152)]",506,526,92,112,506,111,285,285,111,285,111,285,111,285,111,285,111,285,111,285,111,285,111,285,111,367,215,285,111,285.0,111.0,285.0,111.0,299.97450000000003,129.9921,312.9842,146.4921,1.287719298245614,1.0
5109b2db-d124-40d6-aa2a-fc5747379515,1,False,"[(99, 56), (70, 91)]",380,358,42,35,380,80,139,155,99,161,70,155,99,155,99,161,70,155,99,161,70,155,99,155,99,161,70,155,99,155.00240000000008,98.9882,155.0,99.0,157.6799000000001,86.04700000000003,156.9688,89.4844,1.158273381294964,1.1151079136690647
5109b2db-d124-40d6-aa2a-fc5747379515,1,False,"[(56, 99), (91, 70)]",358,380,35,42,358,59,139,155,56,161,91,155,56,155,56,161,91,155,56,161,91,155,56,155,56,161,91,155,56,155.00240000000008,56.01420000000002,155.0,56.0,157.6799000000001,71.6329,156.9688,67.4844,1.158273381294964,1.1151079136690647
fa9b6eb5-4909-4492-9aad-26639f46dc52,21,False,"[(532, 511), (509, 530)]",2080,2080,488,488,2080,509,1039,1039,509,1039,509,1039,509,1039,509,1043,532,1039,509,1039,509,1039,509,1039,509,1043,532,1039,509,1039.0,509.0,1039.0,509.0,1040.8108000000002,519.412,1041.0,520.5,1.0038498556304138,1.0
fa9b6eb5-4909-4492-9aad-26639f46dc52,21,False,"[(511, 532), (530, 509)]",2080,2080,488,488,2080,530,1039,1039,530,1039,530,1039,530,1039,530,1043,511,1039,530,1039,530,1039,530,1039,530,1043,511,1039,530,1039.0,530.0,1039.0,530.0,1040.8108000000002,521.3987999999999,1041.0,520.5,1.0038498556304138,1.0
20517dd4-5d80-44d3-a7f4-508f0b939cfc,43,False,"[(180, 95), (94, 179), (162, 99), (98, 161)]",400,506,70,71,400,97,257,273,94,259,98,259,98,259,98,261,162,273,94,259,98,259,98,259,98,275,180,259,98,259.0,98.0,259.0,98.0,259.81950000000006,124.2242,273.0,94.0,1.0700389105058365,1.0077821011673151
20517dd4-5d80-44d3-a7f4-508f0b939cfc,43,False,"[(95, 180), (179, 94), (99, 162), (161, 98)]",506,400,71,70,506,160,257,273,179,259,161,259,161,259,161,261,99,273,179,259,161,259,161,259,161,275,95,259,161,259.0,161.0,259.0,161.0,259.81950000000006,135.5953,273.0,179.0,1.0700389105058365,1.0077821011673151
b6e23cb0-5f53-46c2-aa53-b87e71d0379c,42,False,"[(101, 122), (120, 99), (124, 81)]",380,380,58,62,380,124,205,205,124,219,120,205,124,205,124,223,101,219,120,219,120,205,124,205,124,223,101,205,124,205.0,124.0,205.0,124.0,211.75829999999996,115.36430000000001,217.0938,108.5469,1.0878048780487806,1.0
b6e23cb0-5f53-46c2-aa53-b87e71d0379c,42,False,"[(122, 101), (99, 120), (81, 124)]",380,380,62,58,380,81,205,205,81,219,99,205,81,205,81,223,122,219,99,219,99,205,81,205,81,223,122,205,81,205.0,81.0,205.0,81.0,211.75829999999996,96.394,217.0938,108.5469,1.0878048780487806,1.0
bd1769dc-6765-4655-ac94-d7b60a129d7b,0,False,"[(118, 97), (95, 116), (76, 119)]",400,464,55,62,400,79,179,195,76,211,95,195,76,195,76,215,118,195,76,211,95,195,76,195,76,215,118,195,76,195.00009999999997,76.00009999999997,195.0,76.0,201.32420000000002,89.2808,195.0,76.0,1.2011173184357542,1.089385474860335
bd1769dc-6765-4655-ac94-d7b60a129d7b,0,False,"[(97, 118), (116, 95), (119, 76)]",464,400,62,55,464,100,179,195,119,211,116,195,119,195,119,215,97,195,119,211,116,195,119,195,119,215,97,195,119,195.00009999999997,119.0,195.0,119.0,201.32420000000002,112.04340000000002,195.0,119.0,1.2011173184357542,1.089385474860335
670790a3-d419-452b-958c-d7b8025187dd,21,False,"[(275, 254)]",674,610,256,230,674,275,529,529,275,529,275,529,275,529,275,529,275,529,275,529,275,529,275,529,275,529,275,529,275,529.0,275.0,529.0,275.0,529.0,275.0,529.0,275.0,1.0,1.0
670790a3-d419-452b-958c-d7b8025187dd,21,False,"[(254, 275)]",610,674,230,256,610,254,529,529,254,529,254,529,254,529,254,529,254,529,254,529,254,529,254,529,254,529,254,529,254,529.0,254.0,529.0,254.0,529.0,254.0,529.0,254.0,1.0,1.0
96c052e2-1c18-42bd-bec1-202c04389da4,21,False,"[(136, 73), (121, 142)]",380,274,58,46,380,136,209,209,136,209,136,209,136,209,136,263,121,209,136,209,136,209,136,209,136,263,121,209,136,209.0,136.0,209.0,136.0,216.79520000000002,133.8347,209.0,136.0,1.2583732057416268,1.0
96c052e2-1c18-42bd-bec1-202c04389da4,21,False,"[(73, 136), (142, 121)]",274,380,46,58,274,73,209,209,73,209,73,209,73,209,73,263,142,209,73,209,73,209,73,209,73,263,142,209,73,209.0,73.0,209.0,73.0,216.79520000000002,82.9605,209.0,73.0,1.2583732057416268,1.0
b3a2ffa4-5a48-486f-a45b-cb666a43872d,1,False,"[(258, 215)]",674,652,199,196,674,239,457,473,258,473,258,473,258,473,258,473,258,473,258,473,258,473,258,473,258,473,258,473,258,473.0,258.0,473.0,258.0,473.0,258.0,473.0,258.0,1.0350109409190371,1.0350109409190371
b3a2ffa4-5a48-486f-a45b-cb666a43872d,1,False,"[(215, 258)]",652,674,196,199,652,218,457,473,215,473,215,473,215,473,215,473,215,473,215,473,215,473,215,473,215,473,215,473,215,473.0,215.0,473.0,215.0,473.0,215.0,473.0,215.0,1.0350109409190371,1.0350109409190371
22958d49-50a4-42e0-8866-db718d585e90,42,False,"[(135, 92), (102, 123)]",400,422,54,73,400,116,211,227,135,225,102,225,102,225,102,225,102,225,102,225,102,225,102,225,102,227,135,225,102,225.00189999999998,102.03129999999999,225.0,102.0,225.918,117.14580000000001,225.0,102.0,1.0758293838862558,1.066350710900474
22958d49-50a4-42e0-8866-db718d585e90,42,False,"[(92, 135), (123, 102)]",422,400,73,54,422,95,211,227,92,225,123,225,123,225,123,225,123,225,123,225,123,225,123,225,123,227,92,225,123,225.00189999999998,122.97059999999999,225.0,123.0,225.918,108.7722,225.0,123.0,1.0758293838862558,1.066350710900474
c7f76d5d-fba6-4e5d-9877-8214135af54a,0,False,"[(622, 579)]",2396,2290,497,478,2396,603,1185,1201,622,1201,622,1201,622,1201,622,1201,622,1201,622,1201,622,1201,622,1201,622,1201,622,1201,622,1201.0,622.0,1201.0,622.0,1201.0,622.0,1201.0,622.0,1.0135021097046413,1.0135021097046413
c7f76d5d-fba6-4e5d-9877-8214135af54a,0,False,"[(579, 622)]",2290,2396,478,497,2290,582,1185,1201,579,1201,579,1201,579,1201,579,1201,579,1201,579,1201,579,1201,579,1201,579,1201,579,1201,579,1201.0,579.0,1201.0,579.0,1201.0,579.0,1201.0,579.0,1.0135021097046413,1.0135021097046413
a5371690-d36e-4b45-99a6-f84c1503b1bf,0,False,"[(68, 111), (80, 101)]",400,486,47,73,400,71,163,179,68,181,80,179,68,179,68,181,80,179,68,181,80,179,68,179,68,181,80,179,68,179.0,68.0,179.0,68.0,179.83619999999996,73.01760000000002,179.0,68.0,1.1104294478527608,1.098159509202454
a5371690-d36e-4b45-99a6-f84c1503b1bf,0,False,"[(111, 68), (101, 80)]",486,400,73,47,486,92,163,179,111,181,101,179,111,179,111,181,101,179,111,181,101,179,111,179,111,181,101,179,111,179.0,111.0,179.0,111.0,179.83619999999996,106.8186,179.0,111.0,1.1104294478527608,1.098159509202454
4cfbc988-d55d-4c13-9151-a23919b16bca,42,False,"[(82, 61), (100, 57)]",380,380,38,38,380,81,141,157,100,143,82,143,82,143,82,143,82,143,82,143,82,143,82,143,82,157,100,143,82,143.0,82.0,143.0,82.0,145.38189999999997,85.0625,143.0,82.0,1.1134751773049645,1.0141843971631206
4cfbc988-d55d-4c13-9151-a23919b16bca,42,False,"[(61, 82), (57, 100)]",380,380,38,38,380,60,141,157,57,143,61,143,61,143,61,143,61,143,61,143,61,143,61,143,61,157,57,143,61,143.0,61.0,143.0,61.0,145.38189999999997,60.31939999999997,143.0,61.0,1.1134751773049645,1.0141843971631206
2b19ffee-842b-48db-b224-865ad4a8e8ae,42,False,"[(252, 231)]",590,484,199,123,590,252,483,483,252,483,252,483,252,483,252,483,252,483,252,483,252,483,252,483,252,483,252,483,252,483.0,252.0,483.0,252.0,483.0,252.0,483.0,252.0,1.0,1.0
2b19ffee-842b-48db-b224-865ad4a8e8ae,42,False,"[(231, 252)]",484,590,123,199,484,231,483,483,231,483,231,483,231,483,231,483,231,483,231,483,231,483,231,483,231,483,231,483,231,483.0,231.0,483.0,231.0,483.0,231.0,483.0,231.0,1.0,1.0
dafbadd2-29eb-4fd4-874a-9e0347e649ff,0,False,"[(94, 51), (76, 55), (57, 78)]",360,274,37,27,360,75,129,145,94,131,76,131,76,131,76,131,76,145,94,131,76,131,76,131,76,145,94,131,76,131.0,76.0,131.0,76.0,132.07979999999998,70.87110000000001,145.0,94.0,1.124031007751938,1.0155038759689923
dafbadd2-29eb-4fd4-874a-9e0347e649ff,0,False,"[(51, 94), (55, 76), (78, 57)]",274,360,27,37,274,54,129,145,51,131,55,131,55,131,55,131,55,145,51,131,55,131,55,131,55,145,51,131,55,131.0,55.0,131.0,55.0,132.07979999999998,61.20869999999999,145.0,51.0,1.124031007751938,1.0155038759689923
4b71f1f7-42bf-4347-bfd5-bd2ace6e3959,0,False,"[(67, 110), (94, 73)]",400,486,43,54,400,94,167,177,67,167,94,167,94,167,94,167,94,177,67,177,67,167,94,167,94,177,67,167,94,167.01890000000003,93.9488,167.0,94.0,171.75070000000005,81.17290000000003,177.0,67.0,1.0598802395209581,1.0
4b71f1f7-42bf-4347-bfd5-bd2ace6e3959,0,False,"[(110, 67), (73, 94)]",486,400,54,43,486,73,167,177,110,167,73,167,73,167,73,167,73,177,110,177,110,167,73,167,73,177,110,167,73,167.01890000000003,73.07010000000002,167.0,73.0,171.75070000000005,90.57780000000002,177.0,110.0,1.0598802395209581,1.0
38b0e2bb-86eb-4257-ae2c-68846c299c8f,0,False,"[(145, 188)]",400,486,115,129,400,148,317,333,145,333,145,333,145,333,145,333,145,333,145,333,145,333,145,333,145,333,145,333,145,333.0,145.0,333.0,145.0,333.0,145.0,333.0,145.0,1.0504731861198737,1.0504731861198737
38b0e2bb-86eb-4257-ae2c-68846c299c8f,0,False,"[(188, 145)]",486,400,129,115,486,169,317,333,188,333,188,333,188,333,188,333,188,333,188,333,188,333,188,333,188,333,188,333,188,333.0,188.0,333.0,188.0,333.0,188.0,333.0,188.0,1.0504731861198737,1.0504731861198737
36dbd894-6b41-4bf4-a2e4-b37532913226,42,False,"[(76, 119), (80, 101)]",380,380,57,57,380,79,179,195,76,181,80,181,80,181,80,181,80,181,80,181,80,181,80,181,80,195,76,181,80,181.0,80.0,181.0,80.0,183.37159999999994,79.32240000000002,181.0,80.0,1.089385474860335,1.011173184357542
36dbd894-6b41-4bf4-a2e4-b37532913226,42,False,"[(119, 76), (101, 80)]",380,380,57,57,380,100,179,195,119,181,101,181,101,181,101,181,101,181,101,181,101,181,101,181,101,195,119,181,101,181.0,101.0,181.0,101.0,183.37159999999994,104.04919999999998,181.0,101.0,1.089385474860335,1.011173184357542
53a200db-4527-4e95-927b-d3277799c506,1,False,"[(171, 150), (170, 191), (151, 194)]",464,442,112,131,464,171,321,321,171,321,171,321,171,321,171,321,171,321,171,321,171,321,171,321,171,361,170,321,171,321.0006000000001,171.0,321.0,171.0,328.1467,165.04450000000003,321.0,171.0,1.1246105919003115,1.0
53a200db-4527-4e95-927b-d3277799c506,1,False,"[(150, 171), (191, 170), (194, 151)]",442,464,131,112,442,150,321,321,150,321,150,321,150,321,150,321,150,321,150,321,150,321,150,321,150,361,191,321,150,321.0006000000001,150.00060000000002,321.0,150.0,328.1467,163.10219999999998,321.0,150.0,1.1246105919003115,1.0
0df036aa-552f-457d-bc0d-bbf41074219c,42,False,"[(125, 82), (76, 119), (80, 101)]",380,380,53,39,380,87,153,195,76,181,80,181,80,181,80,181,80,181,80,181,80,181,80,181,80,207,125,181,80,181.00009999999997,80.00009999999997,181.0,80.0,187.212,90.7516,189.5312,94.7656,1.3529411764705883,1.1830065359477124
0df036aa-552f-457d-bc0d-bbf41074219c,42,False,"[(82, 125), (119, 76), (101, 80)]",380,380,39,53,380,66,153,195,119,181,101,181,101,181,101,181,101,181,101,181,101,181,101,181,101,207,82,181,101,181.00009999999997,101.0,181.0,101.0,187.212,96.46039999999999,189.5312,94.7656,1.3529411764705883,1.1830065359477124
c1e3bcb1-2271-45d6-a533-f5534174d570,42,False,"[(76, 119), (80, 101), (107, 86)]",380,380,39,38,380,79,179,195,76,181,80,181,80,181,80,181,80,181,80,181,80,181,80,181,80,195,76,181,80,181.0,80.0,181.0,80.0,184.24919999999997,87.31060000000002,187.0,93.5,1.089385474860335,1.011173184357542
c1e3bcb1-2271-45d6-a533-f5534174d570,42,False,"[(119, 76), (101, 80), (86, 107)]",380,380,38,39,380,100,179,195,119,181,101,181,101,181,101,181,101,181,101,181,101,181,101,181,101,195,119,181,101,181.0,101.0,181.0,101.0,184.24919999999997,96.93860000000001,187.0,93.5,1.089385474860335,1.011173184357542
44f8e833-c0f4-45ec-a5b6-e7cf05509025,43,False,"[(282, 239), (240, 283)]",736,694,216,219,736,263,505,521,282,521,282,521,282,521,282,521,282,521,282,521,282,521,282,521,282,523,240,521,282,521.0024000000001,281.9497,521.0,282.0,521.9337,262.3923,521.0232,281.5116,1.0356435643564357,1.0316831683168317
44f8e833-c0f4-45ec-a5b6-e7cf05509025,43,False,"[(239, 282), (283, 240)]",694,736,219,216,694,242,505,521,239,521,239,521,239,521,239,521,239,521,239,521,239,521,239,521,239,523,283,521,239,521.0024000000001,239.05270000000002,521.0,239.0,521.9337,259.5414,521.0232,239.5116,1.0356435643564357,1.0316831683168317
79c85e2e-1888-4a8d-b958-9cd1aaaa6a9f,0,False,"[(164, 207)]",652,738,143,151,652,194,367,371,164,371,164,371,164,371,164,371,164,371,164,371,164,371,164,371,164,371,164,371,164,371.0,164.0,371.0,164.0,371.0,164.0,371.0,164.0,1.0108991825613078,1.0108991825613078
79c85e2e-1888-4a8d-b958-9cd1aaaa6a9f,0,False,"[(207, 164)]",738,652,151,143,738,173,367,371,207,371,207,371,207,371,207,371,207,371,207,371,207,371,207,371,207,371,207,371,207,371.0,207.0,371.0,207.0,371.0,207.0,371.0,207.0,1.0108991825613078,1.0108991825613078
669ae346-ac3d-4a9e-94d0-28d8263373f5,0,False,"[(175, 218), (184, 163), (198, 155)]",464,358,122,111,464,179,337,353,198,347,184,347,184,347,184,347,184,353,198,353,198,347,184,347,184,393,175,347,184,347.0,184.00009999999997,347.0,184.0,347.56460000000004,185.31740000000002,353.0,198.0,1.1661721068249258,1.029673590504451
669ae346-ac3d-4a9e-94d0-28d8263373f5,0,False,"[(218, 175), (163, 184), (155, 198)]",358,464,111,122,358,158,337,353,155,347,163,347,163,347,163,347,163,353,155,353,155,347,163,347,163,393,218,347,163,347.0,162.9999,347.0,163.0,347.56460000000004,162.2472,353.0,155.0,1.1661721068249258,1.029673590504451
d6859d81-b7e1-4faf-b6be-59badca941a8,42,False,"[(671, 650), (633, 676)]",3446,3446,612,625,3446,664,1307,1309,633,1321,671,1309,633,1309,633,1321,671,1321,671,1321,671,1309,633,1309,633,1321,671,1309,633,1309.0,633.0,1309.0,633.0,1313.8926000000001,648.4931000000001,1317.0623999999998,658.5311999999999,1.0107115531752104,1.0015302218821729
d6859d81-b7e1-4faf-b6be-59badca941a8,42,False,"[(650, 671), (676, 633)]",3446,3446,625,612,3446,643,1307,1309,676,1321,650,1309,676,1309,676,1321,650,1321,650,1321,650,1309,676,1309,676,1321,650,1309,676,1309.0,676.0,1309.0,676.0,1313.8926000000001,665.3995,1317.0623999999998,658.5311999999999,1.0107115531752104,1.0015302218821729
d872210b-fe25-4589-89ed-769f6e94571c,42,False,"[(664, 643)]",968,904,216,228,968,664,1307,1307,664,1307,664,1307,664,1307,664,1307,664,1307,664,1307,664,1307,664,1307,664,1307,664,1307,664,1307.0,664.0,1307.0,664.0,1307.0,664.0,1307.0,664.0,1.0,1.0
d872210b-fe25-4589-89ed-769f6e94571c,42,False,"[(643, 664)]",904,968,228,216,904,643,1307,1307,643,1307,643,1307,643,1307,643,1307,643,1307,643,1307,643,1307,643,1307,643,1307,643,1307,643,1307.0,643.0,1307.0,643.0,1307.0,643.0,1307.0,643.0,1.0,1.0
e75ab89d-d907-49a2-a831-8732b30ba8b4,42,False,"[(66, 87), (89, 68)]",380,358,47,47,380,66,153,153,66,153,66,153,66,153,66,153,66,157,89,157,89,153,66,153,66,157,89,153,66,153.00379999999996,66.02199999999999,153.0,66.0,154.8886,76.85930000000002,157.0,89.0,1.026143790849673,1.0
e75ab89d-d907-49a2-a831-8732b30ba8b4,42,False,"[(87, 66), (68, 89)]",358,380,47,47,358,87,153,153,87,153,87,153,87,153,87,153,87,157,68,157,68,153,87,153,87,157,68,153,87,153.00379999999996,86.98180000000002,153.0,87.0,154.8886,78.02929999999998,157.0,68.0,1.026143790849673,1.0
b4d5d0a8-f2e5-4c88-a4e5-0948615e6098,0,False,"[(90, 133)]",442,506,66,77,442,117,213,223,90,223,90,223,90,223,90,223,90,223,90,223,90,223,90,223,90,223,90,223,90,223.0,90.0,223.0,90.0,223.0,90.0,223.0,90.0,1.0469483568075117,1.0469483568075117
b4d5d0a8-f2e5-4c88-a4e5-0948615e6098,0,False,"[(133, 90)]",506,442,77,66,506,96,213,223,133,223,133,223,133,223,133,223,133,223,133,223,133,223,133,223,133,223,133,223,133,223.0,133.0,223.0,133.0,223.0,133.0,223.0,133.0,1.0469483568075117,1.0469483568075117
98af5a23-7f16-4e68-816b-9fa089adb0e9,43,True,"[(77, 98), (138, 95)]",400,442,58,71,400,77,175,175,77,175,77,175,77,175,77,175,77,175,77,175,77,175,77,175,77,233,138,175,77,175.0,77.0,175.0,77.0,177.539,79.6703,175.0,77.0,1.3314285714285714,1.0
98af5a23-7f16-4e68-816b-9fa089adb0e9,43,True,"[(98, 77), (95, 138)]",442,400,71,58,442,98,175,175,98,175,98,175,98,175,98,175,98,175,98,175,98,175,98,175,98,233,95,175,98,175.0,98.0,175.0,98.0,177.539,97.86869999999999,175.0,98.0,1.3314285714285714,1.0
7f921263-7b17-4425-a37c-cd4d00958929,21,False,"[(256, 235)]",1178,1114,218,214,1178,256,491,491,256,491,256,491,256,491,256,491,256,491,256,491,256,491,256,491,256,491,256,491,256,491.0,256.0,491.0,256.0,491.0,256.0,491.0,256.0,1.0,1.0
7f921263-7b17-4425-a37c-cd4d00958929,21,False,"[(235, 256)]",1114,1178,214,218,1114,235,491,491,235,491,235,491,235,491,235,491,235,491,235,491,235,491,235,491,235,491,235,491,235,491.0,235.0,491.0,235.0,491.0,235.0,491.0,235.0,1.0,1.0
00833c9b-d2e6-473c-9c53-4b0fdbf0e2f3,0,False,"[(422, 801)]",1996,2396,401,487,1996,425,1207,1223,422,1223,422,1223,422,1223,422,1223,422,1223,422,1223,422,1223,422,1223,422,1223,422,1223,422,1223.0,422.0,1223.0,422.0,1223.0,422.0,1223.0,422.0,1.0132560066280034,1.0132560066280034
00833c9b-d2e6-473c-9c53-4b0fdbf0e2f3,0,False,"[(801, 422)]",2396,1996,487,401,2396,782,1207,1223,801,1223,801,1223,801,1223,801,1223,801,1223,801,1223,801,1223,801,1223,801,1223,801,1223,801,1223.0,801.0,1223.0,801.0,1223.0,801.0,1223.0,801.0,1.0132560066280034,1.0132560066280034
f9d4a0aa-bcce-4f0b-9dc1-a97615f39e3a,42,False,"[(84, 63), (77, 120)]",422,400,57,39,422,84,147,147,84,147,84,147,84,147,84,147,84,147,84,147,84,147,84,147,84,197,77,147,84,147.0,84.0,147.0,84.0,152.3555,83.2502,147.0,84.0,1.3401360544217686,1.0
f9d4a0aa-bcce-4f0b-9dc1-a97615f39e3a,42,False,"[(63, 84), (120, 77)]",400,422,39,57,400,63,147,147,63,147,63,147,63,147,63,147,63,147,63,147,63,147,63,147,63,197,120,147,63,147.0,63.0,147.0,63.0,152.3555,69.1053,147.0,63.0,1.3401360544217686,1.0
f71ffadc-e1ae-4c27-ad18-8046a14becba,21,False,"[(154, 175)]",442,442,127,135,442,154,329,329,154,329,154,329,154,329,154,329,154,329,154,329,154,329,154,329,154,329,154,329,154,329.0,154.0,329.0,154.0,329.0,154.0,329.0,154.0,1.0,1.0
