eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
7f3814bf-4748-4a79-80cc-f44635e5ac18,0,False,"[(64, 71)]",134,156,57,61,134,64,135,135,64,135,64,135,64,135,64,135,64,135,64,135,64,135,64,135,64,135,64,135,64,135,64,135,64,135,64,135,64,1.0,1.0
7f3814bf-4748-4a79-80cc-f44635e5ac18,0,False,"[(71, 64)]",156,134,61,57,156,71,135,135,71,135,71,135,71,135,71,135,71,135,71,135,71,135,71,135,71,135,71,135,71,135,71,135,71,135,71,135,71,1.0,1.0
6ecc7eed-ca3e-4c5f-b277-6bb8a1d4d5fb,14,False,"[(62, 77), (70, 55)]",128,106,57,45,128,70,125,125,70,125,70,125,70,125,70,139,62,125,70,125,70,125,70,125,70,139,62,125,70,125.0,70.0,128.071,68.2452,125.0,70.0,125.0,70.0,1.112,1.0
6ecc7eed-ca3e-4c5f-b277-6bb8a1d4d5fb,14,False,"[(77, 62), (55, 70)]",106,128,45,57,106,55,125,125,55,125,55,125,55,125,55,139,77,125,55,125,55,125,55,125,55,139,77,125,55,125.0,55.0,128.071,59.8258,125.0,55.0,125.0,55.0,1.112,1.0
311cd153-fc2c-4963-9bc0-84cc89ba3b30,0,False,"[(57, 72)]",134,164,52,55,134,60,127,129,57,129,57,129,57,129,57,129,57,129,57,129,57,129,57,129,57,129,57,129,57,129,57,129,57,129,57,129,57,1.015748031496063,1.015748031496063
311cd153-fc2c-4963-9bc0-84cc89ba3b30,0,False,"[(72, 57)]",164,134,55,52,164,67,127,129,72,129,72,129,72,129,72,129,72,129,72,129,72,129,72,129,72,129,72,129,72,129,72,129,72,129,72,129,72,1.015748031496063,1.015748031496063
d2cc32fd-0888-466f-ba98-081354ad0b87,14,False,"[(525, 272)]",842,604,374,267,842,525,797,797,525,797,525,797,525,797,525,797,525,797,525,797,525,797,525,797,525,797,525,797,525,797,525,797,525,797,525,797,525,1.0,1.0
d2cc32fd-0888-466f-ba98-081354ad0b87,14,False,"[(272, 525)]",604,842,267,374,604,272,797,797,272,797,272,797,272,797,272,797,272,797,272,797,272,797,272,797,272,797,272,797,272,797,272,797,272,797,272,797,272,1.0,1.0
e4844df3-e938-4275-b48c-c9d438af3f16,0,False,"[(69, 54)]",122,92,51,44,122,64,121,123,69,123,69,123,69,123,69,123,69,123,69,123,69,123,69,123,69,123,69,123,69,123,69,123,69,123,69,123,69,1.0165289256198347,1.0165289256198347
e4844df3-e938-4275-b48c-c9d438af3f16,0,False,"[(54, 69)]",92,122,44,51,92,57,121,123,54,123,54,123,54,123,54,123,54,123,54,123,54,123,54,123,54,123,54,123,54,123,54,123,54,123,54,123,54,1.0165289256198347,1.0165289256198347
4ef0bbda-605d-47c6-bf9b-d546ecbb9306,14,False,"[(145, 124)]",240,204,90,69,240,145,269,269,145,269,145,269,145,269,145,269,145,269,145,269,145,269,145,269,145,269,145,269,145,269,145,269,145,269,145,269,145,1.0,1.0
4ef0bbda-605d-47c6-bf9b-d546ecbb9306,14,False,"[(124, 145)]",204,240,69,90,204,124,269,269,124,269,124,269,124,269,124,269,124,269,124,269,124,269,124,269,124,269,124,269,124,269,124,269,124,269,124,269,124,1.0,1.0
3cd7415f-36b6-4797-80d9-c9605d413daf,14,False,"[(191, 394)]",408,596,170,237,408,191,585,585,191,585,191,585,191,585,191,585,191,585,191,585,191,585,191,585,191,585,191,585,191,585,191,585,191,585,191,585,191,1.0,1.0
3cd7415f-36b6-4797-80d9-c9605d413daf,14,False,"[(394, 191)]",596,408,237,170,596,394,585,585,394,585,394,585,394,585,394,585,394,585,394,585,394,585,394,585,394,585,394,585,394,585,394,585,394,585,394,585,394,1.0,1.0
a21ad2b0-0241-48e4-abc9-2de28664d052,0,False,"[(463, 112), (449, 120)]",618,260,282,105,618,439,563,575,463,569,449,569,449,569,449,569,449,575,463,569,449,575,463,569,449,575,463,569,449,569.0,449.0,571.3691,454.528,575.0,463.0,569.0,449.0,1.0213143872113677,1.0106571936056838
a21ad2b0-0241-48e4-abc9-2de28664d052,0,False,"[(112, 463), (120, 449)]",260,618,105,282,260,124,563,575,112,569,120,569,120,569,120,569,120,575,112,569,120,575,112,569,120,575,112,569,120,569.0,120.0,571.3691,116.8411,575.0,112.0,569.0,120.0,1.0213143872113677,1.0106571936056838
d921eca9-2e89-4ede-b4a3-2ada2ed1f825,7,False,"[(66, 81), (70, 77), (75, 68)]",134,134,60,58,134,75,143,147,66,143,75,143,75,143,75,147,70,143,75,143,75,143,75,143,75,147,66,143,75,143.0,75.0,144.60750000000002,71.3829,144.2728,72.1364,143.0,75.0,1.027972027972028,1.0
d921eca9-2e89-4ede-b4a3-2ada2ed1f825,7,False,"[(81, 66), (77, 70), (68, 75)]",134,134,58,60,134,68,143,147,81,143,68,143,68,143,68,147,77,143,68,143,68,143,68,143,68,147,81,143,68,143.0,68.0,144.60750000000002,73.2246,144.2728,72.1364,143.0,68.0,1.027972027972028,1.0
110f78c8-0199-41b7-b386-cff9e152484c,1,False,"[(54, 61), (63, 56)]",134,156,47,54,134,54,115,115,54,115,54,115,54,115,54,115,54,115,54,115,54,115,54,115,54,119,63,115,54,115.0,54.0,116.2307,56.7692,115.0,54.0,115.0,54.0,1.0347826086956522,1.0
110f78c8-0199-41b7-b386-cff9e152484c,1,False,"[(61, 54), (56, 63)]",156,134,54,47,156,61,115,115,61,115,61,115,61,115,61,115,61,115,61,115,61,115,61,115,61,119,56,115,61,115.0,61.0,116.2307,59.4615,115.0,61.0,115.0,61.0,1.0347826086956522,1.0
d40b48bf-d535-4d50-b354-8b5f64cb3b9e,14,False,"[(79, 100), (84, 91), (88, 81)]",134,156,53,60,134,88,169,179,79,169,88,169,88,169,88,175,84,179,79,175,84,169,88,169,88,179,79,169,88,169.0001,88.0,172.9244,84.468,179.0,79.0,169.0,88.0,1.0591715976331362,1.0
d40b48bf-d535-4d50-b354-8b5f64cb3b9e,14,False,"[(100, 79), (91, 84), (81, 88)]",156,134,60,53,156,81,169,179,100,169,81,169,81,169,81,175,91,179,100,175,91,169,81,169,81,179,100,169,81,169.0001,81.0001,172.9244,88.4564,179.0,100.0,169.0,81.0,1.0591715976331362,1.0
e47ed14c-43bb-466a-977f-7bf0df46d972,0,False,"[(68, 61), (59, 66), (72, 57), (55, 70)]",134,156,43,47,134,58,123,125,55,125,59,125,59,125,59,129,68,125,55,125,59,125,55,125,55,129,72,125,59,125.0,55.0,125.63060000000002,61.0495,125.0,55.0,125.0,59.0,1.048780487804878,1.016260162601626
e47ed14c-43bb-466a-977f-7bf0df46d972,0,False,"[(61, 68), (66, 59), (57, 72), (70, 55)]",156,134,47,43,156,65,123,125,70,125,66,125,66,125,66,129,61,125,70,125,66,125,70,125,70,129,57,125,66,125.0,70.0,125.63060000000002,64.5811,125.0,70.0,125.0,66.0,1.048780487804878,1.016260162601626
1229ad16-0d68-49be-8bdc-0d00fbdbe537,0,False,"[(49, 64), (78, 63)]",134,164,39,49,134,52,111,113,49,113,49,113,49,113,49,113,49,113,49,113,49,113,49,113,49,141,78,113,49,113.0,49.0,113.78970000000001,49.8179,113.0,49.0,113.0,49.0,1.2702702702702702,1.018018018018018
1229ad16-0d68-49be-8bdc-0d00fbdbe537,0,False,"[(64, 49), (63, 78)]",164,134,49,39,164,59,111,113,64,113,64,113,64,113,64,113,64,113,64,113,64,113,64,113,64,141,63,113,64,113.0,64.0,113.78970000000001,63.9718,113.0,64.0,113.0,64.0,1.2702702702702702,1.018018018018018
94bcd336-25d6-415d-acd0-4c7d45fd294e,1,False,"[(60, 45), (56, 49), (46, 53)]",128,120,39,40,128,46,99,105,60,99,46,99,46,99,46,105,56,105,56,105,56,99,46,99,46,105,60,99,46,99.0,46.0,101.3072,51.3834,103.091,55.5455,99.0,46.0,1.0606060606060606,1.0
94bcd336-25d6-415d-acd0-4c7d45fd294e,1,False,"[(45, 60), (49, 56), (53, 46)]",120,128,40,39,120,53,99,105,45,99,53,99,53,99,53,105,49,105,49,105,49,99,53,99,53,105,45,99,53,99.0,53.0,101.3072,49.9238,103.091,47.5455,99.0,53.0,1.0606060606060606,1.0
0a8765c0-1743-4e40-b0a2-5e1a9824b0cd,8,False,"[(67, 60), (54, 69)]",134,142,49,50,134,57,121,123,54,127,67,123,54,123,54,127,67,123,54,123,54,123,54,123,54,127,67,123,54,123.0,54.0,124.61259999999999,59.2408,124.27279999999999,58.1364,123.0,54.0,1.0495867768595042,1.0165289256198347
0a8765c0-1743-4e40-b0a2-5e1a9824b0cd,8,False,"[(60, 67), (69, 54)]",142,134,50,49,142,64,121,123,69,127,60,123,69,123,69,127,60,123,69,123,69,123,69,123,69,127,60,123,69,123.0,69.0,124.61259999999999,65.3718,124.27279999999999,66.1364,123.0,69.0,1.0495867768595042,1.0165289256198347
74f92bca-ff52-4bae-90f5-867b2bec3650,7,False,"[(80, 65), (63, 78)]",148,148,58,58,148,66,139,141,63,141,63,141,63,141,63,145,80,141,63,141,63,141,63,141,63,145,80,141,63,141.0055,63.0233,142.7567,70.4662,143.0,71.5,141.0,63.0,1.0431654676258992,1.014388489208633
74f92bca-ff52-4bae-90f5-867b2bec3650,7,False,"[(65, 80), (78, 63)]",148,148,58,58,148,73,139,141,78,141,78,141,78,141,78,145,65,141,78,141,78,141,78,141,78,145,65,141,78,141.0055,77.9822,142.7567,72.2905,143.0,71.5,141.0,78.0,1.0431654676258992,1.014388489208633
7d416878-e876-4055-9b68-e5ac4fce58e9,14,False,"[(340, 325)]",744,744,320,320,744,340,665,665,340,665,340,665,340,665,340,665,340,665,340,665,340,665,340,665,340,665,340,665,340,665,340,665,340,665,340,665,340,1.0,1.0
7d416878-e876-4055-9b68-e5ac4fce58e9,14,False,"[(325, 340)]",744,744,320,320,744,325,665,665,325,665,325,665,325,665,325,665,325,665,325,665,325,665,325,665,325,665,325,665,325,665,325,665,325,665,325,665,325,1.0,1.0
dd177663-365b-4f01-bbb8-18b9668c8ad3,0,False,"[(57, 50)]",122,92,43,35,122,57,107,107,57,107,57,107,57,107,57,107,57,107,57,107,57,107,57,107,57,107,57,107,57,107,57,107,57,107,57,107,57,1.0,1.0
dd177663-365b-4f01-bbb8-18b9668c8ad3,0,False,"[(50, 57)]",92,122,35,43,92,50,107,107,50,107,50,107,50,107,50,107,50,107,50,107,50,107,50,107,50,107,50,107,50,107,50,107,50,107,50,107,50,1.0,1.0
97e6dfc5-7614-42f2-b022-cce49d65a733,1,False,"[(120, 105), (102, 117)]",176,184,88,93,176,105,217,219,102,219,102,219,102,219,102,225,120,219,102,219,102,219,102,219,102,225,120,219,102,219.0005,102.0015,221.3065,108.9195,220.4,106.2,219.0,102.0,1.0368663594470047,1.0092165898617511
