eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
c4fe579a-ee8a-4ee3-928a-95db48df63e3,0,False,"[(100, 65), (88, 71), (69, 86)]",308,256,54,50,308,69,155,165,100,155,69,155,69,155,69,159,88,165,100,159,88,155,69,159,88,165,100,155,69,157.4912,80.8331,157.78289999999998,82.2189,165.0,100.0,155.0,69.0,1.064516129032258,1.0
c4fe579a-ee8a-4ee3-928a-95db48df63e3,0,False,"[(65, 100), (71, 88), (86, 69)]",256,308,50,54,256,86,155,165,65,155,86,155,86,155,86,159,71,165,65,159,71,155,86,159,71,165,65,155,86,157.4912,76.6581,157.78289999999998,75.564,165.0,65.0,155.0,86.0,1.064516129032258,1.0
cf121ba1-c102-4ce4-b9de-8d227932588d,0,False,"[(94, 59), (80, 97)]",292,222,65,39,292,94,153,153,94,153,94,153,94,153,94,177,80,153,94,153,94,153,94,153,94,177,80,153,94,153.0,94.0,158.2978,90.9097,153.0,94.0,153.0,94.0,1.1568627450980393,1.0
cf121ba1-c102-4ce4-b9de-8d227932588d,0,False,"[(59, 94), (97, 80)]",222,292,39,65,222,59,153,153,59,153,59,153,59,153,59,177,97,153,59,153,59,153,59,153,59,177,97,153,59,153.0,59.0,158.2978,67.3881,153.0,59.0,153.0,59.0,1.1568627450980393,1.0
d839e807-3d87-4bdf-8791-6f1230438881,34,False,"[(124, 107), (105, 122), (101, 136)]",580,580,86,89,580,104,225,237,101,227,105,227,105,227,105,231,124,227,105,227,105,227,105,227,105,237,101,227,105,227.0001,105.0,228.30919999999998,111.2186,229.0,114.5,227.0,105.0,1.0533333333333332,1.008888888888889
d839e807-3d87-4bdf-8791-6f1230438881,34,False,"[(107, 124), (122, 105), (136, 101)]",580,580,89,86,580,121,225,237,136,227,122,227,122,227,122,231,107,227,122,227,122,227,122,227,122,237,136,227,122,227.0001,122.0001,228.30919999999998,117.0906,229.0,114.5,227.0,122.0,1.0533333333333332,1.008888888888889
8d55829a-a35e-442e-a80f-8f7ca96022ca,0,False,"[(88, 71), (61, 78), (90, 55)]",292,222,45,35,292,75,133,145,90,139,61,139,61,139,61,159,88,145,90,145,90,145,90,145,90,159,88,139,61,144.1139,85.7174,142.1388,76.171,145.0,90.0,139.0,61.0,1.1954887218045114,1.0451127819548873
8d55829a-a35e-442e-a80f-8f7ca96022ca,0,False,"[(71, 88), (78, 61), (55, 90)]",222,292,35,45,222,58,133,145,55,139,78,139,78,139,78,159,71,145,55,145,55,145,55,145,55,159,71,139,78,144.1139,58.3965,142.1388,65.9678,145.0,55.0,139.0,78.0,1.1954887218045114,1.0451127819548873
b33f1eb7-d2e4-4998-ad25-9b5d04479ea1,1,False,"[(115, 80)]",308,290,68,62,308,100,183,195,115,195,115,195,115,195,115,195,115,195,115,195,115,195,115,195,115,195,115,195,115,195,115,195,115,195,115,195,115,1.0655737704918034,1.0655737704918034
b33f1eb7-d2e4-4998-ad25-9b5d04479ea1,1,False,"[(80, 115)]",290,308,62,68,290,83,183,195,80,195,80,195,80,195,80,195,80,195,80,195,80,195,80,195,80,195,80,195,80,195,80,195,80,195,80,195,80,1.0655737704918034,1.0655737704918034
a0ea4921-d255-4922-a353-c65e7ca31926,0,False,"[(63, 98), (94, 77)]",324,376,43,53,324,66,149,161,63,171,94,161,63,161,63,171,94,161,63,161,63,161,63,161,63,171,94,161,63,161.0,63.0,164.7159,74.5194,161.0,63.0,161.0,63.0,1.1476510067114094,1.080536912751678
a0ea4921-d255-4922-a353-c65e7ca31926,0,False,"[(98, 63), (77, 94)]",376,324,53,43,376,83,149,161,98,171,77,161,98,161,98,171,77,161,98,161,98,161,98,161,98,171,77,161,98,161.0,98.0,164.7159,90.1965,161.0,98.0,161.0,98.0,1.1476510067114094,1.080536912751678
70f5146d-42b5-4961-8e5a-dbab34e2e12a,34,False,"[(302, 131), (98, 251), (265, 146), (150, 235), (231, 180), (165, 216)]",460,546,78,111,460,98,349,349,98,381,165,349,98,349,98,411,231,385,150,381,165,349,98,349,98,433,302,349,98,349.0,98.0001,374.097,165.5999,364.272,139.136,349.0,98.0,1.2406876790830945,1.0
70f5146d-42b5-4961-8e5a-dbab34e2e12a,34,False,"[(131, 302), (251, 98), (146, 265), (235, 150), (180, 231), (216, 165)]",546,460,111,78,546,251,349,349,251,381,216,349,251,349,251,411,180,385,235,381,216,349,251,349,251,433,131,349,251,349.0,250.9999,374.097,208.4971,364.272,225.136,349.0,251.0,1.2406876790830945,1.0
906de6cc-b535-415b-9f98-1ca5254fd38e,1,False,"[(111, 214)]",392,478,96,122,392,114,313,325,111,325,111,325,111,325,111,325,111,325,111,325,111,325,111,325,111,325,111,325,111,325,111,325,111,325,111,325,111,1.038338658146965,1.038338658146965
906de6cc-b535-415b-9f98-1ca5254fd38e,1,False,"[(214, 111)]",478,392,122,96,478,199,313,325,214,325,214,325,214,325,214,325,214,325,214,325,214,325,214,325,214,325,214,325,214,325,214,325,214,325,214,325,214,1.038338658146965,1.038338658146965
90f85ddc-1ef1-4c07-aea4-8f01e205eea8,17,False,"[(163, 146)]",478,426,134,126,478,163,309,309,163,309,163,309,163,309,163,309,163,309,163,309,163,309,163,309,163,309,163,309,163,309,163,309,163,309,163,309,163,1.0,1.0
90f85ddc-1ef1-4c07-aea4-8f01e205eea8,17,False,"[(146, 163)]",426,478,126,134,426,146,309,309,146,309,146,309,146,309,146,309,146,309,146,309,146,309,146,309,146,309,146,309,146,309,146,309,146,309,146,309,146,1.0,1.0
8e8dc9ec-9d30-4693-8350-6c73a2ce19dd,0,False,"[(112, 147)]",392,444,105,97,392,115,247,259,112,259,112,259,112,259,112,259,112,259,112,259,112,259,112,259,112,259,112,259,112,259,112,259,112,259,112,259,112,1.048582995951417,1.048582995951417
8e8dc9ec-9d30-4693-8350-6c73a2ce19dd,0,False,"[(147, 112)]",444,392,97,105,444,132,247,259,147,259,147,259,147,259,147,259,147,259,147,259,147,259,147,259,147,259,147,259,147,259,147,259,147,259,147,259,147,1.048582995951417,1.048582995951417
4a4fb172-3db7-4098-90dd-3cab2ecd0e6d,34,False,"[(140, 225)]",410,460,125,160,410,140,365,365,140,365,140,365,140,365,140,365,140,365,140,365,140,365,140,365,140,365,140,365,140,365,140,365,140,365,140,365,140,1.0,1.0
4a4fb172-3db7-4098-90dd-3cab2ecd0e6d,34,False,"[(225, 140)]",460,410,160,125,460,225,365,365,225,365,225,365,225,365,225,365,225,365,225,365,225,365,225,365,225,365,225,365,225,365,225,365,225,365,225,365,225,1.0,1.0
d5e86970-0cad-4a93-91b4-d70a98e008a5,34,False,"[(219, 184)]",716,716,162,159,716,219,403,403,219,403,219,403,219,403,219,403,219,403,219,403,219,403,219,403,219,403,219,403,219,403,219,403,219,403,219,403,219,1.0,1.0
d5e86970-0cad-4a93-91b4-d70a98e008a5,34,False,"[(184, 219)]",716,716,159,162,716,184,403,403,184,403,184,403,184,403,184,403,184,403,184,403,184,403,184,403,184,403,184,403,184,403,184,403,184,403,184,403,184,1.0,1.0
169f0d7a-04a1-4495-b14e-5a825e218dca,35,False,"[(164, 147)]",478,494,94,102,478,164,311,311,164,311,164,311,164,311,164,311,164,311,164,311,164,311,164,311,164,311,164,311,164,311,164,311,164,311,164,311,164,1.0,1.0
169f0d7a-04a1-4495-b14e-5a825e218dca,35,False,"[(147, 164)]",494,478,102,94,494,147,311,311,147,311,147,311,147,311,147,311,147,311,147,311,147,311,147,311,147,311,147,311,147,311,147,311,147,311,147,311,147,1.0,1.0
a2f44eb8-4ccc-43d2-a116-a419653662ec,17,False,"[(87, 104)]",358,358,70,74,358,87,191,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,1.0,1.0
a2f44eb8-4ccc-43d2-a116-a419653662ec,17,False,"[(104, 87)]",358,358,74,70,358,104,191,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,1.0,1.0
219084d5-fa3a-410a-8285-3e512ed78cc5,1,False,"[(117, 82), (99, 134)]",308,290,87,62,308,102,187,199,117,199,117,199,117,199,117,199,117,199,117,199,117,199,117,199,117,233,99,199,117,199.0,117.0,207.7117,112.3879,207.2572,112.6286,199.0,117.0,1.2459893048128343,1.0641711229946524
219084d5-fa3a-410a-8285-3e512ed78cc5,1,False,"[(82, 117), (134, 99)]",290,308,62,87,290,85,187,199,82,199,82,199,82,199,82,199,82,199,82,199,82,199,82,199,82,233,134,199,82,199.0,82.0,207.7117,95.3238,207.2572,94.6286,199.0,82.0,1.2459893048128343,1.0641711229946524
7cf54ede-510f-4597-95cb-cdcecfaea148,1,False,"[(214, 231)]",868,886,199,199,868,214,445,445,214,445,214,445,214,445,214,445,214,445,214,445,214,445,214,445,214,445,214,445,214,445,214,445,214,445,214,445,214,1.0,1.0
7cf54ede-510f-4597-95cb-cdcecfaea148,1,False,"[(231, 214)]",886,868,199,199,886,231,445,445,231,445,231,445,231,445,231,445,231,445,231,445,231,445,231,445,231,445,231,445,231,445,231,445,231,445,231,445,231,1.0,1.0
48325a96-83eb-4eb8-afd8-0834d8bc6d67,17,False,"[(135, 934), (143, 908)]",324,1106,104,271,324,166,1029,1069,135,1051,143,1051,143,1051,143,1051,143,1051,143,1051,143,1069,135,1051,143,1069,135,1051,143,1051.0,143.0,1055.3879,141.0499,1060.0,139.0,1051.0,143.0,1.0388726919339164,1.021379980563654
48325a96-83eb-4eb8-afd8-0834d8bc6d67,17,False,"[(934, 135), (908, 143)]",1106,324,271,104,1106,863,1029,1069,934,1051,908,1051,908,1051,908,1051,908,1051,908,1051,908,1069,934,1051,908,1069,934,1051,908,1051.0,908.0,1055.3879,914.338,1060.0,921.0,1051.0,908.0,1.0388726919339164,1.021379980563654
2c787863-ad41-4005-b709-83fe2e1083dc,17,False,"[(210, 227)]",494,494,195,195,494,210,437,437,210,437,210,437,210,437,210,437,210,437,210,437,210,437,210,437,210,437,210,437,210,437,210,437,210,437,210,437,210,1.0,1.0
2c787863-ad41-4005-b709-83fe2e1083dc,17,False,"[(227, 210)]",494,494,195,195,494,227,437,437,227,437,227,437,227,437,227,437,227,437,227,437,227,437,227,437,227,437,227,437,227,437,227,437,227,437,227,437,227,1.0,1.0
6ede1a09-5b6b-44d3-85f6-6e6ff3e64226,1,False,"[(150, 115)]",410,392,118,100,410,150,265,265,150,265,150,265,150,265,150,265,150,265,150,265,150,265,150,265,150,265,150,265,150,265,150,265,150,265,150,265,150,1.0,1.0
6ede1a09-5b6b-44d3-85f6-6e6ff3e64226,1,False,"[(115, 150)]",392,410,100,118,392,115,265,265,115,265,115,265,115,265,115,265,115,265,115,265,115,265,115,265,115,265,115,265,115,265,115,265,115,265,115,265,115,1.0,1.0
9c8a821e-f33f-4899-9491-fcd6f62bd921,0,False,"[(85, 50)]",308,256,38,35,308,70,123,135,85,135,85,135,85,135,85,135,85,135,85,135,85,135,85,135,85,135,85,135,85,135,85,135,85,135,85,135,85,1.0975609756097562,1.0975609756097562
9c8a821e-f33f-4899-9491-fcd6f62bd921,0,False,"[(50, 85)]",256,308,35,38,256,53,123,135,50,135,50,135,50,135,50,135,50,135,50,135,50,135,50,135,50,135,50,135,50,135,50,135,50,135,50,135,50,1.0975609756097562,1.0975609756097562
2b16d365-ec37-4a51-a1c8-10b4a956a8e3,34,False,"[(96, 61), (82, 117)]",308,308,51,46,308,81,145,157,96,157,96,157,96,157,96,157,96,157,96,157,96,157,96,157,96,199,82,157,96,157.0,96.0,166.0131,92.9957,178.0,89.0,157.0,96.0,1.3724137931034484,1.0827586206896551
2b16d365-ec37-4a51-a1c8-10b4a956a8e3,34,False,"[(61, 96), (117, 82)]",308,308,46,51,308,64,145,157,61,157,61,157,61,157,61,157,61,157,61,157,61,157,61,157,61,199,117,157,61,157.0,61.0,166.0131,73.0174,178.0,89.0,157.0,61.0,1.3724137931034484,1.0827586206896551
d17367a8-3804-4c54-a150-b7a0951d2e6b,34,False,"[(128, 163), (187, 152)]",308,308,113,113,308,131,279,291,128,291,128,291,128,291,128,291,128,291,128,291,128,291,128,291,128,339,187,291,128,291.0,128.0,299.4979,138.4453,315.0,157.5,291.0,128.0,1.2150537634408602,1.043010752688172
d17367a8-3804-4c54-a150-b7a0951d2e6b,34,False,"[(163, 128), (152, 187)]",308,308,113,113,308,148,279,291,163,291,163,291,163,291,163,291,163,291,163,291,163,291,163,291,163,339,152,291,163,291.0,163.0,299.4979,161.0526,315.0,157.5,291.0,163.0,1.2150537634408602,1.043010752688172
aea1f86a-9f55-4e54-b305-4466b260957b,17,False,"[(71, 54)]",308,256,39,31,308,71,125,125,71,125,71,125,71,125,71,125,71,125,71,125,71,125,71,125,71,125,71,125,71,125,71,125,71,125,71,125,71,1.0,1.0
aea1f86a-9f55-4e54-b305-4466b260957b,17,False,"[(54, 71)]",256,308,31,39,256,54,125,125,54,125,54,125,54,125,54,125,54,125,54,125,54,125,54,125,54,125,54,125,54,125,54,125,54,125,54,125,54,1.0,1.0
367af1a7-a093-4ddc-ac1b-ea0aacc117a7,34,False,"[(87, 104), (72, 123)]",342,324,57,84,342,87,191,195,72,191,87,191,87,191,87,191,87,191,87,191,87,191,87,191,87,195,72,191,87,191.0,87.0,192.56580000000002,81.1281,191.0,87.0,191.0,87.0,1.0209424083769634,1.0
367af1a7-a093-4ddc-ac1b-ea0aacc117a7,34,False,"[(104, 87), (123, 72)]",324,342,84,57,324,104,191,195,123,191,104,191,104,191,104,191,104,191,104,191,104,191,104,191,104,195,123,191,104,191.0,104.0,192.56580000000002,111.4377,191.0,104.0,191.0,104.0,1.0209424083769634,1.0
