eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,PoA,PoS
e3c7e268-4aa0-4038-860a-c8306f253dd0,1,False,"[(66, 97)]",286,302,51,67,286,69,153,163,66,163,66,163,66,163,66,163,66,163,66,163,66,163,66,163,66,163,66,163,66,163.0,66.0,163.0,66.0,163.0,66.0,163.0,66.0,1.065359477124183,1.065359477124183
e3c7e268-4aa0-4038-860a-c8306f253dd0,1,False,"[(97, 66)]",302,286,67,51,302,84,153,163,97,163,97,163,97,163,97,163,97,163,97,163,97,163,97,163,97,163,97,163,97,163.0,97.0,163.0,97.0,163.0,97.0,163.0,97.0,1.065359477124183,1.065359477124183
c98f9db2-a52a-4c29-b4af-b19999670d11,0,False,"[(309, 278)]",1188,1126,269,254,1188,284,583,587,309,587,309,587,309,587,309,587,309,587,309,587,309,587,309,587,309,587,309,587,309,587.0,309.0,587.0,309.0,587.0,309.0,587.0,309.0,1.006861063464837,1.006861063464837
c98f9db2-a52a-4c29-b4af-b19999670d11,0,False,"[(278, 309)]",1126,1188,254,269,1126,299,583,587,278,587,278,587,278,587,278,587,278,587,278,587,278,587,278,587,278,587,278,587,278,587.0,278.0,587.0,278.0,587.0,278.0,587.0,278.0,1.006861063464837,1.006861063464837
482c7b6d-833d-41a1-9bb1-d309546a8344,0,False,"[(102, 71)]",258,196,67,53,258,89,163,173,102,173,102,173,102,173,102,173,102,173,102,173,102,173,102,173,102,173,102,173,102,173.0,102.0,173.0,102.0,173.0,102.0,173.0,102.0,1.0613496932515338,1.0613496932515338
482c7b6d-833d-41a1-9bb1-d309546a8344,0,False,"[(71, 102)]",196,258,53,67,196,74,163,173,71,173,71,173,71,173,71,173,71,173,71,173,71,173,71,173,71,173,71,173,71,173.0,71.0,173.0,71.0,173.0,71.0,173.0,71.0,1.0613496932515338,1.0613496932515338
8b6a9e53-9f03-4436-8636-9f4d45813afa,15,False,"[(90, 45)]",272,196,51,27,272,90,135,135,90,135,90,135,90,135,90,135,90,135,90,135,90,135,90,135,90,135,90,135,90,135.0,90.0,135.0,90.0,135.0,90.0,135.0,90.0,1.0,1.0
8b6a9e53-9f03-4436-8636-9f4d45813afa,15,False,"[(45, 90)]",196,272,27,51,196,45,135,135,45,135,45,135,45,135,45,135,45,135,45,135,45,135,45,135,45,135,45,135,45,135.0,45.0,135.0,45.0,135.0,45.0,135.0,45.0,1.0,1.0
9ca9b664-05f9-4865-a474-a9e6b2927c35,60,False,"[(285, 376)]",932,962,272,289,932,285,661,661,285,661,285,661,285,661,285,661,285,661,285,661,285,661,285,661,285,661,285,661,285,661.0,285.0,661.0,285.0,661.0,285.0,661.0,285.0,1.0,1.0
9ca9b664-05f9-4865-a474-a9e6b2927c35,60,False,"[(376, 285)]",962,932,289,272,962,376,661,661,376,661,376,661,376,661,376,661,376,661,376,661,376,661,376,661,376,661,376,661,376,661.0,376.0,661.0,376.0,661.0,376.0,661.0,376.0,1.0,1.0
a8ddc4d5-8c02-4681-8669-7d5d3d0bf98d,1,False,"[(116, 101), (99, 114)]",286,346,81,76,286,99,213,213,99,213,99,213,99,213,99,217,116,213,99,213,99,213,99,213,99,217,116,213,99,214.47429999999997,105.2655,213.0,99.0,213.0,99.0,213.0,99.0,1.0187793427230047,1.0
a8ddc4d5-8c02-4681-8669-7d5d3d0bf98d,1,False,"[(101, 116), (114, 99)]",346,286,76,81,346,114,213,213,114,213,114,213,114,213,114,217,101,213,114,213,114,213,114,213,114,217,101,213,114,214.47429999999997,109.2088,213.0,114.0,213.0,114.0,213.0,114.0,1.0187793427230047,1.0
f08821f7-02a2-4d75-9e32-fd4605f6816e,16,False,"[(67, 98), (80, 95), (106, 91)]",286,302,43,57,286,70,155,165,67,175,80,165,67,165,67,175,80,175,80,175,80,165,67,165,67,197,106,165,67,169.50890000000004,72.8615,165.00009999999997,67.0001,174.375,79.1875,165.0,67.0,1.270967741935484,1.064516129032258
f08821f7-02a2-4d75-9e32-fd4605f6816e,16,False,"[(98, 67), (95, 80), (91, 106)]",302,286,57,43,302,85,155,165,98,175,95,165,98,165,98,175,95,175,95,175,95,165,98,165,98,197,91,165,98,169.50890000000004,96.6474,165.00009999999997,98.0,174.375,95.1875,165.0,98.0,1.270967741935484,1.064516129032258
c98ee003-38d9-45e0-bd28-8160984ec187,0,False,"[(103, 88), (99, 114), (91, 122)]",316,378,68,83,316,103,191,191,103,191,103,191,103,191,103,191,103,213,91,213,99,191,103,191,103,213,99,191,103,197.87869999999998,99.24799999999999,191.00009999999997,103.0,213.0,91.0,191.0,103.0,1.1151832460732984,1.0
c98ee003-38d9-45e0-bd28-8160984ec187,0,False,"[(88, 103), (114, 99), (122, 91)]",378,316,83,68,378,88,191,191,88,191,88,191,88,191,88,191,88,213,122,213,114,191,88,191,88,213,114,191,88,197.87869999999998,98.63069999999999,191.00009999999997,88.00009999999997,213.0,122.0,191.0,88.0,1.1151832460732984,1.0
0ae5ae21-8e22-424b-a056-31dde6909553,15,False,"[(56, 87), (65, 80), (82, 67), (85, 54)]",286,286,43,39,286,72,129,139,85,145,65,139,85,139,85,145,65,145,65,145,65,139,85,139,85,149,82,139,85,140.87959999999998,71.37299999999999,139.1986,83.56020000000001,141.0,70.5,139.0,85.0,1.1550387596899225,1.0775193798449612
0ae5ae21-8e22-424b-a056-31dde6909553,15,False,"[(87, 56), (80, 65), (67, 82), (54, 85)]",286,286,39,43,286,57,129,139,54,145,80,139,54,139,54,145,80,145,80,145,80,139,54,139,54,149,67,139,54,140.87959999999998,69.50659999999999,139.1986,55.63839999999999,141.0,70.5,139.0,54.0,1.1550387596899225,1.0775193798449612
9e9bc37d-4f40-4a02-a1d2-42ebd6422c0b,1,False,"[(207, 238)]",976,992,194,198,976,228,441,445,207,445,207,445,207,445,207,445,207,445,207,445,207,445,207,445,207,445,207,445,207,445.0,207.0,445.0,207.0,445.0,207.0,445.0,207.0,1.0090702947845804,1.0090702947845804
9e9bc37d-4f40-4a02-a1d2-42ebd6422c0b,1,False,"[(238, 207)]",992,976,198,194,992,213,441,445,238,445,238,445,238,445,238,445,238,445,238,445,238,445,238,445,238,445,238,445,238,445.0,238.0,445.0,238.0,445.0,238.0,445.0,238.0,1.0090702947845804,1.0090702947845804
57e26f49-3426-4623-a05e-ea878387600a,30,False,"[(86, 101)]",332,316,64,60,332,90,165,187,86,187,86,187,86,187,86,187,86,187,86,187,86,187,86,187,86,187,86,187,86,187.0,86.0,187.0,86.0,187.0,86.0,187.0,86.0,1.1333333333333333,1.1333333333333333
57e26f49-3426-4623-a05e-ea878387600a,30,False,"[(101, 86)]",316,332,60,64,316,75,165,187,101,187,101,187,101,187,101,187,101,187,101,187,101,187,101,187,101,187,101,187,101,187.0,101.0,187.0,101.0,187.0,101.0,187.0,101.0,1.1333333333333333,1.1333333333333333
2c5733fe-fe08-459b-82cb-dd8c02f99274,30,False,"[(94, 63)]",272,272,63,50,272,94,157,157,94,157,94,157,94,157,94,157,94,157,94,157,94,157,94,157,94,157,94,157,94,157.0,94.0,157.0,94.0,157.0,94.0,157.0,94.0,1.0,1.0
2c5733fe-fe08-459b-82cb-dd8c02f99274,30,False,"[(63, 94)]",272,272,50,63,272,63,157,157,63,157,63,157,63,157,63,157,63,157,63,157,63,157,63,157,63,157,63,157,63,157.0,63.0,157.0,63.0,157.0,63.0,157.0,63.0,1.0,1.0
a7de2122-7c33-4ee3-a3cd-1db898c68f2c,0,True,"[(92, 61), (84, 69), (67, 82)]",272,226,50,48,272,79,143,153,92,149,67,149,67,149,67,153,84,153,92,153,84,153,92,153,92,153,84,149,67,151.04269999999997,79.76689999999999,151.6857,83.78569999999999,153.0,92.0,149.0,67.0,1.06993006993007,1.0419580419580419
a7de2122-7c33-4ee3-a3cd-1db898c68f2c,0,True,"[(61, 92), (69, 84), (82, 67)]",226,272,48,50,226,64,143,153,61,149,82,149,82,149,82,153,69,153,61,153,69,153,61,153,61,153,69,149,82,151.04269999999997,71.2758,151.6857,67.9,153.0,61.0,149.0,82.0,1.06993006993007,1.0419580419580419
f3c7617f-ea3b-4d7d-a5fe-eb002cbb1fb4,31,True,"[(399, 384), (386, 401)]",886,466,186,105,886,399,783,783,399,783,399,783,399,783,399,783,399,783,399,783,399,783,399,783,399,787,386,783,399,783.4457,397.5513,783.0,399.0,783.0,399.0,783.0,399.0,1.0051085568326947,1.0
f3c7617f-ea3b-4d7d-a5fe-eb002cbb1fb4,31,True,"[(384, 399), (401, 386)]",466,886,105,186,466,384,783,783,384,783,384,783,384,783,384,783,384,783,384,783,384,783,384,783,384,787,401,783,384,783.4457,385.8944,783.0,384.0,783.0,384.0,783.0,384.0,1.0051085568326947,1.0
e6320f11-0a79-4bf3-b7b4-773b40e1a69c,30,False,"[(272, 303)]",932,932,272,267,932,272,575,575,272,575,272,575,272,575,272,575,272,575,272,575,272,575,272,575,272,575,272,575,272,575.0,272.0,575.0,272.0,575.0,272.0,575.0,272.0,1.0,1.0
