eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
8993866f-2cc3-4e0f-b1e0-0e7faef098e1,0,True,"[(706, 276)]",706,276,206,100,706,706,982,982,706,982,706,982,706,982,706,982,706,982,706,982,706,982,706,982,706,982,706,982,706,982.0,706.0,982.0,706.0,982.0,706.0,982.0,706.0,1.0,1.0
8993866f-2cc3-4e0f-b1e0-0e7faef098e1,0,True,"[(276, 706)]",276,706,100,206,276,276,982,982,276,982,276,982,276,982,276,982,276,982,276,982,276,982,276,982,276,982,276,982,276,982.0,276.0,982.0,276.0,982.0,276.0,982.0,276.0,1.0,1.0
4830d25a-6071-465f-8278-a47fe43cf854,0,False,"[(628, 77), (598, 125)]",718,144,238,63,718,619,699,705,628,723,598,705,628,705,628,723,598,705,628,723,598,705,628,705,628,723,598,705,628,705.0,628.0,705.0,628.0,709.6564000000001,620.2394,705.0,628.0,1.0343347639484979,1.0085836909871244
4830d25a-6071-465f-8278-a47fe43cf854,0,False,"[(77, 628), (125, 598)]",144,718,63,238,144,80,699,705,77,723,125,705,77,705,77,723,125,705,77,723,125,705,77,705,77,723,125,705,77,705.0,77.0,705.0,77.0,709.6564000000001,89.417,705.0,77.0,1.0343347639484979,1.0085836909871244
2cea4845-a2ae-4f53-b6f6-30407a6591d9,22,False,"[(80, 91), (92, 69)]",200,200,52,52,200,92,161,161,92,171,80,161,92,161,92,171,80,171,80,171,80,161,92,161,92,171,80,161,92,161.0,92.0,161.0,92.0,164.7322,87.5214,167.7648,83.8824,1.062111801242236,1.0
2cea4845-a2ae-4f53-b6f6-30407a6591d9,22,False,"[(91, 80), (69, 92)]",200,200,52,52,200,69,161,161,69,171,91,161,69,161,69,171,91,171,91,171,91,161,69,161,69,171,91,161,69,161.0,69.0,161.0,69.0,164.7322,77.2108,167.7648,83.8824,1.062111801242236,1.0
b1d4d005-9c66-49d7-aca2-69e1ad2a3644,11,False,"[(106, 95)]",376,320,88,68,376,106,201,201,106,201,106,201,106,201,106,201,106,201,106,201,106,201,106,201,106,201,106,201,106,201.0,106.0,201.0,106.0,201.0,106.0,201.0,106.0,1.0,1.0
b1d4d005-9c66-49d7-aca2-69e1ad2a3644,11,False,"[(95, 106)]",320,376,68,88,320,95,201,201,95,201,95,201,95,201,95,201,95,201,95,201,95,201,95,201,95,201,95,201,95,201.0,95.0,201.0,95.0,201.0,95.0,201.0,95.0,1.0,1.0
900510e1-d6f4-4db1-9e31-93bda383b688,0,False,"[(127, 150)]",320,354,116,131,320,127,277,277,127,277,127,277,127,277,127,277,127,277,127,277,127,277,127,277,127,277,127,277,127,277.0,127.0,277.0,127.0,277.0,127.0,277.0,127.0,1.0,1.0
900510e1-d6f4-4db1-9e31-93bda383b688,0,False,"[(150, 127)]",354,320,131,116,354,150,277,277,150,277,150,277,150,277,150,277,150,277,150,277,150,277,150,277,150,277,150,277,150,277.0,150.0,277.0,150.0,277.0,150.0,277.0,150.0,1.0,1.0
93dcb4e9-41d4-4b6b-8726-737f286ea945,0,False,"[(112, 89), (95, 106)]",234,188,85,66,234,103,195,201,112,201,95,201,112,201,112,201,95,201,112,201,112,201,112,201,112,201,95,201,112,201.0,111.9972,201.0,95.0,201.0,104.92859999999999,201.0,112.0,1.0307692307692307,1.0307692307692307
93dcb4e9-41d4-4b6b-8726-737f286ea945,0,False,"[(89, 112), (106, 95)]",188,234,66,85,188,92,195,201,89,201,106,201,89,201,89,201,106,201,89,201,89,201,89,201,89,201,106,201,89,201.0,89.0028,201.0,106.0,201.0,96.0714,201.0,89.0,1.0307692307692307,1.0307692307692307
4b48b73f-f2cc-4fcb-bc99-aae241970f11,0,False,"[(56, 67), (69, 46)]",200,166,46,35,200,60,109,115,69,123,56,115,69,115,69,123,56,115,69,115,69,115,69,115,69,123,56,115,69,115.0,69.0,115.0,69.0,117.7225,64.57589999999999,115.0,69.0,1.128440366972477,1.055045871559633
4b48b73f-f2cc-4fcb-bc99-aae241970f11,0,False,"[(67, 56), (46, 69)]",166,200,35,46,166,49,109,115,46,123,67,115,46,115,46,123,67,115,46,115,46,115,46,115,46,123,67,115,46,115.0,46.0,115.0,46.0,117.7225,53.14660000000001,115.0,46.0,1.128440366972477,1.055045871559633
962521b8-991c-4bcb-bc62-490d2f0901b9,11,False,"[(80, 103), (90, 101), (99, 88), (102, 79)]",232,210,69,66,232,81,173,181,102,187,99,181,102,181,102,191,90,181,102,187,99,181,102,181,102,191,90,181,102,181.0,102.0,181.0,102.0,181.8827,92.2904,181.04340000000002,101.52170000000001,1.1040462427745665,1.046242774566474
