eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Utilitarian,Individual Time In Utilitarian,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
1d1b20d4-dcde-453b-a168-6e623aef9199,26,False,"[(144, 65), (115, 76), (114, 101), (90, 169)]",236,170,66,38,236,115,191,209,144,215,114,191,115,191,115,215,114,191,115,191,115,191,115,191,115,259,90,191,115,191.0,115.0,191.0,115.0,195.2765,113.4278,203.15,134.575,1.356020942408377,1.0
1d1b20d4-dcde-453b-a168-6e623aef9199,26,False,"[(65, 144), (76, 115), (101, 114), (169, 90)]",170,236,38,66,170,76,191,209,65,215,101,191,76,191,76,215,101,191,76,191,76,191,76,191,76,259,169,191,76,191.0,76.0,191.0,76.0,195.2765,81.8487,203.15,68.575,1.356020942408377,1.0
aafcc922-5a5b-46c5-b93a-a6560abf85da,26,False,"[(89, 62), (79, 66), (68, 81)]",236,236,54,51,236,78,143,151,89,145,79,145,79,145,79,145,79,145,79,145,79,145,79,145,79,151,89,145,79,145.0,79.0,145.0,79.0,146.12040000000002,75.9188,147.0,73.5,1.055944055944056,1.013986013986014
aafcc922-5a5b-46c5-b93a-a6560abf85da,26,False,"[(62, 89), (66, 79), (81, 68)]",236,236,51,54,236,65,143,151,62,145,66,145,66,145,66,145,66,145,66,145,66,145,66,145,66,151,62,145,66,145.0,66.0,145.0,66.0,146.12040000000002,70.20160000000001,147.0,73.5,1.055944055944056,1.013986013986014
7ac3f64c-0f65-40b9-b295-22d810d84515,26,False,"[(71, 58), (60, 87)]",236,196,49,42,236,71,129,129,71,129,71,129,71,129,71,129,71,129,71,129,71,129,71,129,71,147,60,129,71,129.0,71.0,129.0,71.0,133.12619999999998,68.4784,129.0,71.0,1.1395348837209303,1.0
7ac3f64c-0f65-40b9-b295-22d810d84515,26,False,"[(58, 71), (87, 60)]",196,236,42,49,196,58,129,129,58,129,58,129,58,129,58,129,58,129,58,129,58,129,58,129,58,147,87,129,58,129.0,58.0,129.0,58.0,133.12619999999998,64.64779999999999,129.0,58.0,1.1395348837209303,1.0
131b0e9d-6d6e-41e4-9c1f-f3d2627e8794,1,False,"[(440, 467)]",1392,1406,429,432,1392,443,899,907,440,907,440,907,440,907,440,907,440,907,440,907,440,907,440,907,440,907,440,907,440,907.0,440.0,907.0,440.0,907.0,440.0,907.0,440.0,1.0088987764182424,1.0088987764182424
131b0e9d-6d6e-41e4-9c1f-f3d2627e8794,1,False,"[(467, 440)]",1406,1392,432,429,1406,456,899,907,467,907,467,907,467,907,467,907,467,907,467,907,467,907,467,907,467,907,467,907,467,907.0,467.0,907.0,467.0,907.0,467.0,907.0,467.0,1.0088987764182424,1.0088987764182424
dd3eaa25-cf11-46b6-a15f-92754e84c4fc,1,False,"[(74, 87), (89, 76)]",248,288,58,65,248,74,161,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161,74,165,89,161,74,161.0,74.0,161.0,74.0,162.50289999999995,79.636,161.0,74.0,1.0248447204968945,1.0
dd3eaa25-cf11-46b6-a15f-92754e84c4fc,1,False,"[(87, 74), (76, 89)]",288,248,65,58,288,87,161,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161,87,165,76,161,87,161.0,87.0,161.0,87.0,162.50289999999995,82.86689999999999,161.0,87.0,1.0248447204968945,1.0
36b23fe5-bdf9-4b88-9eac-076e07fccb91,1,False,"[(132, 105)]",236,222,82,83,236,121,229,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237,132,237.0,132.0,237.0,132.0,237.0,132.0,237.0,132.0,1.034934497816594,1.034934497816594
36b23fe5-bdf9-4b88-9eac-076e07fccb91,1,False,"[(105, 132)]",222,236,83,82,222,108,229,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237,105,237.0,105.0,237.0,105.0,237.0,105.0,237.0,105.0,1.034934497816594,1.034934497816594
fa5b9e6b-74b4-41eb-8421-e7f1c3fca240,0,False,"[(74, 47), (61, 74)]",224,170,38,31,224,63,113,121,74,121,74,121,74,121,74,135,61,121,74,121,74,121,74,121,74,135,61,121,74,121.0,74.0,121.0,74.0,124.731,70.53550000000001,121.0,74.0,1.1946902654867257,1.0707964601769913
fa5b9e6b-74b4-41eb-8421-e7f1c3fca240,0,False,"[(47, 74), (74, 61)]",170,224,31,38,170,50,113,121,47,121,47,121,47,121,47,135,74,121,47,121,47,121,47,121,47,135,74,121,47,121.0,47.0,121.0,47.0,124.731,54.195499999999996,121.0,47.0,1.1946902654867257,1.0707964601769913
45d7fd6c-8c76-4bff-b70a-ae0d0c0ef70b,26,False,"[(297, 154)]",418,248,122,72,418,297,451,451,297,451,297,451,297,451,297,451,297,451,297,451,297,451,297,451,297,451,297,451,297,451.0,297.0,451.0,297.0,451.0,297.0,451.0,297.0,1.0,1.0
45d7fd6c-8c76-4bff-b70a-ae0d0c0ef70b,26,False,"[(154, 297)]",248,418,72,122,248,154,451,451,154,451,154,451,154,451,154,451,154,451,154,451,154,451,154,451,154,451,154,451,154,451.0,154.0,451.0,154.0,451.0,154.0,451.0,154.0,1.0,1.0
dc82c274-18db-4447-992a-11123b8441cf,26,False,"[(75, 48), (65, 52)]",236,196,42,35,236,64,115,123,75,117,65,117,65,117,65,117,65,123,75,117,65,117,65,117,65,123,75,117,65,117.0,65.0,117.0,65.0,118.8965,68.1608,123.0,75.0,1.0695652173913044,1.017391304347826
dc82c274-18db-4447-992a-11123b8441cf,26,False,"[(48, 75), (52, 65)]",196,236,35,42,196,51,115,123,48,117,52,117,52,117,52,117,52,123,48,117,52,117,52,117,52,123,48,117,52,117.0,52.0,117.0,52.0,118.8965,50.73570000000001,123.0,48.0,1.0695652173913044,1.017391304347826
7891e2ba-7d7c-442a-9441-d2deba4dec86,26,False,"[(74, 61), (59, 72)]",236,222,46,39,236,59,131,131,59,131,59,131,59,131,59,135,74,135,74,135,74,131,59,131,59,135,74,131,59,131.0,59.0,131.0,59.0,132.78539999999998,65.6953,135.0,74.0,1.0305343511450382,1.0
7891e2ba-7d7c-442a-9441-d2deba4dec86,26,False,"[(61, 74), (72, 59)]",222,236,39,46,222,72,131,131,72,131,72,131,72,131,72,135,61,135,61,135,61,131,72,131,72,135,61,131,72,131.0,72.0,131.0,72.0,132.78539999999998,67.0901,135.0,61.0,1.0305343511450382,1.0
6cda603a-a311-4851-9e20-94401be3adbf,0,False,"[(123, 110), (129, 102)]",262,196,72,58,262,118,223,231,129,233,123,231,129,231,129,233,123,231,129,231,129,231,129,231,129,233,123,231,129,231.0,129.0,231.0,129.0,231.673,126.98089999999999,231.0,129.0,1.0448430493273542,1.0358744394618835
6cda603a-a311-4851-9e20-94401be3adbf,0,False,"[(110, 123), (102, 129)]",196,262,58,72,196,105,223,231,102,233,110,231,102,231,102,233,110,231,102,231,102,231,102,231,102,233,110,231,102,231.0,102.0,231.0,102.0,231.673,104.6921,231.0,102.0,1.0448430493273542,1.0358744394618835
c9231154-4644-49d7-ba38-8d56948955cf,26,False,"[(91, 64)]",236,236,64,53,236,91,155,155,91,155,91,155,91,155,91,155,91,155,91,155,91,155,91,155,91,155,91,155,91,155.0,91.0,155.0,91.0,155.0,91.0,155.0,91.0,1.0,1.0
c9231154-4644-49d7-ba38-8d56948955cf,26,False,"[(64, 91)]",236,236,53,64,236,64,155,155,64,155,64,155,64,155,64,155,64,155,64,155,64,155,64,155,64,155,64,155,64,155.0,64.0,155.0,64.0,155.0,64.0,155.0,64.0,1.0,1.0
f06d043e-b5a5-4e94-b77e-80842f35f529,26,False,"[(100, 73), (97, 84), (82, 95)]",236,222,54,46,236,89,165,173,100,177,82,173,100,173,100,181,97,181,97,181,97,173,100,173,100,181,97,173,100,173.0,100.0,173.0,100.0,174.76739999999995,92.04679999999999,174.3,94.15,1.096969696969697,1.0484848484848486
f06d043e-b5a5-4e94-b77e-80842f35f529,26,False,"[(73, 100), (84, 97), (95, 82)]",222,236,46,54,222,76,165,173,73,177,95,173,73,173,73,181,84,181,84,181,84,173,73,173,73,181,84,173,73,173.0,73.0,173.0,73.0,174.76739999999995,82.72059999999999,174.3,80.15,1.096969696969697,1.0484848484848486
560711c2-7332-47fc-ae2a-afa5641a4f97,27,True,"[(422, 435)]",638,456,224,166,638,414,841,857,422,857,422,857,422,857,422,857,422,857,422,857,422,857,422,857,422,857,422,857,422,857.0,422.0,857.0,422.0,857.0,422.0,857.0,422.0,1.019024970273484,1.019024970273484
560711c2-7332-47fc-ae2a-afa5641a4f97,27,True,"[(435, 422)]",456,638,166,224,456,427,841,857,435,857,435,857,435,857,435,857,435,857,435,857,435,857,435,857,435,857,435,857,435,857.0,435.0,857.0,435.0,857.0,435.0,857.0,435.0,1.019024970273484,1.019024970273484
b301a358-3545-4b6d-b548-accd69ef557a,0,False,"[(101, 128)]",300,354,77,95,300,104,221,229,101,229,101,229,101,229,101,229,101,229,101,229,101,229,101,229,101,229,101,229,101,229.0,101.0,229.0,101.0,229.0,101.0,229.0,101.0,1.0361990950226245,1.0361990950226245
b301a358-3545-4b6d-b548-accd69ef557a,0,False,"[(128, 101)]",354,300,95,77,354,117,221,229,128,229,128,229,128,229,128,229,128,229,128,229,128,229,128,229,128,229,128,229,128,229.0,128.0,229.0,128.0,229.0,128.0,229.0,128.0,1.0361990950226245,1.0361990950226245
4285324e-b3fe-4b44-b571-732963e50b45,0,False,"[(74, 101)]",248,314,43,68,248,77,167,175,74,175,74,175,74,175,74,175,74,175,74,175,74,175,74,175,74,175,74,175,74,175.0,74.0,175.0,74.0,175.0,74.0,175.0,74.0,1.0479041916167664,1.0479041916167664
4285324e-b3fe-4b44-b571-732963e50b45,0,False,"[(101, 74)]",314,248,68,43,314,90,167,175,101,175,101,175,101,175,101,175,101,175,101,175,101,175,101,175,101,175,101,175,101,175.0,101.0,175.0,101.0,175.0,101.0,175.0,101.0,1.0479041916167664,1.0479041916167664
c8d8fc65-026a-4ab9-880d-8b0364527288,39,False,"[(155, 102), (141, 128)]",274,300,72,84,274,144,249,257,155,269,141,257,155,257,155,269,141,269,141,269,141,257,155,257,155,269,141,257,155,257.0,155.0,257.0071,154.99169999999998,262.3393,148.7708,269.0,141.0,1.0803212851405624,1.0321285140562249
c8d8fc65-026a-4ab9-880d-8b0364527288,39,False,"[(102, 155), (128, 141)]",300,274,84,72,300,105,249,257,102,269,128,257,102,257,102,269,128,269,128,269,128,257,102,257,102,269,128,257,102,257.0,102.0,257.0071,102.0154,262.3393,113.5685,269.0,128.0,1.0803212851405624,1.0321285140562249
0dcbe530-57ff-457e-ad94-9e572dd9d080,14,False,"[(123, 136), (145, 132), (151, 124)]",300,340,70,113,300,123,259,259,123,259,123,259,123,259,123,259,123,259,123,259,123,259,123,259,123,275,151,259,123,259.0,123.0,259.0,123.0,263.1586,130.2775,259.0,123.0,1.0694980694980696,1.0
0dcbe530-57ff-457e-ad94-9e572dd9d080,14,False,"[(136, 123), (132, 145), (124, 151)]",340,300,113,70,340,136,259,259,136,259,136,259,136,259,136,259,136,259,136,259,136,259,136,259,136,275,124,259,136,259.0,136.0,259.0,136.0,263.1586,132.8811,259.0,136.0,1.0694980694980696,1.0
17c86573-c1bd-415d-87eb-66e86b730088,26,False,"[(130, 157)]",262,262,119,141,262,130,287,287,130,287,130,287,130,287,130,287,130,287,130,287,130,287,130,287,130,287,130,287,130,287.0,130.0,287.0,130.0,287.0,130.0,287.0,130.0,1.0,1.0
17c86573-c1bd-415d-87eb-66e86b730088,26,False,"[(157, 130)]",262,262,141,119,262,157,287,287,157,287,157,287,157,287,157,287,157,287,157,287,157,287,157,287,157,287,157,287,157,287.0,157.0,287.0,157.0,287.0,157.0,287.0,157.0,1.0,1.0
9d937cb7-b4d3-40a8-b64a-bad0d75d38a9,13,False,"[(87, 74)]",288,248,76,58,288,87,161,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161,87,161.0,87.0,161.0,87.0,161.0,87.0,161.0,87.0,1.0,1.0
9d937cb7-b4d3-40a8-b64a-bad0d75d38a9,13,False,"[(74, 87)]",248,288,58,76,248,74,161,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161,74,161.0,74.0,161.0,74.0,161.0,74.0,161.0,74.0,1.0,1.0
2a075f00-2685-4fb2-b3b8-7773368ef6b8,26,False,"[(132, 145)]",418,378,110,114,418,132,277,277,132,277,132,277,132,277,132,277,132,277,132,277,132,277,132,277,132,277,132,277,132,277.0,132.0,277.0,132.0,277.0,132.0,277.0,132.0,1.0,1.0
2a075f00-2685-4fb2-b3b8-7773368ef6b8,26,False,"[(145, 132)]",378,418,114,110,378,145,277,277,145,277,145,277,145,277,145,277,145,277,145,277,145,277,145,277,145,277,145,277,145,277.0,145.0,277.0,145.0,277.0,145.0,277.0,145.0,1.0,1.0
ff35817e-c5ac-4863-a6e5-27e14553de1a,13,False,"[(216, 203)]",742,742,189,192,742,216,419,419,216,419,216,419,216,419,216,419,216,419,216,419,216,419,216,419,216,419,216,419,216,419.0,216.0,419.0,216.0,419.0,216.0,419.0,216.0,1.0,1.0
ff35817e-c5ac-4863-a6e5-27e14553de1a,13,False,"[(203, 216)]",742,742,192,189,742,203,419,419,203,419,203,419,203,419,203,419,203,419,203,419,203,419,203,419,203,419,203,419,203,419.0,203.0,419.0,203.0,419.0,203.0,419.0,203.0,1.0,1.0
648addb0-70cd-458a-b5a3-3459c8a468e1,0,False,"[(61, 88), (65, 78)]",274,314,50,50,274,64,141,149,61,143,65,143,65,143,65,143,65,149,61,143,65,143,65,143,65,149,61,143,65,143.0,65.0,143.0,65.0,144.84249999999997,63.77160000000001,149.0,61.0,1.0567375886524824,1.0141843971631206
648addb0-70cd-458a-b5a3-3459c8a468e1,0,False,"[(88, 61), (78, 65)]",314,274,50,50,314,77,141,149,88,143,78,143,78,143,78,143,78,149,88,143,78,143,78,143,78,149,88,143,78,143.0,78.0,143.0,78.0,144.84249999999997,81.0709,149.0,88.0,1.0567375886524824,1.0141843971631206
d659f0be-a6c2-455a-bc11-029bb55f7c42,39,False,"[(113, 166), (141, 88)]",248,170,91,49,248,141,229,229,141,229,141,229,141,229,141,279,113,229,141,229,141,229,141,229,141,279,113,229,141,229.0,141.0,229.0,141.0,237.9506,135.98770000000002,229.0,141.0,1.2183406113537119,1.0
d659f0be-a6c2-455a-bc11-029bb55f7c42,39,False,"[(166, 113), (88, 141)]",170,248,49,91,170,88,229,229,88,229,88,229,88,229,88,279,166,229,88,229,88,229,88,229,88,279,166,229,88,229.0,88.0,229.0,88.0,237.9506,101.9629,229.0,88.0,1.2183406113537119,1.0
5adc83f5-6bba-473c-ab7b-0536fd112ec0,13,False,"[(747, 474), (736, 489)]",1366,1080,417,333,1366,747,1221,1221,747,1225,736,1221,747,1221,747,1225,736,1221,747,1225,736,1221,747,1221,747,1225,736,1221,747,1221.0,747.0,1221.0,747.0,1222.6545,742.4501,1221.0,747.0,1.0032760032760033,1.0
5adc83f5-6bba-473c-ab7b-0536fd112ec0,13,False,"[(474, 747), (489, 736)]",1080,1366,333,417,1080,474,1221,1221,474,1225,489,1221,474,1221,474,1225,489,1221,474,1225,489,1221,474,1221,474,1225,489,1221,474,1221.0,474.0,1221.0,474.0,1222.6545,480.20439999999996,1221.0,474.0,1.0032760032760033,1.0
b6c4c073-e63f-41a7-9e02-eee5a35224fd,27,False,"[(135, 148), (148, 121)]",314,326,87,99,314,137,261,269,148,283,135,269,148,269,148,283,135,283,135,283,135,269,148,269,148,283,135,269,148,269.0,148.0,269.0,148.0,273.976,143.3794,282.65,135.325,1.0842911877394636,1.0306513409961686
b6c4c073-e63f-41a7-9e02-eee5a35224fd,27,False,"[(148, 135), (121, 148)]",326,314,99,87,326,124,261,269,121,283,148,269,121,269,121,283,148,283,148,283,148,269,121,269,121,283,148,269,121,269.0,121.0,269.0,121.0,273.976,130.5966,282.65,147.325,1.0842911877394636,1.0306513409961686
ddaae5b4-2bea-4be2-a062-7024e24d191e,26,False,"[(49, 88), (90, 77), (105, 66)]",236,248,38,39,236,49,137,137,49,137,49,137,49,137,49,167,90,137,49,137,49,137,49,137,49,171,105,137,49,137.0,49.0,137.0,49.0,146.7774,65.10400000000001,148.7692,68.3846,1.2481751824817517,1.0
ddaae5b4-2bea-4be2-a062-7024e24d191e,26,False,"[(88, 49), (77, 90), (66, 105)]",248,236,39,38,248,88,137,137,88,137,88,137,88,137,88,167,77,137,88,137,88,137,88,137,88,171,66,137,88,137.0,88.0,137.0,88.0,146.7774,81.67339999999999,148.7692,80.3846,1.2481751824817517,1.0
5c59fc71-0c65-4e24-ac66-0d60ebebd7cb,0,False,"[(125, 152), (153, 126)]",248,302,109,110,248,129,271,277,125,277,125,277,125,277,125,277,125,277,125,277,125,277,125,277,125,279,153,277,125,277.0,125.0,277.0003,125.0041,277.7871,136.01940000000002,277.0,125.0,1.029520295202952,1.022140221402214
5c59fc71-0c65-4e24-ac66-0d60ebebd7cb,0,False,"[(152, 125), (126, 153)]",302,248,110,109,302,142,271,277,152,277,152,277,152,277,152,277,152,277,152,277,152,277,152,277,152,279,126,277,152,277.0,152.0,277.0003,151.9962,277.7871,141.7677,277.0,152.0,1.029520295202952,1.022140221402214
5475aac4-6ca5-48cc-ac6d-4d2b0095b92b,1,False,"[(85, 72)]",236,222,58,61,236,85,157,157,85,157,85,157,85,157,85,157,85,157,85,157,85,157,85,157,85,157,85,157,85,157.0,85.0,157.0,85.0,157.0,85.0,157.0,85.0,1.0,1.0
5475aac4-6ca5-48cc-ac6d-4d2b0095b92b,1,False,"[(72, 85)]",222,236,61,58,222,72,157,157,72,157,72,157,72,157,72,157,72,157,72,157,72,157,72,157,72,157,72,157,72,157.0,72.0,157.0,72.0,157.0,72.0,157.0,72.0,1.0,1.0
b8fc3d2c-3e8e-4a15-84f7-0aba62a7a727,0,False,"[(82, 55), (77, 64), (72, 85), (62, 89)]",224,170,49,42,224,71,129,137,82,141,77,137,82,137,82,141,77,137,82,137,82,137,82,137,82,157,72,137,82,137.0,82.0,137.0,82.0,141.124,76.1086,137.0,82.0,1.2170542635658914,1.062015503875969
b8fc3d2c-3e8e-4a15-84f7-0aba62a7a727,0,False,"[(55, 82), (64, 77), (85, 72), (89, 62)]",170,224,42,49,170,58,129,137,55,141,64,137,55,137,55,141,64,137,55,137,55,137,55,137,55,157,85,137,55,137.0,55.0,137.0,55.0,141.124,65.0154,137.0,55.0,1.2170542635658914,1.062015503875969
bd0fc596-2f23-4daf-867f-db6634af2ae2,26,False,"[(105, 132), (118, 91)]",340,340,77,78,340,107,201,209,118,209,118,209,118,209,118,237,105,209,118,209,118,209,118,209,118,237,105,209,118,209.0,118.0,209.0,118.0,216.04129999999998,114.73079999999999,223.0,111.5,1.1791044776119404,1.0398009950248757
bd0fc596-2f23-4daf-867f-db6634af2ae2,26,False,"[(132, 105), (91, 118)]",340,340,78,77,340,94,201,209,91,209,91,209,91,209,91,237,132,209,91,209,91,209,91,209,91,237,132,209,91,209.0,91.0,209.0,91.0,216.04129999999998,101.31049999999999,223.0,111.5,1.1791044776119404,1.0398009950248757
8448cfc7-f19e-4434-9f8a-d50d3729f6e2,1,False,"[(78, 91), (93, 80)]",248,262,65,65,248,78,169,169,78,169,78,169,78,169,78,169,78,169,78,169,78,169,78,169,78,173,93,169,78,169.0,78.0,169.0,78.0,170.6261,84.0978,169.0,78.0,1.0236686390532543,1.0
8448cfc7-f19e-4434-9f8a-d50d3729f6e2,1,False,"[(91, 78), (80, 93)]",262,248,65,65,262,91,169,169,91,169,91,169,91,169,91,169,91,169,91,169,91,169,91,169,91,173,80,169,91,169.0,91.0,169.0,91.0,170.6261,86.5283,169.0,91.0,1.0236686390532543,1.0
30da1493-bbf0-4f2b-b414-3eabfeacaadc,0,False,"[(147, 174), (175, 162), (179, 152)]",314,248,97,113,314,150,313,321,147,321,147,321,147,321,147,337,175,331,179,331,179,321,147,331,179,337,175,321,147,321.0,147.0,330.2748,176.6792,326.4462,164.4278,331.0,179.0,1.0766773162939298,1.02555910543131
30da1493-bbf0-4f2b-b414-3eabfeacaadc,0,False,"[(174, 147), (162, 175), (152, 179)]",248,314,113,97,248,163,313,321,174,321,174,321,174,321,174,337,162,331,152,331,152,321,174,331,152,337,162,321,174,321.0,174.0,330.2748,153.5956,326.4462,162.01839999999999,331.0,152.0,1.0766773162939298,1.02555910543131
1b64e381-d802-4ef1-b658-80519d7ba05c,169,True,"[(341, 640)]",378,846,125,266,378,341,981,981,341,981,341,981,341,981,341,981,341,981,341,981,341,981,341,981,341,981,341,981,341,981.0,341.0,981.0,341.0,981.0,341.0,981.0,341.0,1.0,1.0
1b64e381-d802-4ef1-b658-80519d7ba05c,169,True,"[(640, 341)]",846,378,266,125,846,640,981,981,640,981,640,981,640,981,640,981,640,981,640,981,640,981,640,981,640,981,640,981,640,981.0,640.0,981.0,640.0,981.0,640.0,981.0,640.0,1.0,1.0
18a5e11f-4977-4bd5-bf8b-c51088c9d10d,0,False,"[(92, 79), (88, 101), (77, 104), (95, 68)]",248,302,54,55,248,84,155,163,95,171,92,163,95,163,95,171,92,181,77,181,77,163,95,163,95,189,88,163,95,163.0,95.0,163.0,95.0,170.3125,87.6875,181.0,77.0,1.2193548387096773,1.0516129032258064
18a5e11f-4977-4bd5-bf8b-c51088c9d10d,0,False,"[(79, 92), (101, 88), (104, 77), (68, 95)]",302,248,55,54,302,71,155,163,68,171,79,163,68,163,68,171,79,181,104,181,104,163,68,163,68,189,101,163,68,163.0,68.0,163.0,68.0,170.3125,82.625,181.0,104.0,1.2193548387096773,1.0516129032258064
09efdd90-c02c-4ed0-9ae2-053d5cce28ce,13,False,"[(105, 92), (87, 126), (117, 78), (128, 63)]",248,222,54,50,248,128,191,191,128,197,105,191,128,191,128,197,105,195,117,197,105,191,128,191,128,213,87,191,128,191.0,128.0,191.79610000000002,124.9483,195.69780000000003,109.99170000000001,195.5,110.75,1.1151832460732984,1.0
09efdd90-c02c-4ed0-9ae2-053d5cce28ce,13,False,"[(92, 105), (126, 87), (78, 117), (63, 128)]",222,248,50,54,222,63,191,191,63,197,92,191,63,191,63,197,92,195,78,197,92,191,63,191,63,213,126,191,63,191.0,63.0,191.79610000000002,66.8478,195.69780000000003,85.70609999999999,195.5,84.75,1.1151832460732984,1.0
a545cc32-5be3-4f1e-9edb-e44d55db700f,13,False,"[(105, 118), (103, 130)]",274,274,92,94,274,105,223,233,103,223,105,223,105,223,105,223,105,223,105,223,105,223,105,223,105,233,103,223,105,223.0,105.0,223.0,105.0,224.3198,104.73599999999999,223.0,105.0,1.0448430493273542,1.0
a545cc32-5be3-4f1e-9edb-e44d55db700f,13,False,"[(118, 105), (130, 103)]",274,274,94,92,274,118,223,233,130,223,118,223,118,223,118,223,118,223,118,223,118,223,118,223,118,233,130,223,118,223.0,118.0,223.0,118.0,224.3198,119.5838,223.0,118.0,1.0448430493273542,1.0
